,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n24,-10.193638168674156,-14.743853146456523,-11.635864091152303,-0.0,-0.0,-0.0,-0.0,796.5969946958633,-9.017580531302103,-13.209615409418772,-10.35175867908568,-17.648289942188573,-17.890592522073916,-13.249061528440398,96.59699469586329,96.59699469586329,96.59699469586329,-0.0,-0.0,-0.0,
n25,-10.54596883950221,-14.428833066719797,-11.693766600266999,-0.0,-0.0,-0.0,-0.0,796.3739214317461,-8.386099771625382,-12.635489610559235,-9.828820750138636,-17.473102497594144,-17.75514807139761,-13.15323516002032,96.37392143174615,96.37392143174615,96.37392143174615,-0.0,-0.0,-0.0,
n26,-10.417539452830006,-14.47937346028514,-11.623259833146633,-0.0,-0.0,-0.0,-0.0,796.4098909896128,-8.402823032421963,-12.48692694574765,-9.771475290793296,-17.42465633938824,-17.695095842696094,-13.109623021325946,96.40989098961273,96.40989098961273,96.40989098961273,-0.0,-0.0,-0.0,
n27,-10.80318955162653,-14.327900284849678,-11.547073784854309,-0.0,-0.0,-0.0,-0.0,796.2730933868518,-8.66514369720738,-13.02990491668318,-10.10654887746266,-17.443324857420823,-17.83984315342378,-13.338836343167612,96.27309338685171,96.27309338685171,96.27309338685171,-0.0,-0.0,-0.0,
n28,-10.526496211349993,-14.92655891775652,-11.848480897783608,-0.0,-0.0,-0.0,-0.0,797.6339544092049,-8.384305967371374,-12.63670489144497,-9.840945135088134,-16.58664606311164,-17.249704457286153,-12.390927081558809,97.63395440920486,97.63395440920486,97.63395440920486,-0.0,-0.0,-0.0,
n29,-10.588418313676687,-15.019493954771162,-12.000617429003626,-0.0,-0.0,-0.0,-0.0,797.1306827816518,-8.506500668926613,-12.796303396745307,-9.942835969672537,-17.087838524778483,-17.42870041974169,-12.874329726391938,97.13068278165176,97.13068278165176,97.13068278165176,-0.0,-0.0,-0.0,
n30,-9.089163574145093,-13.896043003617155,-10.8221361081528,-0.0,-0.0,-0.0,-0.0,797.0672058504376,-7.834743550720815,-11.353061586700036,-8.449230077937226,-17.178078787614236,-17.42006507795136,-12.671357641579673,97.06720585043763,97.06720585043763,97.06720585043763,-0.0,-0.0,-0.0,
n31,-9.41911572723632,-13.872978060602293,-10.833008437281018,-0.0,-0.0,-0.0,-0.0,796.8483714076314,-7.440903327234656,-11.039069787047902,-8.361897031091539,-17.109282573513802,-17.426564362450346,-12.649789093875832,96.84837140763135,96.84837140763135,96.84837140763135,-0.0,-0.0,-0.0,
n32,-10.219945039756592,-14.49870201307925,-11.622242419795503,-0.0,-0.0,-0.0,-0.0,797.7815336196695,-8.229104934412947,-12.244850284971005,-9.44706798811405,-16.462854897788237,-17.20701754296136,-12.258116952034117,97.78153361966947,97.78153361966947,97.78153361966947,-0.0,-0.0,-0.0,
n33,-8.704154266426924,-12.777369578540332,-10.066996634525076,-0.0,-0.0,-0.0,-0.0,797.0700395822051,-6.698491948808093,-10.461595534824546,-8.059244880095768,-16.93360170062608,-17.310240505314493,-12.59042940443913,97.0700395822051,97.0700395822051,97.0700395822051,-0.0,-0.0,-0.0,
n34,-9.259354136299162,-13.580099986702027,-10.591440565179054,-0.0,-0.0,-0.0,-0.0,796.7024862428486,-7.308515191577393,-10.870928107852023,-8.403289692267837,-17.112111491842857,-17.413980655684234,-12.695292051657798,96.70248624284864,96.70248624284864,96.70248624284864,-0.0,-0.0,-0.0,
n35,-11.314397714682256,-16.07404304261269,-12.629501868124297,-0.0,-0.0,-0.0,-0.0,796.9814357935063,-10.373788086166137,-15.17786537948075,-11.871557835803177,-16.863338450659775,-16.434529849246733,-11.914894420175969,96.98143579350626,96.98143579350626,96.98143579350626,-0.0,-0.0,-0.0,
n36,-11.64556259587723,-16.31671249308251,-12.737537544372193,-0.0,-0.0,-0.0,-0.0,797.0284249452955,-10.042623204971163,-14.935243641549768,-11.627284248341395,-16.686717180689122,-16.260386629376253,-11.775934201565143,97.0284249452955,97.0284249452955,97.0284249452955,-0.0,-0.0,-0.0,
n37,-11.835398849550302,-16.029625893966116,-12.585037006938885,-0.0,-0.0,-0.0,-0.0,797.2409288943265,-9.96267023990238,-15.166885199808922,-11.899761275146039,-16.585471178730153,-16.35125375166445,-11.8038468974672,97.24092889432654,97.24092889432654,97.24092889432654,-0.0,-0.0,-0.0,
n38,-9.784576190630778,-14.698624509701528,-11.593680118293484,-0.0,-0.0,-0.0,-0.0,797.2269782734121,-8.635813116648599,-12.124605596840722,-9.31676060038625,-17.018306364639717,-17.49237159849789,-12.737724054853285,97.22697827341214,97.22697827341214,97.22697827341214,-0.0,-0.0,-0.0,
n39,-11.644690278437439,-15.353593652716597,-12.002681692010157,-0.0,-0.0,-0.0,-0.0,797.6588372087996,-9.670097847747464,-14.663983989614175,-11.442916697899072,-16.08091591891323,-16.52390903942969,-11.973693541863325,97.65883720879954,97.65883720879954,97.65883720879954,-0.0,-0.0,-0.0,
n40,-11.652963207471245,-16.650084673101578,-13.176634153243926,-0.0,-0.0,-0.0,-0.0,796.4711930398287,-9.382372021201528,-14.03068743253796,-10.967739265639178,-16.62719643164516,-16.419798982872823,-11.919265115726292,96.47119303982869,96.47119303982869,96.47119303982869,-0.0,-0.0,-0.0,
n41,-11.58663203918878,-15.45410855481106,-12.379073007336485,-0.0,-0.0,-0.0,-0.0,796.5251299138337,-9.268962754011357,-13.894566100139945,-10.76299297728923,-16.930408981215642,-17.581940688984687,-12.944636314872984,96.52512991383364,96.52512991383364,96.52512991383364,-0.0,-0.0,-0.0,
n42,-11.373687220572199,-15.586428667828697,-12.511393120354121,-0.0,-0.0,-0.0,-0.0,796.4053334177429,-9.135349732696332,-13.685044198227223,-10.737584232310494,-17.007123296939383,-17.702951475839875,-13.047190947979969,96.40533341774285,96.40533341774285,96.40533341774285,-0.0,-0.0,-0.0,
n43,-10.247386418151649,-14.653406707563533,-11.701266595987024,-0.0,-0.0,-0.0,-0.0,797.7029228309996,-8.24206878641173,-12.307685371984846,-9.554486741005144,-16.542361807052266,-17.262407848713554,-12.339033973895095,97.7029228309996,97.7029228309996,97.7029228309996,-0.0,-0.0,-0.0,
n44,-10.259941997816663,-14.362287841175599,-11.491870696084568,-0.0,-0.0,-0.0,-0.0,797.9626218604701,-8.181424925253175,-12.170438750289433,-9.396173756095374,-16.281766390982238,-17.02849007535955,-12.078371198129563,97.9626218604701,97.9626218604701,97.9626218604701,-0.0,-0.0,-0.0,
n45,-10.509329046212265,-14.796844434767351,-11.78960724673616,-0.0,-0.0,-0.0,-0.0,796.6878002575878,-8.452323211130576,-12.649610598107696,-9.82740944154656,-17.386804115267264,-17.643174087092415,-13.104583333106959,96.68780025758777,96.68780025758777,96.68780025758777,-0.0,-0.0,-0.0,
n46,-10.61687098535997,-14.433918256162407,-11.939415999184423,-0.0,-0.0,-0.0,-0.0,796.4158061761509,-8.594526393057475,-12.915560882317493,-10.058581145329939,-17.493111718953585,-17.79684274203413,-13.200858417420273,96.41580617615092,96.41580617615092,96.41580617615092,-0.0,-0.0,-0.0,
n47,-10.586803224692375,-14.36922990329517,-11.761984349580962,-0.0,-0.0,-0.0,-0.0,796.3090499554597,-8.498717528509456,-12.723526639642529,-9.902721013563324,-17.512515971420644,-17.81624699450119,-13.192648633846819,96.30904995545971,96.30904995545971,96.30904995545971,-0.0,-0.0,-0.0,
n48,-9.006642187067019,-13.282936640896695,-10.321791662121223,-0.0,-0.0,-0.0,-0.0,796.2697583857934,-7.061178142106719,-10.58665031238939,-8.235869601079028,-17.143220471950688,-17.410083077056107,-12.694703123950818,96.26975838579338,96.26975838579338,96.26975838579338,-0.0,-0.0,-0.0,
n49,-9.073224593479345,-13.39462427547862,-10.433479296703148,-0.0,-0.0,-0.0,-0.0,796.1875095326121,-7.152774189970731,-10.630460436958645,-8.30848978992997,-17.192071697478163,-17.444735345591504,-12.666140902342397,96.18750953261207,96.18750953261207,96.18750953261207,-0.0,-0.0,-0.0,
n50,-8.844231712610501,-13.044563251426595,-10.20756166889027,-0.0,-0.0,-0.0,-0.0,796.1167438145848,-7.03212397691431,-10.398272250570157,-8.17900984102752,-17.09972149709675,-17.421427471795006,-12.669160434332584,96.11674381458477,96.11674381458477,96.11674381458477,-0.0,-0.0,-0.0,
n51,-8.946001861653848,-12.958980393635505,-10.118699761095973,-0.0,-0.0,-0.0,-0.0,796.045613357345,-6.988295563142826,-10.344384453318026,-8.126195838376407,-17.048906717445877,-17.484179334334527,-12.708051053058798,96.04561335734506,96.04561335734506,96.04561335734506,-0.0,-0.0,-0.0,
n52,-8.838149525552064,-12.932708104592749,-10.235624306684745,-0.0,-0.0,-0.0,-0.0,796.3793632497446,-6.925221914093094,-10.271988194849031,-8.039984281899777,-17.04112225586145,-17.326387611736948,-12.655952303593736,96.37936324974461,96.37936324974461,96.37936324974461,-0.0,-0.0,-0.0,
n53,-9.18029436883815,-13.53053827251857,-10.524255477468275,-0.0,-0.0,-0.0,-0.0,796.6559715203509,-7.334160746867659,-10.786369053088155,-8.462470707504208,-17.160332287554013,-17.41318426774708,-12.683802611444888,96.65597152035099,96.65597152035099,96.65597152035099,-0.0,-0.0,-0.0,
n54,-9.086323579379187,-13.41017231961801,-10.468747401310358,-0.0,-0.0,-0.0,-0.0,796.7409525862626,-7.163295800264508,-10.830446507482435,-8.319770722030997,-17.178770674051144,-17.409110040044045,-12.65807180721968,96.74095258626255,96.74095258626255,96.74095258626255,-0.0,-0.0,-0.0,
n55,-8.816030297692938,-12.902290182437904,-10.070981712112838,-0.0,-0.0,-0.0,-0.0,797.0983228999276,-6.752797141171292,-10.480735029197614,-8.074077841651368,-16.926154688079432,-17.352637314280194,-12.644398837471785,97.0983228999275,97.0983228999275,97.0983228999275,-0.0,-0.0,-0.0,
n56,-11.776367746417451,-16.04628482085332,-12.55606942666688,-0.0,-0.0,-0.0,-0.0,797.130792149065,-9.891766136621754,-15.266103078788316,-11.934327343751368,-16.590677600436806,-16.00975377658708,-11.525301348775969,97.13079214906496,97.13079214906496,97.13079214906496,-0.0,-0.0,-0.0,
n57,-11.81255043871953,-15.795563517502055,-12.305348123315614,-0.0,-0.0,-0.0,-0.0,797.2621425738298,-9.841723780550426,-15.51682438213958,-12.157601388818192,-16.547226203817008,-15.98733894827333,-11.43687392456151,97.2621425738298,97.2621425738298,97.2621425738298,-0.0,-0.0,-0.0,
n58,-11.878560787114235,-16.084763121903475,-12.594547727717034,-0.0,-0.0,-0.0,-0.0,797.2289783324758,-9.71042929006133,-15.24835553958654,-11.868401784416772,-16.506066631905224,-16.110996725512795,-11.562825577069534,97.22897833247572,97.22897833247572,97.22897833247572,-0.0,-0.0,-0.0,
n59,-11.702059927963665,-15.807002825690391,-12.311765450996154,-0.0,-0.0,-0.0,-0.0,797.2487479330243,-10.04838757853878,-15.539296798367108,-12.174431365670978,-16.582764879180868,-15.909476521141027,-11.359011497429208,97.24874793302435,97.24874793302435,97.24874793302435,-0.0,-0.0,-0.0,
n60,-11.858859980067798,-16.886283792949207,-13.441694905921977,-0.0,-0.0,-0.0,-0.0,796.6636424155258,-9.650059183153495,-14.36567234168307,-11.26654574366489,-16.583639860431163,-16.40192324970953,-11.886038925152365,96.6636424155258,96.6636424155258,96.6636424155258,-0.0,-0.0,-0.0,
n61,-11.849038417518429,-16.908572615403326,-13.463983728376098,-0.0,-0.0,-0.0,-0.0,796.6373555061879,-9.594386743859106,-14.343383519228949,-11.235387282157193,-16.613331828054836,-16.43068276484602,-11.914229863739635,96.63735550618787,96.63735550618787,96.63735550618787,-0.0,-0.0,-0.0,
n62,-11.865311273349757,-16.77668150311523,-13.332092616088001,-0.0,-0.0,-0.0,-0.0,796.6378972751814,-9.670056037296746,-14.480504901851157,-11.197433477785172,-16.650495751599745,-16.48706155018049,-11.917580046067272,96.63789727518144,96.63789727518144,96.63789727518144,-0.0,-0.0,-0.0,
n63,-11.520368249209902,-16.181301660098658,-12.71279140157475,-0.0,-0.0,-0.0,-0.0,797.5890951702236,-10.381065995443182,-15.185023580377736,-11.796498580377737,-16.490192080894825,-15.587738722336498,-11.037273698624679,97.58909517022359,97.58909517022359,97.58909517022359,-0.0,-0.0,-0.0,
n64,-11.887213087916608,-15.822702160038952,-12.306406892130152,-0.0,-0.0,-0.0,-0.0,797.7612303898222,-10.082456238343056,-15.624367732248446,-12.235842732248447,-16.294144414801952,-15.363683645113337,-10.813218621401518,97.76123038982223,97.76123038982223,97.76123038982223,-0.0,-0.0,-0.0,
n65,-11.894600914646592,-15.980807372152347,-12.464512104243546,-0.0,-0.0,-0.0,-0.0,797.7095782530549,-10.102043256309509,-15.470172388780206,-12.122489582546534,-16.309566899721133,-15.331743891179796,-10.781278867467977,97.7095782530549,97.7095782530549,97.7095782530549,-0.0,-0.0,-0.0,
n66,-12.23949408487459,-15.793439256652963,-12.277143988744161,-0.0,-0.0,-0.0,-0.0,797.9092881924305,-9.93637264788142,-15.608110395564749,-12.21958539556475,-16.097366292949104,-15.229153969099224,-10.678688945387405,97.90928819243047,97.90928819243047,97.90928819243047,-0.0,-0.0,-0.0,
n67,-12.310732944007205,-15.77101873118679,-12.254723463277992,-0.0,-0.0,-0.0,-0.0,797.8434607353317,-9.92650028652991,-15.598073969527045,-12.209548969527045,-16.084319822077326,-15.10649681353599,-10.556031789824171,97.8434607353318,97.8434607353318,97.8434607353318,-0.0,-0.0,-0.0,
n68,-11.94620395497755,-15.826697672323945,-12.310402404415147,-0.0,-0.0,-0.0,-0.0,797.3765669477598,-9.965786992564311,-15.602826344021143,-12.214301344021143,-16.209350756214114,-15.574374271989615,-11.023909248277796,97.3765669477598,97.3765669477598,97.3765669477598,-0.0,-0.0,-0.0,
n69,-12.498450819342999,-16.05255674775876,-12.536261479849959,-0.0,-0.0,-0.0,-0.0,798.0416794521582,-9.874298015368053,-15.349065134233546,-12.015908952826837,-15.965763986785381,-15.313574889289317,-10.762778157056431,98.04167945215822,98.04167945215822,98.04167945215822,-0.0,-0.0,-0.0,
n70,-12.528282765123578,-16.012239880194834,-12.531796845116318,-0.0,-0.05646980055861727,-0.0,-0.05646980055861727,798.1103339705335,-9.896927423543909,-15.254818044755764,-11.887577998274079,-15.963287783073058,-15.38171702937883,-10.831221385592341,98.11033397053347,98.11033397053347,98.11033397053347,-0.0,-0.0,-0.0,
n71,-12.203827588379646,-15.664081799488384,-12.183638764409867,-0.0,-0.0,-0.0,-0.0,798.2325130851352,-9.80030529221108,-15.423045063718067,-12.074801791191906,-15.861260379660736,-15.550694832015006,-11.000229808303187,98.23251308513525,98.23251308513525,98.23251308513525,-0.0,-0.0,-0.0,
n72,-11.698672518364681,-15.677019797014328,-12.223143823237224,-0.0,-0.0,-0.0,-0.0,798.5009326376069,-9.865153868692234,-15.390936993393245,-12.07254310648806,-15.602951594416972,-15.928234718161592,-11.377769694449773,98.50093263760681,98.50093263760681,98.50093263760681,-0.0,-0.0,-0.0,
n73,-11.624849728785877,-15.721318777459702,-12.255428738813345,-0.0,-0.0,-0.0,-0.0,798.3997091760169,-9.908039743537541,-15.44232760005158,-12.110435326889474,-15.663252514296895,-15.9151342310396,-11.36466920732778,98.39970917601694,98.39970917601694,98.39970917601694,-0.0,-0.0,-0.0,
n74,-11.751847114814753,-16.084341489083577,-12.642140085078708,-0.0,-0.0,-0.0,-0.0,798.2093420659384,-9.785358498774457,-15.05647155972138,-11.802356298534471,-15.846870407588439,-15.750097998634194,-11.197471642708091,98.20934206593837,98.20934206593837,98.20934206593837,-0.0,-0.0,-0.0,
n75,-11.973952012658662,-16.115760789189824,-12.599465521281024,-0.0,-0.0,-0.0,-0.0,797.8887202035246,-9.985975525415896,-15.331309103097574,-11.999590186306644,-16.200204208071572,-15.434831491831835,-10.884366787724533,97.88872020352454,97.88872020352454,97.88872020352454,-0.0,-0.0,-0.0,
n76,-12.008969226004442,-15.90362281629489,-12.435112557770982,-0.0,-0.0,-0.0,-0.0,797.903367193185,-9.931040444214878,-15.15192164636229,-11.890233067957897,-16.14938975913042,-15.61687527038153,-11.066580805681333,97.90336719318496,97.90336719318496,97.90336719318496,-0.0,-0.0,-0.0,
n77,-11.94191233566431,-15.657215102035964,-12.188704843512056,-0.0,-0.0,-0.0,-0.0,797.7851403988664,-9.960416547795775,-15.398329360621215,-12.063493142976522,-16.211762002808623,-15.68829759612626,-11.13783257241444,97.78514039886635,97.78514039886635,97.78514039886635,-0.0,-0.0,-0.0,
n78,-11.799499446078393,-16.056237556702317,-12.586111755838512,-0.0,-0.0,-0.0,-0.0,797.9850997455517,-10.023041875626769,-15.029924945013155,-11.675913910777787,-15.997630648560547,-15.769650069019479,-11.218608790359301,97.98509974555168,97.98509974555168,97.98509974555168,-0.0,-0.0,-0.0,
n79,-11.329969992532275,-15.699912728717068,-12.29971606958267,-0.0,-0.0,-0.0,-0.0,798.2125560326708,-9.867102628055209,-15.051572940559565,-11.793490374671833,-15.719366847018362,-15.960570577101851,-11.402500314903563,98.21255603267088,98.21255603267088,98.21255603267088,-0.0,-0.0,-0.0,
n80,-11.351747418739636,-15.534560065948952,-12.134363406814554,-0.0,-0.0,-0.0,-0.0,798.276052018671,-10.023920928564714,-15.216925603327681,-11.95884303743995,-15.6311787602087,-16.041153425425044,-11.490688401713225,98.27605201867097,98.27605201867097,98.27605201867097,-0.0,-0.0,-0.0,
n81,-11.460407684514081,-15.859810084047549,-12.459613424913151,-0.0,-0.0,-0.0,-0.0,798.1098640316802,-9.89783927451206,-14.891675585229084,-11.679480491819756,-15.739772313042158,-16.062575431678187,-11.514272011563019,98.10986403168027,98.10986403168027,98.10986403168027,-0.0,-0.0,-0.0,
n82,-11.617241929714883,-15.998545066813026,-12.598348407678628,-0.0,-0.0,-0.0,-0.0,798.5230686444861,-10.090750719697605,-15.057977255329734,-11.802104318271514,-15.484719028955508,-16.056964156261166,-11.331737526701005,98.52306864448612,98.52306864448612,98.52306864448612,-0.0,-0.0,-0.0,
n83,-11.316734772513476,-15.804941922975038,-12.446290606952875,-0.0,-0.0,-0.0,-0.0,798.0670352771176,-9.997530368464348,-14.722596806480883,-11.582388614725428,-15.75169489462213,-16.181282203734824,-11.601079937161323,98.06703527711763,98.06703527711763,98.06703527711763,-0.0,-0.0,-0.0,
n84,-11.435482417055267,-15.829471535428686,-12.470820219406523,-0.0,-0.0,-0.0,-0.0,798.0292351608294,-9.878782723922557,-14.70693590131039,-11.596231170557335,-15.798535128637692,-16.1337010635234,-11.573339676419984,98.02923516082944,98.02923516082944,98.02923516082944,-0.0,-0.0,-0.0,
n85,-11.953479867501773,-15.654977637443661,-12.184851836579856,-0.0,-0.0,-0.0,-0.0,797.7862265906107,-9.958869135493687,-15.373471927850513,-12.036820569805327,-16.056620503317625,-15.869145659569512,-11.318680635857692,97.78622659061065,97.78622659061065,97.78622659061065,-0.0,-0.0,-0.0,
n86,-11.796259507045953,-15.664253141597294,-12.214601857131305,-0.0,-0.0,-0.0,-0.0,797.6645290185073,-9.622486466856019,-15.353881216441254,-12.040233973470283,-16.176436016523056,-16.11206368156573,-11.56159865785391,97.66452901850735,97.66452901850735,97.66452901850735,-0.0,-0.0,-0.0,
n87,-12.058511407586266,-16.032196730924756,-12.562070930060951,-0.0,-0.0,-0.0,-0.0,797.6100179632936,-9.921586782592172,-15.023347731732423,-11.68851151408773,-16.257804019840876,-15.840271405305204,-11.289734752890684,97.61001796329356,97.61001796329356,97.61001796329356,-0.0,-0.0,-0.0,
n88,-12.071476365237068,-16.124803787401166,-12.654677986537362,-0.0,-0.0,-0.0,-0.0,797.5414012380495,-9.791748827059456,-14.966721432236422,-11.64402805816776,-16.293392249055586,-15.91457972725216,-11.364136328146794,97.54140123804952,97.54140123804952,97.54140123804952,-0.0,-0.0,-0.0,
n89,-12.073062404900318,-16.256858071211795,-12.766642677025354,-0.0,-0.0,-0.0,-0.0,797.4555654536341,-9.786717854040177,-15.05735044215517,-11.734694561779317,-16.37827403801647,-15.969763503401847,-11.419298479690026,97.45556545363411,97.45556545363411,97.45556545363411,-0.0,-0.0,-0.0,
n90,-12.042497697000663,-15.959650477809518,-12.509999193343528,-0.0,-0.0,-0.0,-0.0,797.5480573630243,-9.737331067183455,-15.079596515794258,-11.744836637258057,-16.314957307252374,-16.065510319644655,-11.516781270766915,97.54805736302431,97.54805736302431,97.54805736302431,-0.0,-0.0,-0.0,
n91,-11.982587199834622,-16.026018937935945,-12.576367653469957,-0.0,-0.0,-0.0,-0.0,797.4935680984183,-9.764183137040304,-15.063178260085907,-11.7023536717795,-16.35655482906286,-16.10647681454091,-11.560042701441137,97.49356809841831,97.49356809841831,97.49356809841831,-0.0,-0.0,-0.0,
