,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n13,-7.262882703862153,-10.453480851061855,-8.223629774325815,-0.0,-0.0,-0.0,-0.0,798.109719232489,-5.791107886266792,-8.72500305177672,-6.834989862776466,-13.350943597322155,-16.258352435453084,-11.752592894414294,98.109719232489,98.109719232489,98.109719232489,-0.0,-0.0,-0.0,
n14,-7.527297713833781,-10.572489641207738,-8.290315356043992,-0.0,-0.0,-0.0,-0.0,797.6098025931095,-5.930788110942905,-8.958489757248591,-6.956559710260514,-14.082683199830013,-15.916432241291416,-11.367353638679749,97.60980259310956,97.60980259310956,97.60980259310956,-0.0,-0.0,-0.0,
n15,-7.553811678381726,-10.270974612400442,-7.984720427641158,-0.0,-0.0,-0.0,-0.0,797.891535919738,-5.879053414640918,-9.041997781266053,-7.131798197389196,-13.497538134377946,-16.398049367418086,-11.82617440565175,97.89153591973803,97.89153591973803,97.89153591973803,-0.0,-0.0,-0.0,
n16,-6.81463018648921,-9.802194469553385,-7.716235515733007,-0.0,-0.0,-0.0,-0.0,797.3531861961138,-5.785547269300669,-8.393519856262955,-6.588111259784187,-13.079671787237215,-17.24476776675522,-12.522784760925948,97.35318619611384,97.35318619611384,97.35318619611384,-0.0,-0.0,-0.0,
n17,-7.655159893876017,-10.653502839471642,-8.348982789786033,-0.0,-0.0,-0.0,-0.0,796.9217768383465,-5.726688178445316,-9.18960671639346,-7.1625440452679126,-13.928911232058665,-16.878132175472494,-12.349966339118442,96.92177683834655,96.92177683834655,96.92177683834655,-0.0,-0.0,-0.0,
n18,-7.644209441254004,-10.685655110757649,-8.375725059734277,-0.0,-0.0,-0.0,-0.0,796.7424447599332,-5.687050576081364,-9.05377250140395,-7.0206575014039485,-13.879757889523672,-17.04031254169028,-12.516110812765678,96.74244475993319,96.74244475993319,96.74244475993319,-0.0,-0.0,-0.0,
n19,-6.978577362718082,-10.217079281554936,-8.133460096650202,-0.0,-0.0,-0.0,-0.0,798.2244581457484,-5.936177703827053,-8.533300706986367,-6.550684521632395,-13.351404379744489,-16.22603851680969,-11.603180407714602,98.22445814574841,98.22445814574841,98.22445814574841,-0.0,-0.0,-0.0,
n20,-6.6167137464265835,-9.380111306692928,-7.663039374985944,-0.0,-0.0,-0.0,-0.0,797.7800282551148,-5.574954131912542,-8.106795832365213,-6.25499948302702,-12.984360258254982,-16.84619062942706,-12.09776541631728,97.7800282551147,97.7800282551147,97.7800282551147,-0.0,-0.0,-0.0,
n21,-7.648576893825703,-10.376783768617704,-8.19251821647889,-0.0,-0.0,-0.0,-0.0,797.4439748988905,-5.632394948112379,-9.173840882150683,-7.170216511280906,-13.8495631895479,-16.499092212733334,-11.948627189021515,97.44397489889045,97.44397489889045,97.44397489889045,-0.0,-0.0,-0.0,
n22,-5.962469218417684,-8.551648546901019,-6.817343572671704,-0.0,-0.0,-0.0,-0.0,796.4828447493143,-4.756412274289375,-7.119755954141324,-5.603709970158014,-12.491969962661907,-17.667338912114538,-12.872836288870182,96.4828447493143,96.4828447493143,96.4828447493143,-0.0,-0.0,-0.0,
n23,-5.895383910457291,-8.479978849613039,-6.756561016916811,-0.0,-0.0,-0.0,-0.0,796.4503925186499,-4.743308849758259,-7.042961401599803,-5.513774357507627,-12.455445111586911,-17.62590812771454,-12.832327703977752,96.45039251864993,96.45039251864993,96.45039251864993,-0.0,-0.0,-0.0,
n24,-6.223347285503608,-8.917679132786375,-7.093234882735879,-0.0,-0.0,-0.0,-0.0,796.5969946958633,-5.167784680232097,-7.527689921913813,-5.867465102724632,-12.702714902833591,-17.88490627288468,-13.088139619852493,96.59699469586329,96.59699469586329,96.59699469586329,-0.0,-0.0,-0.0,
n25,-5.842815051510105,-8.41459582637816,-6.717080352658393,-0.0,-0.0,-0.0,-0.0,796.3739214317461,-4.620455430777531,-6.944699887662972,-5.411503528684212,-12.438162812025986,-17.600096905855036,-12.91186909050872,96.37392143174615,96.37392143174615,96.37392143174615,-0.0,-0.0,-0.0,
n26,-5.714385664837902,-8.247009498436594,-6.528656889885329,-0.0,-0.0,-0.0,-0.0,796.4098909896128,-4.586517255622918,-6.80954778164759,-5.330904127869294,-12.337670298547017,-17.499826945026143,-12.883209598627362,96.40989098961273,96.40989098961273,96.40989098961273,-0.0,-0.0,-0.0,
n27,-6.109053561895032,-8.859616454655539,-7.009525319463265,-0.0,-0.0,-0.0,-0.0,796.2730933868518,-4.9730780507671515,-7.309361694798086,-5.770375469193147,-12.58002209404975,-17.773858682054055,-13.068703737983881,96.27309338685171,96.27309338685171,96.27309338685171,-0.0,-0.0,-0.0,
n28,-5.852414542929317,-8.497236906680884,-6.699996767705924,-0.0,-0.0,-0.0,-0.0,797.6339544092049,-4.599727288466216,-6.989901712206951,-5.349236530194362,-12.241948528587992,-17.04398604066007,-12.19844941723959,97.63395440920486,97.63395440920486,97.63395440920486,-0.0,-0.0,-0.0,
n29,-6.051271298528585,-8.799717328712921,-6.844780304158526,-0.0,-0.0,-0.0,-0.0,797.1306827816518,-4.725979668435932,-7.136147963772476,-5.503678558977391,-12.378143809872252,-17.481495471441395,-12.694487068016816,97.13068278165176,97.13068278165176,97.13068278165176,-0.0,-0.0,-0.0,
n30,-5.153307690689166,-7.45173285258448,-5.88286481457836,-0.0,-0.0,-0.0,-0.0,797.0672058504376,-4.103008452726015,-5.638647208034151,-4.282561852041109,-11.590073728065722,-16.690483839811606,-12.385748742891822,97.06720585043763,97.06720585043763,97.06720585043763,-0.0,-0.0,-0.0,
n31,-5.102582379480797,-7.45537076856838,-5.806360053430732,-0.0,-0.0,-0.0,-0.0,796.8483714076314,-3.8513232454219133,-5.403374781379202,-4.239441207692013,-11.448070699213668,-16.63618674956726,-12.352504539088622,96.84837140763135,96.84837140763135,96.84837140763135,-0.0,-0.0,-0.0,
n32,-5.568343496568293,-8.119862594662868,-6.323533204085605,-0.0,-0.0,-0.0,-0.0,797.7815336196695,-4.3566124817587175,-6.598047105732988,-5.07600903606486,-12.063375054636971,-16.848578607321258,-12.062648955683127,97.78153361966947,97.78153361966947,97.78153361966947,-0.0,-0.0,-0.0,
n33,-4.613564795174381,-6.743215276110725,-5.239404925947463,-0.0,-0.0,-0.0,-0.0,797.0700395822051,-3.458562069840675,-5.1243762287277255,-4.082267432190984,-10.911101603438919,-15.997868603403338,-12.127476866197462,97.0700395822051,97.0700395822051,97.0700395822051,-0.0,-0.0,-0.0,
n34,-4.94752874292044,-7.150614817061905,-5.568565870284584,-0.0,-0.0,-0.0,-0.0,796.7024862428486,-3.7835164249377597,-5.38988124541683,-4.27383389934865,-11.360047552141454,-16.53879303296999,-12.356169114442,96.70248624284864,96.70248624284864,96.70248624284864,-0.0,-0.0,-0.0,
n35,-7.368549206265066,-10.657974589377762,-8.285889440930804,-0.0,-0.0,-0.0,-0.0,796.9814357935063,-6.233858526805787,-9.092595421843528,-7.059480421843528,-14.488377726583352,-16.43733577474926,-11.87851743407896,96.98143579350626,96.98143579350626,96.98143579350626,-0.0,-0.0,-0.0,
n36,-7.470910544758103,-10.738330574285023,-8.232959650593896,-0.0,-0.0,-0.0,-0.0,797.0284249452955,-5.9716938188124455,-8.849973683912546,-6.816858683912546,-14.311756456612699,-16.289285523483798,-11.701896164108307,97.0284249452955,97.0284249452955,97.0284249452955,-0.0,-0.0,-0.0,
n37,-7.5913526614351925,-10.61350972819235,-8.303579677168981,-0.0,-0.0,-0.0,-0.0,797.2409288943265,-6.066161548940226,-9.0816152421717,-7.052053848005912,-14.210510454653727,-16.353463760516103,-11.80078872795263,97.24092889432654,97.24092889432654,97.24092889432654,-0.0,-0.0,-0.0,
n38,-5.929514168717304,-8.213295998862169,-6.534738502434076,-0.0,-0.0,-0.0,-0.0,797.2269782734121,-4.9199821555754335,-6.4851627334807755,-4.934177039218849,-12.03631117943201,-17.097923383968777,-12.453010143011918,97.22697827341214,97.22697827341214,97.22697827341214,-0.0,-0.0,-0.0,
n39,-7.3463910931074805,-10.21832832924948,-7.974706868483601,-0.0,-0.0,-0.0,-0.0,797.6588372087996,-5.7594536336785875,-8.842482724123677,-6.872307975597661,-13.597295583358948,-16.52396249738876,-11.941218115074065,97.65883720879954,97.65883720879954,97.65883720879954,-0.0,-0.0,-0.0,
n40,-7.408119040780602,-10.99449901462581,-8.594667358395455,-0.0,-0.0,-0.0,-0.0,796.4711930398287,-5.832828143670248,-8.772883128867674,-6.551435636398747,-14.188630841982333,-16.288467118428844,-11.758409892274667,96.47119303982869,96.47119303982869,96.47119303982869,-0.0,-0.0,-0.0,
n41,-7.076301133277246,-10.229537788057247,-8.049137167750073,-0.0,-0.0,-0.0,-0.0,796.5251299138337,-5.383913889568934,-8.234030460098129,-6.395894397133928,-13.249727519868982,-17.457313748423967,-12.949838850484854,96.52512991383364,96.52512991383364,96.52512991383364,-0.0,-0.0,-0.0,
n42,-6.859139545785729,-10.057430467523933,-7.880697551030722,-0.0,-0.0,-0.0,-0.0,796.4053334177429,-5.309905318990709,-8.049790437504539,-6.303280307754679,-13.104743396329015,-17.569057265029983,-12.972782613522453,96.40533341774285,96.40533341774285,96.40533341774285,-0.0,-0.0,-0.0,
n43,-5.58696307537979,-8.151155709318108,-6.39237614756588,-0.0,-0.0,-0.0,-0.0,797.7029228309996,-4.458004817260771,-6.660882192746829,-5.174125611940095,-12.077303990532293,-16.932718300993788,-12.143565977544105,97.7029228309996,97.7029228309996,97.7029228309996,-0.0,-0.0,-0.0,
n44,-5.655053020499692,-8.106529243590431,-6.302375713475647,-0.0,-0.0,-0.0,-0.0,797.9626218604701,-4.291609406361133,-6.522424214710101,-5.026291891680835,-12.101401257514677,-16.68363141278565,-11.882903201778573,97.9626218604701,97.9626218604701,97.9626218604701,-0.0,-0.0,-0.0,
n45,-5.8061752582201605,-8.427286597094515,-6.692070670914809,-0.0,-0.0,-0.0,-0.0,796.6878002575878,-4.619635578746663,-6.969648471167505,-5.394439384708577,-12.401244485188522,-17.58624402839756,-12.786998922377098,96.68780025758777,96.68780025758777,96.68780025758777,-0.0,-0.0,-0.0,
n46,-6.020414797498775,-8.688819870099385,-6.864822415862973,-0.0,-0.0,-0.0,-0.0,796.4158061761509,-4.828886401255679,-7.222677731066306,-5.619721303690181,-12.565901846088657,-17.73357267851356,-12.928753113119681,96.41580617615092,96.41580617615092,96.41580617615092,-0.0,-0.0,-0.0,
n47,-5.883649436700272,-8.530747790259426,-6.738551902859946,-0.0,-0.0,-0.0,-0.0,796.3090499554597,-4.694172018603752,-7.041601152137571,-5.463948725971486,-12.477111794846078,-17.67332982763183,-12.915114308901176,96.30904995545971,96.30904995545971,96.30904995545971,-0.0,-0.0,-0.0,
n48,-4.720629641941872,-6.82655504529137,-5.277904806252863,-0.0,-0.0,-0.0,-0.0,796.2697583857934,-3.5107362872502024,-5.217703743351825,-4.201222877922708,-11.11644336313411,-16.3038923312031,-12.32512925478116,96.26975838579338,96.26975838579338,96.26975838579338,-0.0,-0.0,-0.0,
n49,-4.727717247991881,-6.938242679873294,-5.389592440834788,-0.0,-0.0,-0.0,-0.0,796.1875095326121,-3.6023323351142134,-5.199540682927916,-4.187409399270159,-11.16459011756664,-16.344990034261208,-12.335413016752858,96.18750953261207,96.18750953261207,96.18750953261207,-0.0,-0.0,-0.0,
n50,-4.498724367123038,-6.617239092304461,-5.1636748130219114,-0.0,-0.0,-0.0,-0.0,796.1167438145848,-3.4502259790089176,-5.08733868142966,-3.9072268966676487,-10.980645982589593,-16.160853980372124,-12.383953336725968,96.11674381458477,96.11674381458477,96.11674381458477,-0.0,-0.0,-0.0,
n51,-4.600494516166384,-6.528377184510166,-5.074812905227617,-0.0,-0.0,-0.0,-0.0,796.045613357345,-3.359934293895416,-5.043510267658176,-3.9048102432392024,-10.933252965099303,-16.188090025272768,-12.392946538098482,96.04561335734506,96.04561335734506,96.04561335734506,-0.0,-0.0,-0.0,
n52,-4.525440068340002,-6.638376759110342,-5.151705634344602,-0.0,-0.0,-0.0,-0.0,796.3793632497446,-3.478626269416576,-5.183546506078846,-4.137015354730462,-10.938716396070259,-16.117529256397336,-12.355035367293555,96.37936324974461,96.37936324974461,96.37936324974461,-0.0,-0.0,-0.0,
n53,-4.868468975459427,-7.145330229047473,-5.5013807865653055,-0.0,-0.0,-0.0,-0.0,796.6559715203509,-3.747610481202882,-5.394669114733148,-4.272340671966488,-11.363963856775955,-16.54406691903377,-12.320337067662916,96.65597152035099,96.65597152035099,96.65597152035099,-0.0,-0.0,-0.0,
n54,-4.847715933918797,-7.112618037133499,-5.535184365818322,-0.0,-0.0,-0.0,-0.0,796.7409525862626,-3.7194652241615835,-5.375418328499003,-4.244289379470677,-11.228211442563804,-16.398618274668483,-12.338367833537166,96.74095258626255,96.74095258626255,96.74095258626255,-0.0,-0.0,-0.0,
n55,-4.725440826440396,-6.801312138392024,-5.296879479919083,-0.0,-0.0,-0.0,-0.0,797.0983228999276,-3.483669799875002,-5.248977223876032,-4.073756752060076,-11.000437778966731,-16.074899243728744,-12.196980926657305,97.0983228999275,97.0983228999275,97.0983228999275,-0.0,-0.0,-0.0,
n56,-7.561577370920936,-10.55819310125656,-8.248263050233188,-0.0,-0.0,-0.0,-0.0,797.130792149065,-6.009123742017121,-9.107192845619505,-7.066850085466927,-14.161986694802753,-16.09924969714723,-11.518013552186098,97.13079214906496,97.13079214906496,97.13079214906496,-0.0,-0.0,-0.0,
n57,-7.718162397693121,-10.307471797905293,-7.997541746881923,-0.0,-0.0,-0.0,-0.0,797.2621425738298,-6.00638374748717,-9.350686388818191,-7.317571388818193,-14.067971676446167,-15.98733894827333,-11.43687392456151,97.2621425738298,97.2621425738298,97.2621425738298,-0.0,-0.0,-0.0,
n58,-7.460836233809125,-10.596671402306713,-8.286741351283343,-0.0,-0.0,-0.0,-0.0,797.2289783324758,-5.758123398397399,-9.082217546265152,-7.067721693556562,-14.13112366517331,-16.09699814940398,-11.551805392778189,97.22897833247572,97.22897833247572,97.22897833247572,-0.0,-0.0,-0.0,
n59,-7.469059888232077,-10.335437092795303,-8.027716803463525,-0.0,-0.0,-0.0,-0.0,797.2487479330243,-6.018500480760606,-9.391726554945825,-7.361094329691381,-14.170047970347616,-15.909476521141027,-11.359011497429208,97.24874793302435,97.24874793302435,97.24874793302435,-0.0,-0.0,-0.0,
n60,-7.453659202767334,-11.075640749353958,-8.675025570411252,-0.0,-0.0,-0.0,-0.0,796.6636424155258,-5.9430545141732205,-8.66779242828026,-6.730394780411596,-14.21242798322442,-16.308930667339833,-11.818726643866022,96.6636424155258,96.6636424155258,96.6636424155258,-0.0,-0.0,-0.0,
n61,-7.509331642061723,-11.088930113535769,-8.705100089023624,-0.0,-0.0,-0.0,-0.0,796.6373555061879,-5.930174399976518,-8.698950889787957,-6.6747223411172065,-14.183595589995676,-16.27923869971616,-11.789034676242347,96.63735550618787,96.63735550618787,96.63735550618787,-0.0,-0.0,-0.0,
n62,-7.4274603326924495,-11.293851879352594,-8.852170597681278,-0.0,-0.0,-0.0,-0.0,796.6378972751814,-5.904030598129046,-8.584475643003175,-6.657548607471702,-14.156522555551067,-16.33172809679603,-11.854371553710614,96.63789727518144,96.63789727518144,96.63789727518144,-0.0,-0.0,-0.0,
n63,-7.491807617170406,-10.747874718590541,-8.437944667567173,-0.0,-0.0,-0.0,-0.0,797.5890951702236,-6.1698895478476246,-8.989583580377737,-7.019324013497772,-14.309607001009748,-15.587724153918963,-11.035362840260621,97.58909517022359,97.58909517022359,97.58909517022359,-0.0,-0.0,-0.0,
n64,-7.429864836694646,-10.308530566719831,-7.998600515696462,-0.0,-0.0,-0.0,-0.0,797.7612303898222,-5.9743275520437855,-9.428927732248447,-7.395812732248446,-14.113327223187039,-15.363683645113337,-10.813218621401518,97.76123038982223,97.76123038982223,97.76123038982223,-0.0,-0.0,-0.0,
n65,-7.587970048808041,-10.466635778833226,-8.156705727809856,-0.0,-0.0,-0.0,-0.0,797.7095782530549,-6.004744109221251,-9.274732388780208,-7.282459582546536,-14.108740434721513,-15.331688637230608,-10.781278867467977,97.7095782530549,97.7095782530549,97.7095782530549,-0.0,-0.0,-0.0,
n66,-7.423455665335254,-10.279267663333842,-7.969337612310473,-0.0,-0.0,-0.0,-0.0,797.9092881924305,-6.0810795025919075,-9.41267039556475,-7.37955539556475,-13.92682119940991,-15.229153969099224,-10.678688945387405,97.90928819243047,97.90928819243047,97.90928819243047,-0.0,-0.0,-0.0,
n67,-7.524480888393449,-10.256847137867672,-7.9469170868443015,-0.0,-0.0,-0.0,-0.0,797.8434607353317,-5.999470054101591,-9.402633969527045,-7.369518969527045,-13.885433015795131,-15.10649681353599,-10.556031789824171,97.8434607353318,97.8434607353318,97.8434607353318,-0.0,-0.0,-0.0,
n68,-7.576088655978856,-10.312526079004826,-8.002596027981458,-0.0,-0.0,-0.0,-0.0,797.3765669477598,-5.930308023562078,-9.407386344021143,-7.374271344021144,-14.038170788792113,-15.574374271989615,-11.023909248277796,97.3765669477598,97.3765669477598,97.3765669477598,-0.0,-0.0,-0.0,
n69,-7.57407365029136,-10.53838515443964,-8.228455103416271,-0.0,-0.0,-0.0,-0.0,798.0416794521582,-6.059823469689577,-9.153625134233547,-7.186629567796584,-13.788625204153483,-15.313574889289317,-10.763109865577498,98.04167945215822,98.04167945215822,98.04167945215822,-0.0,-0.0,-0.0,
n70,-7.5477664412588945,-10.53250500701472,-8.250893280843572,-0.0,-0.0,-0.0,-0.0,798.1103339705335,-5.964070509013365,-9.059378044755764,-7.05702919837478,-13.731122432167828,-15.37413565182318,-10.82571633035269,98.11033397053347,98.11033397053347,98.11033397053347,-0.0,-0.0,-0.0,
n71,-7.4260573147710245,-10.184346926308269,-7.902735200137121,-0.0,-0.0,-0.0,-0.0,798.2325130851352,-5.91622540056341,-9.266296393831277,-7.2649984092348285,-13.66648253289515,-15.550694832015006,-11.000229808303187,98.23251308513525,98.23251308513525,98.23251308513525,-0.0,-0.0,-0.0,
n72,-7.352288288995608,-10.254645605018997,-7.987051832921258,-0.0,-0.0,-0.0,-0.0,798.5009326376069,-5.893868615996981,-9.298635838899344,-7.31308770755189,-13.387728353919577,-15.928234718161592,-11.377769694449773,98.50093263760681,98.50093263760681,98.50093263760681,-0.0,-0.0,-0.0,
n73,-7.237280267295658,-10.311430337359836,-8.001500286336466,-0.0,-0.0,-0.0,-0.0,798.3997091760169,-6.030220109038956,-9.364054795131885,-7.3309397951318855,-13.458401710931291,-15.9151342310396,-11.36466920732778,98.39970917601694,98.39970917601694,98.39970917601694,-0.0,-0.0,-0.0,
n74,-7.024794477343179,-10.698141683625199,-8.388211632601829,-0.0,-0.0,-0.0,-0.0,798.2093420659384,-5.90753886427587,-8.978198754801685,-6.983761882104588,-13.664203818317263,-15.74793666641991,-11.199824646826302,98.20934206593837,98.20934206593837,98.20934206593837,-0.0,-0.0,-0.0,
n75,-7.36864465983204,-10.601589195870703,-8.291659144847335,-0.0,-0.0,-0.0,-0.0,797.8887202035246,-5.915282212361334,-9.135869103097574,-7.102788147355302,-14.018019179117744,-15.434831512186435,-10.883540222470256,97.88872020352454,97.88872020352454,97.88872020352454,-0.0,-0.0,-0.0,
n76,-7.2332293882133945,-10.470195874786773,-8.187704167578637,-0.0,-0.0,-0.0,-0.0,797.903367193185,-5.873393143602905,-9.048837574555682,-7.044915504079135,-13.968572567515503,-15.617057285503899,-11.065494007808349,97.90336719318496,97.90336719318496,97.90336719318496,-0.0,-0.0,-0.0,
n77,-7.383086099814724,-10.223788160527848,-7.941296453319712,-0.0,-0.0,-0.0,-0.0,797.7851403988664,-6.061247239683275,-9.293609904432738,-7.291323218338061,-14.035600406114497,-15.68829759612626,-11.13783257241444,97.78514039886635,97.78514039886635,97.78514039886635,-0.0,-0.0,-0.0,
n78,-7.242509217447362,-10.641965453502635,-8.3594737462945,-0.0,-0.0,-0.0,-0.0,797.9850997455517,-5.946713927652959,-8.889013944953694,-6.887083897965617,-13.841915209966823,-15.769023247740261,-11.219901712965973,97.98509974555168,97.98509974555168,97.98509974555168,-0.0,-0.0,-0.0,
n79,-7.129166851804682,-10.390096314269885,-8.15155698154101,-0.0,-0.0,-0.0,-0.0,798.2125560326708,-5.906794494421463,-9.08573592406561,-7.13283186858651,-13.573538612075874,-15.96520222431655,-11.41174953413974,98.21255603267088,98.21255603267088,98.21255603267088,-0.0,-0.0,-0.0,
n80,-7.086464083646979,-10.224743651501768,-7.986204318772893,-0.0,-0.0,-0.0,-0.0,798.276052018671,-5.882581937209578,-9.251088586833726,-7.298184531354627,-13.588177970243143,-16.041153425425044,-11.490688401713225,98.27605201867097,98.27605201867097,98.27605201867097,-0.0,-0.0,-0.0,
n81,-7.194543390600835,-10.549993669600365,-8.31145433687149,-0.0,-0.0,-0.0,-0.0,798.1098640316802,-5.820471440507296,-8.925838568735129,-6.972934513256029,-13.577783191751777,-16.050891175597204,-11.50168341983158,98.10986403168027,98.10986403168027,98.10986403168027,-0.0,-0.0,-0.0,
n82,-7.304161010110144,-10.671435114979818,-8.385850631058313,-0.0,-0.0,-0.0,-0.0,798.5230686444861,-5.946284724080452,-8.979704450410038,-7.041239447200394,-13.384881599584295,-15.793694758297537,-11.355633687570466,98.52306864448612,98.52306864448612,98.52306864448612,-0.0,-0.0,-0.0,
n83,-7.2173981647038525,-10.628960785934224,-8.399109709198184,-0.0,-0.0,-0.0,-0.0,798.0670352771176,-5.85168779819698,-8.756759789986928,-6.80385573450783,-13.532375882280023,-16.157618943730743,-11.614532235851694,98.06703527711763,98.06703527711763,98.06703527711763,-0.0,-0.0,-0.0,
n84,-7.2900195569240855,-10.653490398387872,-8.423639321651832,-0.0,-0.0,-0.0,-0.0,798.0292351608294,-5.840824058031074,-8.741098884816434,-6.792991994341924,-13.59570795936898,-16.121848265305488,-11.566825579026661,98.02923516082944,98.02923516082944,98.02923516082944,-0.0,-0.0,-0.0,
n85,-7.469073846950779,-10.240705534243979,-7.958531249080232,-0.0,-0.0,-0.0,-0.0,797.7862265906107,-6.015208532513356,-9.29027386421235,-7.288343817224273,-13.914333589033674,-15.869145659569512,-11.318680635857692,97.78622659061065,97.78622659061065,97.78622659061065,-0.0,-0.0,-0.0,
n86,-7.290820574093151,-10.295068518732933,-8.004110689216663,-0.0,-0.0,-0.0,-0.0,797.6645290185073,-5.77958846398896,-9.321341130060652,-7.309542343752,-13.870054623198737,-16.11206368156573,-11.56159865785391,97.66452901850735,97.66452901850735,97.66452901850735,-0.0,-0.0,-0.0,
n87,-7.364744414789995,-10.59876978941664,-8.316278082208504,-0.0,-0.0,-0.0,-0.0,797.6100179632936,-5.957508993097533,-8.918628275543947,-6.91634158944927,-14.077898327882524,-15.840271405305204,-11.289468807628158,97.61001796329356,97.61001796329356,97.61001796329356,-0.0,-0.0,-0.0,
n88,-7.450365935008921,-10.710531684201484,-8.428357399037736,-0.0,-0.0,-0.0,-0.0,797.5414012380495,-5.93651211676428,-8.8993089932779,-6.942058132067141,-14.021885948240582,-15.91457972725216,-11.364114703540341,97.54140123804952,97.54140123804952,97.54140123804952,-0.0,-0.0,-0.0,
n89,-7.370185664357853,-10.768766351615033,-8.458836300591663,-0.0,-0.0,-0.0,-0.0,797.4555654536341,-6.000554049209609,-8.891212448833782,-6.904238166048148,-14.026015258784101,-15.969763503401847,-11.419298479690026,97.45556545363411,97.45556545363411,97.45556545363411,-0.0,-0.0,-0.0,
n90,-7.246654156781188,-10.590465854945158,-8.299508025428889,-0.0,-0.0,-0.05389656745231171,-0.0,797.5480573630243,-5.833929145082847,-9.026367725614659,-7.014145007539775,-14.005853274096564,-16.065655204432638,-11.513000321026203,97.54805736302431,97.54805736302431,97.54805736302431,-0.0,-0.0,-0.0,
n91,-7.193919613988861,-10.656834315071585,-8.365876485555315,-0.0,-0.0,-0.0,-0.0,797.4935680984183,-5.814161548024305,-8.965443096519024,-6.951695752292499,-13.995219240211053,-16.10624989759154,-11.559926889773212,97.49356809841831,97.49356809841831,97.49356809841831,-0.0,-0.0,-0.0,
