To,Latitude,Longitude
n958,43.1955,-89.4453
n103,43.2144012,-89.4497986
n961,43.188,-89.3327
n162,43.1935005,-89.3290024
n962,43.1912,-89.3179
n162,43.1935005,-89.3290024
n963,43.2026,-89.5833
n60,43.2052002,-89.5856018
n963,43.2026,-89.5833
n62,43.2117996,-89.5792007
n964,43.2009,-89.5784
n62,43.2117996,-89.5792007
n965,43.1999,-89.574
n62,43.2117996,-89.5792007
n971,43.2014,-89.5962
n60,43.2052002,-89.5856018
n971,43.2014,-89.5962
n61,43.2067986,-89.5863037
n973,43.1967,-89.525
n176,43.196701,-89.530899
n976,43.1975,-89.4785
n137,43.2061996,-89.4910965
n978,43.1998,-89.5919
n60,43.2052002,-89.5856018
n982,43.1975,-89.4867
n137,43.2061996,-89.4910965
n983,43.1871,-89.3889
n153,43.1949005,-89.3887024
n984,43.1913,-89.3797
n153,43.1949005,-89.3887024
n986,43.1903,-89.4402
n96,43.1801987,-89.4834976
n987,43.187,-89.3785
n153,43.1949005,-89.3887024
n990,43.188,-89.3951
n106,43.2074013,-89.4147034
n996,43.1956,-89.577
n62,43.2117996,-89.5792007
n997,43.1943,-89.5199
n93,43.1908989,-89.5143967
n998,43.1952,-89.5136
n93,43.1908989,-89.5143967
n1001,43.1906,-89.4792
n96,43.1801987,-89.4834976
n1005,43.1932,-89.5264
n176,43.196701,-89.530899
n1009,43.1935,-89.5426
n175,43.1925011,-89.5501022
n1011,43.1883,-89.4093
n203,43.2033997,-89.414299
n1014,43.1941,-89.5679
n175,43.1925011,-89.5501022
n1015,43.1882,-89.478
n96,43.1801987,-89.4834976
n1016,43.187,-89.4261
n96,43.1801987,-89.4834976
n1019,43.1866,-89.4798
n96,43.1801987,-89.4834976
n1020,43.1846,-89.4304
n96,43.1801987,-89.4834976
n1021,43.1943,-89.5881
n60,43.2052002,-89.5856018
n1023,43.1907,-89.5496
n175,43.1925011,-89.5501022
n1024,43.1856,-89.4054
n106,43.2074013,-89.4147034
n1024,43.1856,-89.4054
n203,43.2033997,-89.414299
n1025,43.1903,-89.5699
n175,43.1925011,-89.5501022
n1026,43.1832,-89.425
n96,43.1801987,-89.4834976
n1027,43.1862,-89.4167
n103,43.2144012,-89.4497986
n1027,43.1862,-89.4167
n104,43.2071991,-89.4354019
n1029,43.1899,-89.5818
n56,43.1817017,-89.5662003
n1029,43.1899,-89.5818
n193,43.1864014,-89.5758972
n1030,43.1856,-89.4871
n96,43.1801987,-89.4834976
n1035,43.1861,-89.5457
n92,43.1785011,-89.5472031
n1036,43.1866,-89.5423
n92,43.1785011,-89.5472031
n1036,43.1866,-89.5423
n175,43.1925011,-89.5501022
n1039,43.179,-89.4169
n96,43.1801987,-89.4834976
n1040,43.1873,-89.5657
n56,43.1817017,-89.5662003
n1040,43.1873,-89.5657
n58,43.1832008,-89.5538025
n1040,43.1873,-89.5657
n175,43.1925011,-89.5501022
n1041,43.1823,-89.4984
n179,43.178299,-89.4965973
n1043,43.1853,-89.5633
n58,43.1832008,-89.5538025
n1044,43.1856,-89.5794
n56,43.1817017,-89.5662003
n1048,43.183,-89.5448
n92,43.1785011,-89.5472031
n1051,43.1827,-89.548
n92,43.1785011,-89.5472031
n1053,43.183,-89.5744
n56,43.1817017,-89.5662003
n1054,43.1819,-89.5544
n58,43.1832008,-89.5538025
n1055,43.1809,-89.5357
n91,43.1804008,-89.5279007
n1057,43.1806,-89.5053
n179,43.178299,-89.4965973
n1058,43.1804,-89.4911
n179,43.178299,-89.4965973
n1059,43.1754,-89.4305
n96,43.1801987,-89.4834976
n1060,43.1794,-89.5363
n89,43.1744995,-89.5409012
n1062,43.1806,-89.5425
n92,43.1785011,-89.5472031
n1064,43.1752,-89.4073
n136,43.1721001,-89.4093018
n1068,43.1795,-89.5498
n92,43.1785011,-89.5472031
n1069,43.1734,-89.4285
n96,43.1801987,-89.4834976
n1070,43.1786,-89.5197
n178,43.1792984,-89.5178986
n1071,43.175,-89.4521
n96,43.1801987,-89.4834976
n1072,43.1787,-89.5234
n90,43.1773987,-89.5261993
n1073,43.1729,-89.4
n136,43.1721001,-89.4093018
n1074,43.1803,-89.5264
n90,43.1773987,-89.5261993
n1074,43.1803,-89.5264
n91,43.1804008,-89.5279007
n1076,43.1722,-89.4046
n136,43.1721001,-89.4093018
n1077,43.1778,-89.5362
n89,43.1744995,-89.5409012
n1082,43.1775,-89.5516
n92,43.1785011,-89.5472031
n1083,43.1738,-89.4558
n96,43.1801987,-89.4834976
n1084,43.1757,-89.5293
n90,43.1773987,-89.5261993
n1085,43.1745,-89.4594
n96,43.1801987,-89.4834976
n1086,43.1741,-89.4483
n96,43.1801987,-89.4834976
n1088,43.1755,-89.5341
n89,43.1744995,-89.5409012
n1089,43.1753,-89.5237
n90,43.1773987,-89.5261993
n1090,43.1705,-89.4301
n83,43.1633987,-89.4853973
n1096,43.1685,-89.4054
n136,43.1721001,-89.4093018
n1098,43.1755,-89.5452
n92,43.1785011,-89.5472031
n1100,43.1748,-89.5388
n89,43.1744995,-89.5409012
n1103,43.1687,-89.4174
n191,43.1641006,-89.4777985
n1108,43.1679,-89.4294
n191,43.1641006,-89.4777985
n1111,43.1738,-89.5514
n92,43.1785011,-89.5472031
n1114,43.1682,-89.4643
n83,43.1633987,-89.4853973
n1115,43.1664,-89.4342
n83,43.1633987,-89.4853973
n1115,43.1664,-89.4342
n191,43.1641006,-89.4777985
n1118,43.1711,-89.5425
n89,43.1744995,-89.5409012
n1120,43.1653,-89.4167
n83,43.1633987,-89.4853973
n1122,43.1714,-89.5351
n88,43.1707001,-89.5366974
n1122,43.1714,-89.5351
n89,43.1744995,-89.5409012
n1123,43.1683,-89.4938
n84,43.1635017,-89.490303
n1129,43.1675,-89.4737
n83,43.1633987,-89.4853973
n1130,43.1644,-89.4392
n83,43.1633987,-89.4853973
n1131,43.1714,-89.5272
n90,43.1773987,-89.5261993
n1135,43.1669,-89.4823
n83,43.1633987,-89.4853973
n1137,43.1645,-89.4938
n84,43.1635017,-89.490303
n1138,43.1682,-89.4875
n84,43.1635017,-89.490303
n1140,43.1604,-89.4198
n189,43.1525993,-89.471199
n1142,43.1652,-89.5091
n190,43.1599007,-89.5000992
n1144,43.165,-89.5055
n190,43.1599007,-89.5000992
n1145,43.1701,-89.5003
n84,43.1635017,-89.490303
n1145,43.1701,-89.5003
n179,43.178299,-89.4965973
n1145,43.1701,-89.5003
n192,43.169899,-89.4971008
n1150,43.1616,-89.4876
n84,43.1635017,-89.490303
n1153,43.1639,-89.5368
n87,43.1660995,-89.5354004
n1155,43.1639,-89.5401
n87,43.1660995,-89.5354004
n1159,43.1611,-89.4725
n83,43.1633987,-89.4853973
n1164,43.157,-89.4171
n189,43.1525993,-89.471199
n1165,43.1608,-89.5091
n190,43.1599007,-89.5000992
n1170,43.1574,-89.4444
n189,43.1525993,-89.471199
n1171,43.1608,-89.5391
n87,43.1660995,-89.5354004
n1173,43.1559,-89.4509
n189,43.1525993,-89.471199
n1175,43.1601,-89.5345
n87,43.1660995,-89.5354004
n1178,43.1541,-89.4464
n189,43.1525993,-89.471199
n1179,43.157,-89.5041
n190,43.1599007,-89.5000992
n1182,43.1576,-89.5112
n78,43.1519012,-89.5138016
n1182,43.1576,-89.5112
n190,43.1599007,-89.5000992
n1183,43.1579,-89.4817
n81,43.1576004,-89.4906998
n1183,43.1579,-89.4817
n83,43.1633987,-89.4853973
n1184,43.1599,-89.5458
n63,43.1534996,-89.5519028
n1184,43.1599,-89.5458
n87,43.1660995,-89.5354004
n1192,43.1539,-89.5052
n190,43.1599007,-89.5000992
n1193,43.1568,-89.5491
n63,43.1534996,-89.5519028
n1195,43.153,-89.4876
n81,43.1576004,-89.4906998
n1199,43.1568,-89.4967
n81,43.1576004,-89.4906998
n1199,43.1568,-89.4967
n190,43.1599007,-89.5000992
n1201,43.1536,-89.5165
n78,43.1519012,-89.5138016
n1207,43.1531,-89.4744
n189,43.1525993,-89.471199
n1212,43.15,-89.5168
n78,43.1519012,-89.5138016
n1213,43.1464,-89.424
n189,43.1525993,-89.471199
n1220,43.1516,-89.5511
n63,43.1534996,-89.5519028
n1226,43.1488,-89.5024
n79,43.1489983,-89.4925003
n1226,43.1488,-89.5024
n190,43.1599007,-89.5000992
n1230,43.1475,-89.5117
n78,43.1519012,-89.5138016
n1232,43.1477,-89.5213
n76,43.1486015,-89.5262985
n1233,43.1426,-89.44
n189,43.1525993,-89.471199
n1234,43.1456,-89.5378
n75,43.1408997,-89.5356979
n1238,43.1443,-89.5396
n75,43.1408997,-89.5356979
n1239,43.1441,-89.5313
n75,43.1408997,-89.5356979
n1240,43.1445,-89.4997
n74,43.1399994,-89.5052032
n1240,43.1445,-89.4997
n79,43.1489983,-89.4925003
n1241,43.1455,-89.5697
n177,43.1393013,-89.5586014
n1242,43.1425,-89.512
n74,43.1399994,-89.5052032
n1243,43.1439,-89.5177
n76,43.1486015,-89.5262985
n1243,43.1439,-89.5177
n78,43.1519012,-89.5138016
n1245,43.1437,-89.5247
n75,43.1408997,-89.5356979
n1245,43.1437,-89.5247
n76,43.1486015,-89.5262985
n1251,43.1479,-89.5578
n65,43.1389008,-89.5539017
n1252,43.142,-89.5693
n177,43.1393013,-89.5586014
n1266,43.1377,-89.5235
n75,43.1408997,-89.5356979
n1270,43.1378,-89.5693
n177,43.1393013,-89.5586014
n1273,43.1371,-89.5132
n74,43.1399994,-89.5052032
n1274,43.1339,-89.5252
n75,43.1408997,-89.5356979
n1276,43.1314,-89.4443
n189,43.1525993,-89.471199
n1277,43.1366,-89.5326
n75,43.1408997,-89.5356979
n1281,43.1313,-89.4493
n82,43.1371994,-89.4744034
n1289,43.1357,-89.5594
n65,43.1389008,-89.5539017
n1293,43.1345,-89.5698
n177,43.1393013,-89.5586014
n1309,43.1262,-89.449
n188,43.1282997,-89.4730988
n1314,43.1212,-89.4443
n72,43.1293983,-89.4878998
n1326,43.1248,-89.5277
n70,43.1228981,-89.5306015
n1336,43.1197,-89.5241
n70,43.1228981,-89.5306015
n1345,43.118,-89.5362
n69,43.1242981,-89.5355988
n1346,43.1167,-89.5239
n70,43.1228981,-89.5306015
n1355,43.0729,-89.5439
n69,43.1242981,-89.5355988
n1356,43.073,-89.5406
n69,43.1242981,-89.5355988
n1357,43.0728,-89.5463
n69,43.1242981,-89.5355988
n1358,43.0702,-89.5445
n69,43.1242981,-89.5355988
n1359,43.0697,-89.5392
n69,43.1242981,-89.5355988
n1360,43.0705,-89.5537
n69,43.1242981,-89.5355988
n1361,43.0667,-89.5329
n69,43.1242981,-89.5355988
n1362,43.0657,-89.5308
n69,43.1242981,-89.5355988
n1362,43.0657,-89.5308
n70,43.1228981,-89.5306015
n1364,43.0656,-89.5281
n70,43.1228981,-89.5306015
