,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n44,-4.042218729917334,-5.575172808352672,-4.298703162421967,-0.0,-0.0,-0.0,-0.0,797.9626218604701,-2.89202728671118,-4.3356640249328855,-3.1774007703907055,-9.713062968545321,-14.387425272881304,-11.241017304234676,97.9626218604701,97.9626218604701,97.9626218604701,-0.0,-0.0,-0.0,
n45,-4.33599607826395,-6.34686842446258,-4.908962452105799,-0.0,-0.0,-0.0,-0.0,796.6878002575878,-3.402897872812062,-5.113524030601903,-3.925341780644996,-9.978593678628963,-14.826107473179484,-11.69154989676384,96.68780025758777,96.68780025758777,96.68780025758777,-0.0,-0.0,-0.0,
n46,-4.500440976921688,-6.601861044926149,-5.132115395234272,-0.0,-0.0,-0.0,-0.0,796.4158061761509,-3.573346286031244,-5.3835824169474105,-4.1623972566839855,-10.109444077991157,-14.97571712627408,-11.813302445152251,96.41580617615092,96.41580617615092,96.41580617615092,-0.0,-0.0,-0.0,
n47,-4.418618116265373,-6.422855379877356,-4.979391907572389,-0.0,-0.0,-0.0,-0.0,796.3090499554597,-3.458245011868501,-5.176165670583932,-4.0293899050948605,-10.062903076825094,-14.886927075031501,-11.732243465076749,96.30904995545971,96.30904995545971,96.30904995545971,-0.0,-0.0,-0.0,
n48,-3.9057908628291966,-5.663742191368766,-4.369002403984363,-0.0,-0.0,-0.0,-0.0,796.2697583857934,-2.6553998115719972,-3.88192442679142,-2.726029633001704,-9.1511815459277,-13.543503660794853,-10.621183546418612,96.26975838579338,96.26975838579338,96.26975838579338,-0.0,-0.0,-0.0,
n49,-3.9497834302888823,-5.7764272822244305,-4.482591080670096,-0.0,-0.0,-0.0,-0.0,796.1875095326121,-2.712786891627405,-3.973520474655431,-2.8191703397159875,-9.230040729031803,-13.564413535842187,-10.67140084617233,96.18750953261207,96.18750953261207,96.18750953261207,-0.0,-0.0,-0.0,
n50,-3.7222654202597245,-5.463607339851621,-4.200876563029685,-0.0,-0.0,-0.0,-0.0,796.1167438145848,-2.627047053578089,-3.8356863122850564,-2.7716842417106418,-9.089823681458915,-13.39555552497071,-10.534035994762375,96.11674381458477,96.11674381458477,96.11674381458477,-0.0,-0.0,-0.0,
n51,-3.8240355693030708,-5.374745432057327,-4.157048149258201,-0.0,-0.0,-0.0,-0.0,796.045613357345,-2.571422580292409,-3.762766402173403,-2.7160597684249614,-9.17291413441957,-13.36732680057289,-10.486642977272085,96.04561335734506,96.04561335734506,96.04561335734506,-0.0,-0.0,-0.0,
n52,-3.7489811214766884,-5.371511888136022,-4.266988429656817,-0.0,-0.0,-0.0,-0.0,796.3793632497446,-2.580792697028853,-3.7611089303455567,-2.6572454206482523,-8.998395531462663,-13.357195218800562,-10.472033083196372,96.37936324974461,96.37936324974461,96.37936324974461,-0.0,-0.0,-0.0,
n53,-3.9642998889323158,-5.8158812354146825,-4.47095557231001,-0.0,-0.0,-0.0,-0.0,796.6559715203509,-2.938918144544475,-4.126342605669233,-2.8394818954188192,-9.19011416062437,-13.783857345547652,-10.83284508097405,96.65597152035099,96.65597152035099,96.65597152035099,-0.0,-0.0,-0.0,
n54,-3.979093887050424,-5.821907470882706,-4.515571974032102,-0.0,-0.0,-0.0,-0.0,796.7409525862626,-2.8053210334815755,-3.9800779633500545,-2.8175262925283304,-9.274493715214117,-13.643269676681795,-10.738262939426098,96.74095258626255,96.74095258626255,96.74095258626255,-0.0,-0.0,-0.0,
n55,-3.9231844242106932,-5.609351555080353,-4.365690046665758,-0.0,-0.0,-0.0,-0.0,797.0983228999276,-2.6225237657052936,-3.725730380636421,-2.5620650448433064,-8.975792723852479,-13.395186627533882,-10.446237504648275,97.0983228999275,97.0983228999275,97.0983228999275,-0.0,-0.0,-0.0,
n56,-5.052962031868978,-7.439815195087452,-5.852884302420261,-0.0,-0.0,-0.0,-0.0,797.130792149065,-3.781695493909762,-6.082282171994316,-4.7582258814456315,-10.81270443636959,-15.970381086999929,-11.537237307786892,97.13079214906496,97.13079214906496,97.13079214906496,-0.0,-0.0,-0.0,
n57,-4.85296255070946,-7.550386001245734,-5.843638558665079,-0.0,-0.0,-0.0,-0.0,797.2621425738298,-3.7519782834301534,-6.2529663888181926,-4.8975563888181926,-10.791423869965016,-15.98733894827333,-11.43687392456151,97.2621425738298,97.2621425738298,97.2621425738298,-0.0,-0.0,-0.0,
n58,-4.940038048008019,-7.571992446601524,-5.925385656812083,-0.0,-0.0,-0.0,-0.0,797.2289783324758,-3.6958952770311395,-6.027966023249422,-4.6203849278879625,-10.685081802877052,-16.08064286758193,-11.535135400943886,97.22897833247572,97.22897833247572,97.22897833247572,-0.0,-0.0,-0.0,
n59,-4.8655645904651355,-7.580561057827334,-5.8738136152466796,-0.0,-0.0,-0.0,-0.0,797.2487479330243,-3.6824422312638965,-6.296489329691381,-4.941079329691381,-10.82693334953849,-15.909476521141027,-11.359011497429208,97.24874793302435,97.24874793302435,97.24874793302435,-0.0,-0.0,-0.0,
n60,-4.930681896706748,-7.429542868027901,-5.826602671840965,-0.0,-0.0,-0.0,-0.0,796.6636424155258,-3.9051930344978385,-5.639564565787812,-4.215678073923502,-10.79732464870682,-16.209076177008583,-11.743956129177507,96.6636424155258,96.6636424155258,96.6636424155258,-0.0,-0.0,-0.0,
n61,-4.964931528292423,-7.442832232209711,-5.8416416692938675,-0.0,-0.0,-0.0,-0.0,796.6373555061879,-3.884287400061699,-5.663370365501904,-4.160005634629112,-10.813857141702519,-16.238768144632257,-11.773648096801182,96.63735550618787,96.63735550618787,96.63735550618787,-0.0,-0.0,-0.0,
n62,-4.912852968293176,-7.647753998026537,-5.989302419769459,-0.0,-0.0,-0.0,-0.0,796.6378972751814,-3.955756597104819,-5.830459008453725,-4.290617345769902,-10.797002378475733,-16.23938155931397,-11.810812020346086,96.63789727518144,96.63789727518144,96.63789727518144,-0.0,-0.0,-0.0,
n63,-5.080537861028019,-7.566824459013661,-5.925818856806218,-0.0,-0.0,-0.0,-0.0,797.5890951702236,-4.079926899854994,-5.934289490129137,-4.594188484897306,-10.90802247085769,-15.586518815294799,-11.037273698624679,97.58909517022359,97.58909517022359,97.58909517022359,-0.0,-0.0,-0.0,
n64,-5.0761788380599135,-7.551444770060271,-5.844697327479618,-0.0,-0.0,-0.0,-0.0,797.7612303898222,-3.950050982997356,-6.331207732248446,-4.975797732248447,-10.71026600470822,-15.363683645113337,-10.813218621401518,97.76123038982223,97.76123038982223,97.76123038982223,-0.0,-0.0,-0.0,
n65,-5.042082433398536,-7.709549982173665,-6.002802539593012,-0.0,-0.0,-0.0,-0.0,797.7095782530549,-3.8356643478501926,-6.29864953588115,-4.8176925201350524,-10.713022315438378,-15.331688637230608,-10.781278233366555,97.7095782530549,97.7095782530549,97.7095782530549,-0.0,-0.0,-0.0,
n66,-4.818427384805444,-7.5221818666742815,-5.8154344240936275,-0.0,-0.0,-0.0,-0.0,797.9092881924305,-3.630840074692379,-6.3149503955647495,-4.9595403955647495,-10.53035634768788,-15.229153969099224,-10.678688945387405,97.90928819243047,97.90928819243047,97.90928819243047,-0.0,-0.0,-0.0,
n67,-4.8446732861796225,-7.499761341208111,-5.793013898627455,-0.0,-0.0,-0.0,-0.0,797.8434607353317,-3.7318652977505735,-6.304913969527044,-4.949503969527044,-10.49982092171604,-15.10649681353599,-10.556031789824171,97.8434607353318,97.8434607353318,97.8434607353318,-0.0,-0.0,-0.0,
n68,-4.633756455511322,-7.555440282345266,-5.848692839764611,-0.0,-0.0,-0.0,-0.0,797.3765669477598,-3.7984418555633837,-6.309666344021144,-4.954256344021144,-10.703184490030825,-15.574374271989615,-11.023909248277796,97.3765669477598,97.3765669477598,97.3765669477598,-0.0,-0.0,-0.0,
n69,-5.077544875911242,-7.5882804144218134,-5.9739723280496175,-0.0,-0.0,-0.0,-0.0,798.0416794521582,-3.7764341834356703,-6.0609558614708146,-4.700422904458952,-10.407590517902372,-15.172566553649594,-10.763109865577498,98.04167945215822,98.04167945215822,98.04167945215822,-0.0,-0.0,-0.0,
n70,-5.082199780166738,-7.53837276011913,-5.909822577138601,-0.0,-0.0,-0.0,-0.0,798.1103339705335,-3.723691796752316,-5.966708771993032,-4.57822265374415,-10.391556912874615,-15.150381851093929,-10.81454549859308,98.11033397053347,98.11033397053347,98.11033397053347,-0.0,-0.0,-0.0,
n71,-4.8465461134254735,-7.466333401282778,-5.806626557854669,-0.0,-0.0,-0.0,-0.0,798.2325130851352,-3.5625982251104267,-6.251695877479057,-4.909918392777524,-10.280613221985943,-15.233249932341781,-11.000229808303187,98.23251308513525,98.23251308513525,98.23251308513525,-0.0,-0.0,-0.0,
n72,-4.79482107227398,-7.4220584662721505,-5.809948273018342,-0.0,-0.0,-0.0,-0.0,798.5009326376069,-3.823604638710077,-6.211687742322202,-4.899350069342718,-10.108061957288315,-15.154439612573356,-11.115977192290968,98.50093263760681,98.50093263760681,98.50093263760681,-0.0,-0.0,-0.0,
n73,-4.694662617958283,-7.481827194991631,-5.8313810317155665,-0.0,-0.0,-0.0,-0.0,798.3997091760169,-3.811623188005842,-6.266334795131885,-4.910924795131885,-10.186925362038458,-15.25566307416323,-11.217200653880843,98.39970917601694,98.39970917601694,98.39970917601694,-0.0,-0.0,-0.0,
n74,-4.706278979356076,-7.496982290610636,-5.896920273447835,-0.0,-0.0,-0.0,-0.0,798.2093420659384,-3.6474687335128975,-5.9482928679842475,-4.563746882104588,-10.377028096054508,-15.417438257817155,-11.168717959738347,98.20934206593837,98.20934206593837,98.20934206593837,-0.0,-0.0,-0.0,
n75,-4.99752468843163,-7.672237875847104,-6.025929575922491,-0.0,-0.0,-0.0,-0.0,797.8887202035246,-3.850856700869217,-6.065425722924442,-4.702410440368723,-10.614800224987562,-15.431156853023356,-10.883893914009294,97.88872020352454,97.88872020352454,97.88872020352454,-0.0,-0.0,-0.0,
n76,-4.9843136832986294,-7.557431244423958,-5.931317164044511,-0.0,-0.0,-0.0,-0.0,797.903367193185,-3.927209158199794,-6.001140330567061,-4.6755607484654425,-10.571391781666508,-15.608504175746644,-11.06569052686515,97.90336719318496,97.90336719318496,97.90336719318496,-0.0,-0.0,-0.0,
n77,-5.0231962511929265,-7.494140707683522,-5.787393265102867,-0.0,-0.0,-0.0,-0.0,797.7851403988664,-4.01091817069419,-6.2267182183380605,-4.8713082183380605,-10.62850963989092,-15.68829759612626,-11.13783257241444,97.78514039886635,97.78514039886635,97.78514039886635,-0.0,-0.0,-0.0,
n78,-4.773891756318958,-7.579057909087685,-5.939820241333111,-0.0,-0.0,-0.0,-0.0,797.9850997455517,-3.8422105443808356,-5.986411115043162,-4.626675408961889,-10.48246985530279,-15.655284906822237,-11.215677393248072,97.98509974555168,97.98509974555168,97.98509974555168,-0.0,-0.0,-0.0,
n79,-4.691267492541728,-7.526315088660403,-5.92993532273953,-0.0,-0.0,-0.0,-0.0,798.2125560326708,-3.726179076896887,-6.060685476054385,-4.756247051686015,-10.370800787061533,-15.442348699246168,-11.39726811399343,98.21255603267088,98.21255603267088,98.21255603267088,-0.0,-0.0,-0.0,
n80,-4.667054935329842,-7.459559371726912,-5.8544798029808,-0.0,-0.0,-0.0,-0.0,798.276052018671,-3.7691159285647142,-6.226038138822502,-4.921599714454132,-10.31829644590616,-15.379320231509194,-11.340857811226806,98.27605201867097,98.27605201867097,98.27605201867097,-0.0,-0.0,-0.0,
n81,-4.774047106257047,-7.674957251466386,-6.028160612247231,-0.0,-0.0,-0.0,-0.0,798.1098640316802,-3.734137663789207,-5.900788120723904,-4.694038356017388,-10.470525434800896,-15.544443315134691,-11.487036797651136,98.10986403168027,98.10986403168027,98.10986403168027,-0.0,-0.0,-0.0,
n82,-4.838022274582321,-7.132747573281616,-5.676038351549173,-0.0,-0.0,-0.0,-0.0,798.5230686444861,-3.799667939992737,-5.881984450410039,-4.570478029773437,-10.085758830497229,-15.131861564381687,-11.0933991440993,98.52306864448612,98.52306864448612,98.52306864448612,-0.0,-0.0,-0.0,
n83,-4.84274856222841,-7.660113806558436,-6.0145126037087,-0.0,-0.0,-0.0,-0.0,798.0670352771176,-3.660358948996759,-5.853513328814518,-4.637933573737911,-10.49034883453983,-15.565130394554004,-11.538691653766396,98.06703527711763,98.06703527711763,98.06703527711763,-0.0,-0.0,-0.0,
n84,-4.724000917686618,-7.71015243450926,-6.04324243450926,-0.0,-0.0,-0.0,-0.0,798.0292351608294,-3.628517337663935,-5.850741932153475,-4.643992167446958,-10.55357778185671,-15.610376444090086,-11.58047240544549,98.02923516082944,98.02923516082944,98.02923516082944,-0.0,-0.0,-0.0,
n85,-4.926226663132724,-7.5586387893846405,-5.851891346803986,-0.0,-0.0,-0.0,-0.0,797.7862265906107,-3.751007988842705,-6.2768414179127605,-4.9214314179127605,-10.592787841655849,-15.869145659569512,-11.318680635857692,97.78622659061065,97.78622659061065,97.78622659061065,-0.0,-0.0,-0.0,
n86,-4.986052294349916,-7.543625194159011,-5.850207500999817,-0.0,-0.0,-0.0,-0.0,797.6645290185073,-3.6841550422219114,-6.2449373437519995,-4.8895273437519995,-10.620139266991911,-15.990843231672807,-11.56159865785391,97.66452901850735,97.66452901850735,97.66452901850735,-0.0,-0.0,-0.0,
n87,-4.988385636533866,-7.633176503910593,-5.98082631819528,-0.0,-0.0,-0.0,-0.0,797.6100179632936,-3.8984035175105674,-5.985848102949432,-4.615301256288515,-10.687772999153625,-15.838627660875392,-11.289806381593385,97.61001796329356,97.61001796329356,97.61001796329356,-0.0,-0.0,-0.0,
n88,-5.074007156752791,-7.542196582679019,-5.902015903846953,-0.0,-0.0,-0.0,-0.0,797.5414012380495,-4.029299521699097,-6.007645319868627,-4.585448077644639,-10.69922781295151,-15.91415281336659,-11.364114703540341,97.54140123804952,97.54140123804952,97.54140123804952,-0.0,-0.0,-0.0,
n89,-5.076410425254789,-7.671089574745211,-6.004179574745211,-0.0,-0.0,-0.0,-0.0,797.4555654536341,-3.9821937517987425,-6.059155907841697,-4.548768608754846,-10.739114536420697,-15.968702739518978,-11.419298479690026,97.45556545363411,97.45556545363411,97.45556545363411,-0.0,-0.0,-0.0,
n90,-5.027991221613489,-7.699594562171967,-6.032684562171967,-0.0,-0.05389656745231171,-0.0,-0.0,797.5480573630243,-3.8452051281090585,-6.043480083457684,-4.738261418030725,-10.661592160666597,-16.063975168443783,-11.514400890003076,97.54805736302431,97.54805736302431,97.54805736302431,-0.0,-0.0,-0.0,
