,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n24,-8.42652321230383,-12.188120931333659,-9.59816656026975,-0.0,-0.0,-0.0,-0.0,796.5969946958633,-7.081623438431228,-10.371201437396719,-8.085722011558781,-17.247779548302752,-17.941367493855093,-13.25441043935682,96.59699469586329,96.59699469586329,96.59699469586329,-0.0,-0.0,-0.0,
n25,-8.196501631231863,-11.685633243391353,-9.225843385268876,-0.0,-0.0,-0.0,-0.0,796.3739214317461,-6.499732282296862,-9.788211363103988,-7.735104841252838,-16.924779535334228,-17.770335177135543,-13.152852336051705,96.37392143174615,96.37392143174615,96.37392143174615,-0.0,-0.0,-0.0,
n26,-8.068071866590133,-11.527870803844893,-9.195526477906622,-0.0,-0.0,-0.0,-0.0,796.4098909896128,-6.568936196495316,-9.647885958284572,-7.546681378479773,-16.88716566509299,-17.761769602944003,-13.060179236219813,96.40989098961273,96.40989098961273,96.40989098961273,-0.0,-0.0,-0.0,
n27,-8.462740141616791,-11.945234285889004,-9.556813404380591,-0.0,-0.0,-0.0,-0.0,796.2730933868518,-6.870662648128684,-10.150334557703184,-7.991796521851034,-17.060437115361207,-17.788674080923915,-13.17544040515418,96.27309338685171,96.27309338685171,96.27309338685171,-0.0,-0.0,-0.0,
n28,-8.19506829596203,-11.745125290562175,-9.398726152333857,-0.0,-0.0,-0.0,-0.0,797.6339544092049,-6.4380139840060755,-9.82008441545545,-7.6042074073778405,-16.209744126115943,-17.038545006434177,-12.342456756424324,97.63395440920486,97.63395440920486,97.63395440920486,-0.0,-0.0,-0.0,
n29,-8.348427288469768,-11.880347079381849,-9.555092446488892,-0.0,-0.0,-0.0,-0.0,797.1306827816518,-6.5632025455222935,-9.974901931553825,-7.7171837716025316,-16.70925060842311,-17.530960995894922,-12.864119188007056,97.13068278165176,97.13068278165176,97.13068278165176,-0.0,-0.0,-0.0,
n30,-7.273219515576822,-10.57529058832115,-8.208019880033033,-0.0,-0.0,-0.0,-0.0,797.0672058504376,-5.931588205000253,-8.40633557717106,-6.418456598599934,-16.068020981095852,-17.265628837075756,-12.591272801550463,97.06720585043763,97.06720585043763,97.06720585043763,-0.0,-0.0,-0.0,
n31,-7.197075327850152,-10.571559008995777,-8.250083576181654,-0.0,-0.0,-0.0,-0.0,796.8483714076314,-5.567814270392112,-8.254163897318174,-6.2390177761878585,-15.993135344682829,-17.228179608168727,-12.611272206000123,96.84837140763135,96.84837140763135,96.84837140763135,-0.0,-0.0,-0.0,
n32,-7.888517124368628,-11.416215407784426,-9.02732418644552,-0.0,-0.0,-0.0,-0.0,797.7815336196695,-6.27850525184686,-9.428229716758858,-7.29412319762475,-16.026918625182372,-16.89355967998853,-12.10366722537353,97.78153361966947,97.78153361966947,97.78153361966947,-0.0,-0.0,-0.0,
n33,-6.524367616453277,-9.5822099405535,-7.4932732630181516,-0.0,-0.0,-0.0,-0.0,797.0700395822051,-5.085993214930745,-7.603263700109162,-6.01930855080354,-15.381066337056657,-17.081065302715224,-12.589841457964281,97.0700395822051,97.0700395822051,97.0700395822051,-0.0,-0.0,-0.0,
n34,-7.014848456602365,-10.27871051467995,-8.056554812109063,-0.0,-0.0,-0.0,-0.0,796.7024862428486,-5.425394133752771,-8.209885139810376,-6.266921226154933,-15.899803115263644,-17.17807075979567,-12.612077666223382,96.70248624284864,96.70248624284864,96.70248624284864,-0.0,-0.0,-0.0,
n35,-9.511438785934985,-13.405467712570442,-10.501947726571236,-0.0,-0.0,-0.0,-0.0,796.9814357935063,-8.348076031965368,-12.179611770460859,-9.479495421843527,-16.863338450659775,-16.463364601065283,-11.909163583426968,96.98143579350626,96.98143579350626,96.98143579350626,-0.0,-0.0,-0.0,
n36,-9.842603667129959,-13.64813716304026,-10.706218626126473,-0.0,-0.0,-0.0,-0.0,797.0284249452955,-8.016911150770394,-11.936969456033296,-9.236873683912545,-16.799744029992237,-16.291497826826905,-11.76319117575706,97.0284249452955,97.0284249452955,97.0284249452955,-0.0,-0.0,-0.0,
n37,-10.03243992080303,-13.361050563923866,-10.457482865385824,-0.0,-0.0,-0.0,-0.0,797.2409288943265,-7.984205358187951,-12.16861101429245,-9.557435789607435,-16.586127359949227,-16.35431192117902,-11.802891591406583,97.24092889432654,97.24092889432654,97.24092889432654,-0.0,-0.0,-0.0,
n38,-8.049425993604961,-11.403934748378711,-8.884934638376867,-0.0,-0.0,-0.0,-0.0,797.2269782734121,-6.749542240938349,-9.247376590883661,-7.200023025935452,-16.50632363786935,-17.363671636136974,-12.644699124930419,97.22697827341214,97.22697827341214,97.22697827341214,-0.0,-0.0,-0.0,
n39,-9.800728049746558,-12.830568479299988,-10.078403954226411,-0.0,-0.0,-0.0,-0.0,797.6588372087996,-7.790453278701326,-11.807590891425718,-9.151815883412512,-16.147695671139555,-16.52397634589235,-11.973674687869371,97.65883720879954,97.65883720879954,97.65883720879954,-0.0,-0.0,-0.0,
n40,-9.378509924424396,-13.92202724686246,-10.831540578905079,-0.0,-0.0,-0.0,-0.0,796.4711930398287,-7.578394464601617,-11.307503982340782,-8.7068134549089,-16.836191474854726,-16.416625989561208,-11.825208670373492,96.47119303982869,96.47119303982869,96.47119303982869,-0.0,-0.0,-0.0,
n41,-9.264767789647859,-12.927814713630779,-10.34895573502604,-0.0,-0.0,-0.0,-0.0,796.5251299138337,-7.283897956293286,-11.042003663675725,-8.57094903837711,-16.63368297443433,-17.605850610422934,-12.987735193760374,96.52512991383364,96.52512991383364,96.52512991383364,-0.0,-0.0,-0.0,
n42,-9.034797355602496,-13.060134826648415,-10.42087924328734,-0.0,-0.0,-0.0,-0.0,796.4053334177429,-7.095137527005392,-10.834847204440326,-8.47825284727248,-16.71309759879305,-17.709639344023017,-13.047982830554403,96.40533341774285,96.40533341774285,96.40533341774285,-0.0,-0.0,-0.0,
n43,-7.915958502763685,-11.429894983236245,-9.105319786640074,-0.0,-0.0,-0.0,-0.0,797.7029228309996,-6.371362889730443,-9.4910648037727,-7.395515533126804,-16.090793046769406,-16.97487871833938,-12.187751702384405,97.7029228309996,97.7029228309996,97.7029228309996,-0.0,-0.0,-0.0,
n44,-7.9356230116964745,-11.44133560339868,-9.099750303183553,-0.0,-0.0,-0.0,-0.0,797.9626218604701,-6.186433215966309,-9.379737453523253,-7.327372911877654,-15.882152383695953,-16.715075313985885,-12.050191692887433,97.9626218604701,97.9626218604701,97.9626218604701,-0.0,-0.0,-0.0,
n45,-8.15986183794192,-11.805718529963196,-9.321000275758022,-0.0,-0.0,-0.0,-0.0,796.6878002575878,-6.608728782193213,-9.811196586043753,-7.6149403313320665,-16.946308977544604,-17.74797522866727,-13.081128600149599,96.68780025758777,96.68780025758777,96.68780025758777,-0.0,-0.0,-0.0,
n46,-8.374101377220533,-11.959864311842372,-9.440043275152801,-0.0,-0.0,-0.0,-0.0,796.4158061761509,-6.742725159454811,-10.068282634862246,-7.780709820711274,-17.061520307601103,-17.86475306161292,-13.20034446152048,96.41580617615092,96.41580617615092,96.41580617615092,-0.0,-0.0,-0.0,
n47,-8.237336016422029,-11.798260712235976,-9.232918907156241,-0.0,-0.0,-0.0,-0.0,796.3090499554597,-6.53522637142537,-9.885112627578586,-7.685369778629373,-16.972020793834908,-17.776824053266463,-13.192265809878204,96.30904995545971,96.30904995545971,96.30904995545971,-0.0,-0.0,-0.0,
n48,-6.75243595136141,-9.882017983993995,-7.664908908613416,-0.0,-0.0,-0.0,-0.0,796.2697583857934,-5.1888000228750455,-7.981506765213292,-6.09431980164567,-15.703716867313412,-17.221640771511094,-12.665221940442464,96.26975838579338,96.26975838579338,96.26975838579338,-0.0,-0.0,-0.0,
n49,-6.784215372736338,-9.99370561857592,-7.776596543195341,-0.0,-0.0,-0.0,-0.0,796.1875095326121,-5.282493524589058,-7.879127777042021,-6.113601855342602,-15.710727885469227,-17.26950731229591,-12.655188214130286,96.18750953261207,96.18750953261207,96.18750953261207,-0.0,-0.0,-0.0,
n50,-6.555222491867494,-9.672702031007084,-7.518218153242112,-0.0,-0.0,-0.0,-0.0,796.1167438145848,-5.2636581146688,-7.741439184399774,-5.95746075092278,-15.723315781483205,-17.219637833645656,-12.619345006286155,96.11674381458477,96.11674381458477,96.11674381458477,-0.0,-0.0,-0.0,
n51,-6.65699264091084,-9.583840123212788,-7.445298243130459,-0.0,-0.0,-0.0,-0.0,796.045613357345,-5.125908179384017,-7.610892604966643,-5.868598843128486,-15.72870724899989,-17.180915250092976,-12.595969852274697,96.04561335734506,96.04561335734506,96.04561335734506,-0.0,-0.0,-0.0,
n52,-6.581938193084459,-9.585684575250257,-7.556950425282072,-0.0,-0.0,-0.0,-0.0,796.3793632497446,-5.05924954623882,-7.5962262303428405,-5.913842043879761,-15.558900275280791,-17.166297018727015,-12.604311953045679,96.37936324974461,96.37936324974461,96.37936324974461,-0.0,-0.0,-0.0,
n53,-6.935788689141352,-10.230800846847268,-8.02593841135681,-0.0,-0.0,-0.0,-0.0,796.6559715203509,-5.4411204004339515,-8.208391912428214,-6.297537626907186,-15.905850753598333,-17.19439950686354,-12.651634904789168,96.65597152035099,96.65597152035099,96.65597152035099,-0.0,-0.0,-0.0,
n54,-6.886402926662166,-10.14147135231957,-7.915270906623178,-0.0,-0.0,-0.0,-0.0,796.7409525862626,-5.3404335971716685,-7.975111614983747,-6.193217173844195,-15.75535746338723,-17.16236906416117,-12.60233961945277,96.74095258626255,96.74095258626255,96.74095258626255,-0.0,-0.0,-0.0,
n55,-6.636243647719292,-9.648721465882714,-7.595636030711769,-0.0,-0.0,-0.0,-0.0,797.0983228999276,-5.122888261007521,-7.7544930959331975,-6.010797870672632,-15.470450237404071,-17.136940033638638,-12.53396672704087,97.0983228999275,97.0983228999275,97.0983228999275,-0.0,-0.0,-0.0,
n56,-10.047104340634663,-13.315278897916116,-10.402166238450032,-0.0,-0.0,-0.0,-0.0,797.130792149065,-8.094311175134303,-12.198563718169794,-9.486865085466924,-16.607319651682705,-16.105038014694543,-11.537237941888314,97.13079214906496,97.13079214906496,97.13079214906496,-0.0,-0.0,-0.0,
n57,-10.040312276079268,-13.064557594564851,-10.151444935098768,-0.0,-0.0,-0.0,-0.0,797.2621425738298,-7.893588770332173,-12.44840638881819,-9.73758638881819,-16.563940691158372,-15.98733894827333,-11.43687392456151,97.2621425738298,97.2621425738298,97.2621425738298,-0.0,-0.0,-0.0,
n58,-9.970464195259014,-13.353757198966271,-10.440644539500187,-0.0,-0.0,-0.0,-0.0,797.2289783324758,-7.936093538636703,-12.179937546265151,-9.562589023713553,-16.587439231667847,-16.106092782310732,-11.552205979600455,97.22897833247572,97.22897833247572,97.22897833247572,-0.0,-0.0,-0.0,
n59,-9.897928560965598,-13.08371571929104,-10.18161999168037,-0.0,-0.0,-0.0,-0.0,797.2487479330243,-8.052978241747681,-12.47955127087707,-9.781109329691379,-16.542052602556968,-15.909476521141027,-11.359011497429208,97.24874793302435,97.24874793302435,97.24874793302435,-0.0,-0.0,-0.0,
n60,-9.40334963131893,-14.217708462906959,-11.129687489933755,-0.0,-0.0,-0.0,-0.0,796.6636424155258,-7.539059548334929,-11.372660636781761,-8.861706531894507,-16.8539477819011,-16.444320238206096,-11.791982479799564,96.6636424155258,96.6636424155258,96.6636424155258,-0.0,-0.0,-0.0,
n61,-9.38071534034626,-14.179099904261651,-11.09813527981512,-0.0,-0.0,-0.0,-0.0,796.6373555061879,-7.570218009842627,-11.345109333712477,-8.8115981809692,-16.83115622286807,-16.472511176793365,-11.820173418386835,96.63735550618787,96.63735550618787,96.63735550618787,-0.0,-0.0,-0.0,
n62,-9.262694062192681,-14.108106173072983,-11.141926997196949,-0.0,-0.0,-0.0,-0.0,796.6378972751814,-7.650137767860692,-11.477000446000574,-8.840151179177738,-16.91946704853519,-16.557693099614056,-11.899407378168252,96.63789727518144,96.63789727518144,96.63789727518144,-0.0,-0.0,-0.0,
n63,-9.617806132653888,-13.495268826779657,-10.591847855784016,-0.0,-0.0,-0.0,-0.0,797.5890951702236,-8.302277767281064,-12.087303580377736,-9.39067392902182,-16.246198889375542,-15.587738722336498,-11.036427277441021,97.58909517022359,97.58909517022359,97.58909517022359,-0.0,-0.0,-0.0,
n64,-9.81824555279727,-13.065616363379391,-10.152503703913306,-0.0,-0.0,-0.0,-0.0,797.7612303898222,-8.119920982997355,-12.526647732248446,-9.815827732248446,-16.076772278270425,-15.363683645113337,-10.813218621401518,97.76123038982223,97.76123038982223,97.76123038982223,-0.0,-0.0,-0.0,
n65,-9.84057936818482,-13.223721575492785,-10.3106089160267,-0.0,-0.0,-0.0,-0.0,797.7095782530549,-8.058020366703772,-12.372452388780207,-9.702474582546534,-16.04556443481714,-15.331743891179796,-10.781278867467977,97.7095782530549,97.7095782530549,97.7095782530549,-0.0,-0.0,-0.0,
n66,-9.910235402217285,-13.036353459993402,-10.123240800527315,-0.0,-0.0,-0.0,-0.0,797.9092881924305,-7.982011314876539,-12.510390395564748,-9.799570395564748,-15.876691090239992,-15.229153969099224,-10.678688945387405,97.90928819243047,97.90928819243047,97.90928819243047,-0.0,-0.0,-0.0,
n67,-10.087158550975811,-13.013932934527231,-10.100820275061146,-0.0,-0.0,-0.0,-0.0,797.8434607353317,-7.984057644605753,-12.500353969527044,-9.789533969527044,-15.820319979548735,-15.10649681353599,-10.556031789824171,97.8434607353318,97.8434607353318,97.8434607353318,-0.0,-0.0,-0.0,
n68,-9.753171528279832,-13.069611875664386,-10.1564992161983,-0.0,-0.0,-0.0,-0.0,797.3765669477598,-7.839076200961514,-12.505106344021142,-9.794286344021142,-16.03317564127385,-15.574374271989615,-11.023909248277796,97.3765669477598,97.3765669477598,97.3765669477598,-0.0,-0.0,-0.0,
n69,-10.147707279507715,-13.2954709510992,-10.382358291633112,-0.0,-0.0,-0.0,-0.0,798.0416794521582,-7.960755281974208,-12.25127290445895,-9.56944663137422,-15.750778821509684,-15.307914523843726,-10.757449500131907,98.04167945215822,98.04167945215822,98.04167945215822,-0.0,-0.0,-0.0,
n70,-10.106449136969768,-13.289590803674278,-10.404796469060415,-0.0,-0.0,-0.0,-0.0,798.1103339705335,-7.954460770620321,-12.157098044755763,-9.505603324684854,-15.692896617620859,-15.365317278603465,-10.81828612780986,98.11033397053347,98.11033397053347,98.11033397053347,-0.0,-0.0,-0.0,
n71,-9.75887101621688,-12.941432722967827,-10.056638388353964,-0.0,-0.0,-0.0,-0.0,798.2325130851352,-7.81089717745145,-12.364016393831276,-9.685013409234825,-15.609872620752109,-15.550694832015006,-11.000229808303187,98.23251308513525,98.23251308513525,98.23251308513525,-0.0,-0.0,-0.0,
n72,-9.666826042404953,-12.996055331801394,-10.128708490062413,-0.0,-0.0,-0.0,-0.0,798.5009326376069,-8.059294950733989,-12.378743011892393,-9.719343134204644,-15.343841606559232,-15.928234718161592,-11.377769694449773,98.50093263760681,98.50093263760681,98.50093263760681,-0.0,-0.0,-0.0,
n73,-9.589420890868537,-13.053021826579775,-10.155403474553308,-0.0,-0.0,-0.0,-0.0,798.3997091760169,-8.03957368638743,-12.444366187064622,-9.750954795131884,-15.445065068149107,-15.9151342310396,-11.36466920732778,98.39970917601694,98.39970917601694,98.39970917601694,-0.0,-0.0,-0.0,
n74,-9.513862911384987,-13.439733172845138,-10.542114820818671,-0.0,-0.0,-0.0,-0.03437026215240402,798.2093420659384,-8.072215480544257,-12.058510146734422,-9.46027515858327,-15.63227348515871,-15.74793666641991,-11.199824646826302,98.20934206593837,98.20934206593837,98.20934206593837,-0.0,-0.0,-0.0,
n75,-9.667898287413088,-13.358674992530263,-10.445562333064178,-0.0,-0.0,-0.0,-0.0,797.8887202035246,-8.06452893337531,-12.233589103097573,-9.522769103097573,-15.955260562717742,-15.434831811436352,-10.884366468120016,97.88872020352454,97.88872020352454,97.88872020352454,-0.0,-0.0,-0.0,
n76,-9.851197779405748,-13.21758998297589,-10.33671769086097,-0.0,-0.0,-0.0,-0.0,797.903367193185,-8.07145509440153,-12.1340331067637,-9.459436727686944,-15.9361166481349,-15.616914185785227,-11.066415702097965,97.90336719318496,97.90336719318496,97.90336719318496,-0.0,-0.0,-0.0,
n77,-9.953852259678568,-12.971182268716964,-10.090309976602045,-0.0,-0.0,-0.0,-0.0,797.7851403988664,-7.918896448070101,-12.380440821022626,-9.70584444194587,-16.05254168612997,-15.68829759612626,-11.13783257241444,97.78514039886635,97.78514039886635,97.78514039886635,-0.0,-0.0,-0.0,
n78,-9.675438724004758,-13.389359561691752,-10.502681119404137,-0.0,-0.0,-0.0,-0.0,797.9850997455517,-7.983679688903472,-11.975844861543582,-9.328131277771158,-15.858447173636216,-15.769334051641843,-11.21855822402844,97.98509974555168,97.98509974555168,97.98509974555168,-0.0,-0.0,-0.0,
n79,-9.345430418346035,-13.062402544938095,-10.23922828908673,-0.0,-0.0,-0.0,-0.0,798.2125560326708,-8.022217080366707,-12.088201957910144,-9.478432129066567,-15.632218211495172,-15.952965338615382,-11.402500314903563,98.21255603267088,98.21255603267088,98.21255603267088,-0.0,-0.0,-0.0,
n80,-9.388367270013863,-12.897049882169979,-10.073875626318614,-0.0,-0.0,-0.0,-0.0,798.276052018671,-8.048907964870038,-12.25355462067826,-9.643784791834683,-15.56872222549507,-16.041153425425044,-11.490688401713225,98.27605201867097,98.27605201867097,98.27605201867097,-0.0,-0.0,-0.0,
n81,-9.299504409533398,-13.222299900268576,-10.39912564441721,-0.0,-0.0,-0.0,-0.0,798.1098640316802,-7.907054362487163,-11.94093746037799,-9.364422246214492,-15.730287370784602,-16.059910269275555,-11.49390138580777,98.10986403168027,98.10986403168027,98.10986403168027,-0.0,-0.0,-0.0,
n82,-9.559049983672633,-13.361034883034053,-10.537860627182688,-0.0,-0.0,-0.0,-0.0,798.5230686444861,-8.080070282211162,-12.061578164873877,-9.464338527107959,-15.321705599679925,-15.967623971849324,-11.376090456872445,98.52306864448612,98.52306864448612,98.52306864448612,-0.0,-0.0,-0.0,
n83,-9.24217696093392,-13.206636977167841,-10.400708334591062,-0.0,-0.0,-0.0,-0.0,798.0670352771176,-7.935304329840607,-11.759225823831462,-9.149455994987886,-15.753957554950489,-16.18197261258027,-11.599262773513583,98.06703527711763,98.06703527711763,98.06703527711763,-0.0,-0.0,-0.0,
n84,-9.178901587158386,-13.23116658962149,-10.42523794704471,-0.0,-0.0,-0.0,-0.0,798.0292351608294,-7.857008173916734,-11.744942558284999,-9.1684273441215,-15.798563083519207,-16.132617320998335,-11.558565716196387,98.02923516082944,98.02923516082944,98.02923516082944,-0.0,-0.0,-0.0,
n85,-9.858662053176745,-12.988099642433095,-10.10142120014548,-0.0,-0.0,-0.0,-0.0,797.7862265906107,-7.90258625496292,-12.377104780802238,-9.695984909589416,-16.058547653555387,-15.869145659569512,-11.318680635857692,97.78622659061065,97.78622659061065,97.78622659061065,-0.0,-0.0,-0.0,
n86,-9.627821492980317,-13.042462626922049,-10.158013877433506,-0.0,-0.0,-0.0,-0.0,797.6645290185073,-7.959400034006944,-12.40817204665054,-9.729557343751997,-16.176687287322718,-16.11206368156573,-11.56159865785391,97.66452901850735,97.66452901850735,97.66452901850735,-0.0,-0.0,-0.0,
n87,-9.940622215484805,-13.346163897605756,-10.465291605490837,-0.0,-0.0,-0.0,-0.0,797.6100179632936,-8.001200441601892,-12.101250289376678,-9.330862813057077,-16.23356009022927,-15.840108783610102,-11.288605435249773,97.61001796329356,97.61001796329356,97.61001796329356,-0.0,-0.0,-0.0,
n88,-9.992899358155713,-13.4579257923906,-10.571247350102986,-0.0,-0.0,-0.0,-0.0,797.5414012380495,-7.858973667967899,-11.945445187468204,-9.241018699386553,-16.303326372613224,-15.914601351858613,-11.364119944192215,97.54140123804952,97.54140123804952,97.54140123804952,-0.0,-0.0,-0.0,
n89,-9.830949792742143,-13.525852148274591,-10.612739488808508,-0.0,-0.0,-0.0,-0.0,797.4555654536341,-7.952378295331019,-11.988932448833781,-9.337571009583618,-16.387218073555434,-15.969921236685781,-11.419309135100868,97.45556545363411,97.45556545363411,97.45556545363411,-0.0,-0.0,-0.0,
n90,-9.873880001062256,-13.337859963134274,-10.45341121364573,-0.0,-0.0,-0.0,-0.0,797.5480573630243,-8.009155487377441,-12.112774710438316,-9.434160007539774,-16.296480893074186,-16.06723242567389,-11.516781270766915,97.54805736302431,97.54805736302431,97.54805736302431,-0.0,-0.0,-0.0,
n91,-9.808128870697525,-13.404228423260701,-10.519779673772158,-0.0,-0.0,-0.0,-0.0,797.4935680984183,-7.975441089511806,-12.052274013108912,-9.367791547413345,-16.351178687921653,-16.11053014869719,-11.55490672315901,97.49356809841831,97.49356809841831,97.49356809841831,-0.0,-0.0,-0.0,
