,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n23,-0.17230225524230908,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4503925186499,-0.0,-0.0,-0.0,-0.0,0.04074352687699463,-0.07014028443466068,96.45039251864993,96.45039251864993,96.45039251864993,-0.0,-0.0,-0.0,
n24,-0.41658741775336555,-0.42843423607473463,-0.2944088434276392,-0.0,-0.0,-0.0,-0.0,796.5969946958633,-0.1847556911678226,-0.32722076127560906,-0.16133184376610468,-0.2286953071306072,-0.0002575294587802146,-0.20030936473229943,96.59699469586329,96.59699469586329,96.59699469586329,-0.0,-0.0,-0.0,
n25,-0.2267683082794688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3739214317461,-0.0,-0.0,-0.0,-0.0,-0.04025294269255518,-0.004618460978272454,96.37392143174615,96.37392143174615,96.37392143174615,-0.0,-0.0,-0.0,
n26,-0.17416773757397433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4098909896128,-0.0,-0.0,-0.0,-0.0,-0.010138367772615904,-0.0,96.40989098961273,96.40989098961273,96.40989098961273,-0.0,-0.0,-0.0,
n27,-0.20990028609298583,-0.2075673964230893,-0.09806855865983566,-0.0,-0.0,-0.0,-0.0,796.2730933868518,-0.0,-0.11156063552280016,-0.0,-0.09102912071721453,-0.00027186764344058756,-0.11643527294716127,96.27309338685171,96.27309338685171,96.27309338685171,-0.0,-0.0,-0.0,
n28,-0.2373414937160977,-0.018353632964551503,-0.0,-0.0,-0.0,-0.0,-0.0,797.6339544092049,-0.0,-0.0,-0.0,-0.0,-0.004461006844604015,-0.0,97.63395440920486,97.63395440920486,97.63395440920486,-0.0,-0.0,-0.0,
n29,-0.21368684028479412,-0.0070568567738368004,-0.0,-0.0,-0.0,-0.0,-0.0,797.1306827816518,-0.0,-0.0,-0.0,-0.0,-0.030082118068457647,-0.0,97.13068278165176,97.13068278165176,97.13068278165176,-0.0,-0.0,-0.0,
n30,-0.292375063107887,-0.24634224477723,-0.1511598602779125,-0.0,-0.0,-0.0,-0.0,797.0672058504376,-0.06739545349083412,-0.0,-0.0,-0.049022067507607084,-0.044564571885331195,-0.0054770212367954985,97.06720585043763,97.06720585043763,97.06720585043763,-0.0,-0.0,-0.0,
n31,-0.4020576317842181,-0.41945796495497567,-0.3242755804556582,-0.0,-0.0,-0.0,-0.0,796.8483714076314,-0.17887209027801396,-0.1650822416201776,-0.08123377190620616,-0.0,-0.058624096892634876,0.022507047644458503,96.84837140763135,96.84837140763135,96.84837140763135,-0.0,-0.0,-0.0,
n32,-0.15380415271521283,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,797.7815336196695,-0.0,-0.0,-0.0,-0.0,0.07479091658226342,-0.0,97.78153361966947,97.78153361966947,97.78153361966947,-0.0,-0.0,-0.0,
n33,-0.22417821718389425,-0.22163966594321427,-0.1439645662906257,-0.0,-0.0,-0.0,-0.0,797.0700395822051,-0.0,-0.0,-0.0,-0.0,-0.02711848566683161,-0.0,97.0700395822051,97.0700395822051,97.0700395822051,-0.0,-0.0,-0.0,
n34,-0.3484192215448143,-0.3041837970870698,-0.2049565604171072,-0.0,-0.0,-0.0,-0.0,796.7024862428486,-0.0,-0.0,-0.0,-0.048061514392272464,-0.06077743301930676,-0.0,96.70248624284864,96.70248624284864,96.70248624284864,-0.0,-0.0,-0.0,
n35,-0.6281159804357537,-0.5633644218435283,-0.39667342184352844,-0.0,-0.0,-0.0,-0.0,796.9814357935063,-0.4322707669146157,-0.5022490195642463,-0.291527667687206,-0.14894981962017545,-0.45324269087857044,-0.3369977399002784,96.98143579350626,96.98143579350626,96.98143579350626,-0.0,-0.0,-0.0,
n36,-0.46247769542065076,-0.5738523639247382,-0.40871260093853773,-0.0,-0.0,-0.0,-0.0,797.0284249452955,-0.20451720847390759,-0.3218062616835879,-0.2527350797757223,-0.260367566453891,-0.37879876157108583,-0.38923911167133063,97.0284249452955,97.0284249452955,97.0284249452955,-0.0,-0.0,-0.0,
n37,-0.6321483645703945,-0.7615020318765058,-0.6106443828037668,-0.0,-0.0,-0.0,-0.0,797.2409288943265,-0.0,-0.48554408813974204,-0.36267563542960557,-0.08762571404573827,-0.3885266044441167,-0.3409684222457864,97.24092889432654,97.24092889432654,97.24092889432654,-0.0,-0.0,-0.0,
n38,-0.5637915646945921,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,797.2269782734121,-0.36401643530540784,-0.39817424937975077,-0.0,-0.15034263508658455,-0.04796740051034548,-0.11368277021357488,97.22697827341214,97.22697827341214,97.22697827341214,-0.0,-0.0,-0.0,
n39,-0.4666664288524776,-0.4961769614901284,-0.33406761821072567,-0.0,-0.0,-0.0,-0.0,797.6588372087996,-0.0,-0.35231941688851076,-0.0683943420001189,-0.18225455222212453,-0.28888026121596566,-0.13179587757914552,97.65883720879954,97.65883720879954,97.65883720879954,-0.0,-0.0,-0.0,
n40,-0.30727253273823696,-0.394984136553493,-0.23599862552132986,-0.0,-0.0,-0.0,-0.0,796.4711930398287,-0.03361392718743508,-0.0,-0.0,-0.10488988405333291,-0.5764908338728416,-0.17779772368000185,96.47119303982869,96.47119303982869,96.47119303982869,-0.0,-0.0,-0.0,
n41,-0.5877107694057685,-0.7077781780842931,-0.5203482305942315,-0.0,-0.0,-0.0,-0.0,796.5251299138337,-0.0,-0.11702150054733318,-0.0,-0.18972902710881379,-0.21134301909391057,-0.3143976363730875,96.52512991383364,96.52512991383364,96.52512991383364,-0.0,-0.0,-0.0,
n42,-0.5890170738559458,-0.7809816468738082,-0.6337036144485212,-0.0,-0.0,-0.0,-0.0,796.4053334177429,-0.0,-0.0,-0.0,-0.2540985939103447,-0.12639670014111293,-0.24965529232579117,96.40533341774285,96.40533341774285,96.40533341774285,-0.0,-0.0,-0.0,
n43,-0.104278551149229,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,797.7029228309996,-0.0,-0.0,-0.0,-0.0,0.050072493384048046,-0.0,97.7029228309996,97.7029228309996,97.7029228309996,-0.0,-0.0,-0.0,
n44,-0.1868504297009339,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,797.9626218604701,-0.0,-0.0,-0.0,-0.0,-0.05974585653532631,-0.0,97.9626218604701,97.9626218604701,97.9626218604701,-0.0,-0.0,-0.0,
n45,-0.14959514111662076,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6878002575878,-0.0,-0.0,-0.0,-0.0,-0.012953293755155512,-0.0,96.68780025758777,96.68780025758777,96.68780025758777,-0.0,-0.0,-0.0,
n46,-0.171724085446842,-0.12342204522722788,-0.0,-0.0,-0.0,-0.0,-0.0,796.4158061761509,-0.0,-0.0,-0.0,-0.07659928263147014,-0.07965431402137087,-0.13484487070105974,96.41580617615092,96.41580617615092,96.41580617615092,-0.0,-0.0,-0.0,
n47,-0.22302728422941595,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3090499554597,-0.0,-0.0,-0.0,-0.0,-0.034199407619439834,-0.019386879863063644,96.30904995545971,96.30904995545971,96.30904995545971,-0.0,-0.0,-0.0,
n48,-0.2826561312014281,-0.2474711796417906,-0.183594527414633,-0.0,-0.0,-0.0,-0.0,796.2697583857934,-0.0,-0.0,-0.0,-0.0,-0.06415383922513623,-0.0,96.26975838579338,96.26975838579338,96.26975838579338,-0.0,-0.0,-0.0,
n49,-0.3675359199962828,-0.3621919198416644,-0.2859735155859039,-0.0,-0.0,-0.0,-0.0,796.1875095326121,-0.0,-0.0,-0.0,-0.0,-0.07443760119683308,0.03388639154965123,96.18750953261207,96.18750953261207,96.18750953261207,-0.0,-0.0,-0.0,
n50,-0.14709804845233548,-0.1005985527605262,-0.04201047067551303,-0.0,-0.0,-0.0,-0.0,796.1167438145848,-0.0,-0.0,-0.0,-0.06979287753787478,-0.046285039077811806,-0.0,96.11674381458477,96.11674381458477,96.11674381458477,-0.0,-0.0,-0.0,
n51,-0.2488681974956818,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.045613357345,-0.0,-0.0,-0.0,-0.0,-0.0051893485233905495,-0.0,96.04561335734506,96.04561335734506,96.04561335734506,-0.0,-0.0,-0.0,
n52,-0.17129920689522546,-0.05584737454486598,-0.051871124693108325,-0.0,-0.0,-0.0,-0.0,796.3793632497446,-0.0,-0.0,-0.0,-0.0,0.048480424595907505,-0.0,96.37936324974461,96.37936324974461,96.37936324974461,-0.0,-0.0,-0.0,
n53,-0.2742493992339648,-0.2142228250349092,-0.1148412209315963,-0.0,-0.0,-0.0,-0.0,796.6559715203509,-0.0,-0.0,-0.0,-0.0,-0.024945388369024407,-0.0,96.65597152035099,96.65597152035099,96.65597152035099,-0.0,-0.0,-0.0,
n54,-0.3006258196555941,-0.3565862454998231,-0.24592627797058353,-0.0,-0.0,-0.0,-0.0,796.7409525862626,-0.0,-0.0,-0.0,-0.1393781011466308,-0.02146860512024608,-0.0,96.74095258626255,96.74095258626255,96.74095258626255,-0.0,-0.0,-0.0,
n55,-0.3360542484499091,-0.27973652822451334,-0.20206142857192477,-0.0,-0.0,-0.0,-0.0,797.0983228999276,-0.0,-0.0,-0.0,-0.0,-0.05112758389592761,-0.0,97.0983228999275,97.0983228999275,97.0983228999275,-0.0,-0.0,-0.0,
n56,-0.0,-0.6225992661924632,-0.5271046364886642,-0.0,-0.0,-0.0,-0.0,797.130792149065,-0.0,-0.3881032822614337,-0.28163311198787583,-0.4388333829083328,-0.4000304270650388,-0.5547368355132223,97.13079214906496,97.13079214906496,97.13079214906496,-0.0,-0.0,-0.0,
n57,-0.24693718585635857,-0.8214553888181926,-0.6547643888181927,-0.0,-0.0,-0.0,-0.0,797.2621425738298,-0.0,-0.601955647927521,-0.5251264104108863,-0.31445434412908224,-0.533748455519047,-0.6272170053943753,97.2621425738298,97.2621425738298,97.2621425738298,-0.0,-0.0,-0.0,
n58,-0.23954678574770186,-0.7547765177065346,-0.5996059908804863,-0.0,-0.0,-0.0,-0.0,797.2289783324758,-0.0,-0.3210238222310725,-0.3256560179331509,-0.2781171759812837,-0.3846378973263097,-0.581526485751149,97.22897833247572,97.22897833247572,97.22897833247572,-0.0,-0.0,-0.0,
n59,-0.16031104999708073,-0.8649783296913809,-0.698287329691381,-0.0,-0.0,-0.0,-0.0,797.2487479330243,-0.0,-0.6611058452493385,-0.5759005129413876,-0.26765044717588327,-0.4507847242590458,-0.494362333681819,97.24874793302435,97.24874793302435,97.24874793302435,-0.0,-0.0,-0.0,
n60,-0.08964872618620219,-0.5721818680279012,-0.46946067184096507,-0.0,-0.0,-0.0,-0.0,796.6636424155258,-0.0954879914995232,-0.0,-0.0,-0.1950823763286406,-0.43234211000539335,-0.20743854095634207,96.6636424155258,96.6636424155258,96.6636424155258,-0.0,-0.0,-0.0,
n61,-0.03397628689181284,-0.5854712322097118,-0.48449966929386734,-0.0,-0.0,-0.0,-0.0,796.6373555061879,-0.12664645300722024,-0.0,-0.0,-0.17716566681486678,-0.46053304859266303,-0.18976881785952796,96.63735550618787,96.63735550618787,96.63735550618787,-0.0,-0.0,-0.0,
n62,-0.0,-0.7903929980265372,-0.6321604197694591,-0.0,-0.0,-0.0,-0.0,796.6378972751814,-0.0,-0.0,-0.0,-0.10735726840239625,-0.38139508451114146,-0.20442369662400783,96.63789727518144,96.63789727518144,96.63789727518144,-0.0,-0.0,-0.0,
n63,-0.4527634644164743,-0.7442817987032198,-0.5958778150059095,-0.0,-0.0,-0.0,-0.0,797.5890951702236,-0.3032999474288344,-0.3613038809896969,-0.36296388472274316,-0.17892213080320868,-0.3620183078007501,-0.27483144196548437,97.58909517022359,97.58909517022359,97.58909517022359,-0.0,-0.0,-0.0,
n64,-0.12245617018027455,-0.8996967322484465,-0.7330057322484466,-0.0,-0.0,-0.0,-0.0,797.7612303898222,-0.0,-0.7553117322484465,-0.6197707322484465,-0.21330574259100854,-0.42757675982579263,-0.33029242811729864,97.76123038982223,97.76123038982223,97.76123038982223,-0.0,-0.0,-0.0,
n65,-0.08682081387976559,-0.8773629168608985,-0.7106719168608986,-0.0,-0.0,-0.0,-0.0,797.7095782530549,-0.0,-0.5972065201350523,-0.46166552013505224,-0.2976285223848188,-0.37099839257509437,-0.24596964832348836,97.7095782530549,97.7095782530549,97.7095782530549,-0.0,-0.0,-0.0,
n66,-0.2212826547900782,-0.8834393955647496,-0.7167483955647497,-0.0,-0.0,-0.0,-0.0,797.9092881924305,-0.0,-0.6876480187318682,-0.6035133955647497,-0.23099292727815846,-0.403837481771121,-0.1675695309425621,97.90928819243047,97.90928819243047,97.90928819243047,-0.0,-0.0,-0.0,
n67,-0.2483766147347088,-0.8734029695270448,-0.7067119695270448,-0.0,-0.0,-0.0,-0.0,797.8434607353317,-0.0,-0.7290179695270448,-0.5934769695270449,-0.32550888009180556,-0.4218399427066699,-0.2214496499069325,97.8434607353318,97.8434607353318,97.8434607353318,-0.0,-0.0,-0.0,
n68,-0.0,-0.8781553440211441,-0.7114643440211442,-0.0,-0.0,-0.0,-0.0,797.3765669477598,-0.0,-0.6862749453526396,-0.50117905394323,-0.26338368709894866,-0.366898058446567,-0.34917584724206474,97.3765669477598,97.3765669477598,97.3765669477598,-0.0,-0.0,-0.0,
n69,-0.46911257828687475,-0.8233435810193936,-0.6566525810193937,-0.0,-0.0,-0.0,-0.0,798.0416794521582,-0.0,-0.5228354666467095,-0.35899811921666036,-0.15718355485761296,-0.2878703168700412,-0.1856773231284911,98.04167945215822,98.04167945215822,98.04167945215822,-0.0,-0.0,-0.0,
n70,-0.498939732173702,-0.7684671316289349,-0.6210029016947637,-0.0,-0.0,-0.0,-0.0,798.1103339705335,-0.0,-0.4927724572196631,-0.3527036078627733,-0.11801591282279353,-0.2466010860547553,-0.23304226395375896,98.11033397053347,98.11033397053347,98.11033397053347,-0.0,-0.0,-0.0,
n71,-0.20713513625321264,-0.8413514937304104,-0.6746604937304105,-0.0,-0.0,-0.0,-0.0,798.2325130851352,-0.0,-0.650559629635266,-0.5151608065875168,-0.13444351461996157,-0.34587255949794016,-0.2716765416464334,98.23251308513525,98.23251308513525,98.23251308513525,-0.0,-0.0,-0.0,
n72,-0.0,-0.8232490693427182,-0.6565580693427183,-0.0,-0.0,-0.0,-0.0,798.5009326376069,-0.0,-0.6306285412436694,-0.5433230693427182,-0.21909598564452212,-0.3179823752020952,-0.3027986006162339,98.50093263760681,98.50093263760681,98.50093263760681,-0.0,-0.0,-0.0,
n73,-0.0,-0.8348237951318855,-0.6681327951318856,-0.0,-0.0,-0.0,-0.0,798.3997091760169,-0.0,-0.6904387951318856,-0.5548977951318855,-0.17017552901926788,-0.35523142170055366,-0.2746869771451185,98.39970917601694,98.39970917601694,98.39970917601694,-0.0,-0.0,-0.0,
n74,-0.0,-0.6997316819997986,-0.5743020692176893,-0.0,-0.0,-0.0,-0.0,798.2093420659384,-0.0,-0.40833041141803084,-0.2984686658061876,-0.19905788792598894,-0.2615970627233293,-0.2637049184802346,98.20934206593837,98.20934206593837,98.20934206593837,-0.0,-0.0,-0.0,
n75,-0.06822771675409334,-0.8494306674879605,-0.6957818625669416,-0.0,-0.0,-0.0,-0.0,797.8887202035246,-0.18049444214236085,-0.5094522183982488,-0.37475338801707525,-0.16782589625086994,-0.321347146255247,-0.23998793741066324,97.88872020352454,97.88872020352454,97.88872020352454,-0.0,-0.0,-0.0,
n76,-0.12330642308496484,-0.7346240360648137,-0.6011694506889611,-0.0,-0.0,-0.0,-0.0,797.903367193185,-0.0,-0.4601216764507403,-0.3354592843209436,-0.14227055517142606,-0.3277875371075413,-0.2847939181923316,97.90336719318496,97.90336719318496,97.90336719318496,-0.0,-0.0,-0.0,
n77,-0.24665724082560836,-0.795207218338061,-0.628516218338061,-0.0,-0.0,-0.0,-0.0,797.7851403988664,-0.0,-0.650822218338061,-0.4055976518008826,-0.18164775674106365,-0.38551030101186495,-0.36848118509710925,97.78514039886635,97.78514039886635,97.78514039886635,-0.0,-0.0,-0.0,
n78,-0.0,-0.7562507007285414,-0.6096725279775613,-0.0,-0.0,-0.0,-0.0,797.9850997455517,-0.0,-0.3326109475863829,-0.32118346165887735,-0.12007561482017917,-0.3264685718463927,-0.28983198718918657,97.98509974555168,97.98509974555168,97.98509974555168,-0.0,-0.0,-0.0,
n79,-0.0,-0.7014457524117493,-0.6004231347321957,-0.0,-0.0,-0.0,-0.0,798.2125560326708,-0.0,-0.542467719544289,-0.40467407540165656,-0.18341372896611305,-0.22960806551437113,-0.3495571064441864,98.21255603267088,98.21255603267088,98.21255603267088,-0.0,-0.0,-0.0,
n80,-0.11406692856471357,-0.8634704818102288,-0.6967794818102289,-0.0,-0.0,-0.0,-0.0,798.276052018671,-0.0,-0.7078203823124061,-0.5700267381697737,-0.24627943349402998,-0.3177961523240336,-0.3566863127180619,98.27605201867097,98.27605201867097,98.27605201867097,-0.0,-0.0,-0.0,
n81,-0.0,-0.8500879152177329,-0.6833969152177329,-0.0,-0.0,-0.0,-0.0,798.1098640316802,-0.0,-0.39765212242057,-0.2966382195676649,-0.11827173599928026,-0.23505839723433158,-0.4434208050604256,98.10986403168027,98.10986403168027,98.10986403168027,-0.0,-0.0,-0.0,
n82,-0.14461893999273617,-0.4816648271174339,-0.4049864450183072,-0.0,-0.0,-0.0,-0.0,798.5230686444861,-0.0,-0.34235867350107696,-0.2493840495357603,-0.21560147612812014,-0.15718177805426561,-0.22768255717749733,98.52306864448612,98.52306864448612,98.52306864448612,-0.0,-0.0,-0.0,
n83,-0.13814114927211557,-0.84193378062266,-0.6752427806226601,-0.0,-0.0,-0.0,-0.0,798.0670352771176,-0.0,-0.22830962629812335,-0.3067956500035557,-0.11364833809594123,-0.21622523571886715,-0.4820372946478762,98.06703527711763,98.06703527711763,98.06703527711763,-0.0,-0.0,-0.0,
n84,-0.1382783565263931,-0.8527914345092603,-0.6861004345092604,-0.0,-0.0,-0.0,-0.0,798.0292351608294,-0.0,-0.2743643638957092,-0.24495250598248156,-0.1753571870291581,-0.22655084702317274,-0.4762432998927262,98.02923516082944,98.02923516082944,98.02923516082944,-0.0,-0.0,-0.0,
n85,-0.2482244238063872,-0.8453304179127604,-0.6786394179127605,-0.0,-0.0,-0.0,-0.0,797.7862265906107,-0.0,-0.6854553044109711,-0.5654044179127605,-0.18082247017995096,-0.4001043545708989,-0.4429801993070384,97.78622659061065,97.78622659061065,97.78622659061065,-0.0,-0.0,-0.0,
n86,-0.24439432084042673,-0.8134263437519994,-0.6467353437519995,-0.0,-0.0,-0.0,-0.0,797.6645290185073,-0.0,-0.6690413437519994,-0.5335003437519994,-0.2452108376374477,-0.36096498061342197,-0.42654616123094813,97.66452901850735,97.66452901850735,97.66452901850735,-0.0,-0.0,-0.0,
n87,-0.3729966365338655,-0.8106338436001514,-0.6508852763949728,-0.0,-0.0,-0.0,-0.0,797.6100179632936,-0.0,-0.4255647892326428,-0.3814069374563111,-0.24203097682476687,-0.3173536410325888,-0.45737962028847096,97.61001796329356,97.61001796329356,97.61001796329356,-0.0,-0.0,-0.0,
n88,-0.38596159418466724,-0.6848355826790198,-0.5448739038469527,-0.0,-0.0,-0.0,-0.0,797.5414012380495,-0.0,-0.2952119650921348,-0.35930808692878863,-0.29973248178939377,-0.3871648432664716,-0.5137003338826711,97.54140123804952,97.54140123804952,97.54140123804952,-0.0,-0.0,-0.0,
n89,-0.35563365750620557,-0.8137285747452117,-0.6470375747452117,-0.0,-0.0,-0.0,-0.0,797.4555654536341,-0.0,-0.14066109421778072,-0.347623970306303,-0.21335938023548984,-0.39414787281226216,-0.5942122643915263,97.45556545363411,97.45556545363411,97.45556545363411,-0.0,-0.0,-0.0,
n90,-0.3863585556963856,-0.8422335621719673,-0.6755425621719674,-0.0,-0.0,-0.0,-0.0,797.5480573630243,-0.0,-0.5090897128309704,-0.4016984378280326,-0.32092509622729243,-0.35446471636823146,-0.4975778983279395,97.54805736302431,97.54805736302431,97.54805736302431,-0.0,-0.0,-0.0,
n91,-0.3197242764116557,-0.7823230650059271,-0.6191457117046194,-0.0,-0.0,-0.0,-0.0,797.4935680984183,-0.0,-0.463749109908305,-0.3593819963195768,-0.33524620015094453,-0.38959992992020476,-0.47169534322781725,97.49356809841831,97.49356809841831,97.49356809841831,-0.0,-0.0,-0.0,
n92,-0.42796280125425357,-0.8329513025921852,-0.6662603025921853,-0.0,-0.0,-0.0,-0.0,797.3479799251066,-0.0,-0.3217416044626356,-0.4109806974078148,-0.21252844054501022,-0.39832594978028546,-0.5933813247010467,97.34797992510666,97.34797992510666,97.34797992510666,-0.0,-0.0,-0.0,
