#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
134,1.066828237484936,0.015203292573725035,2.2081663824783565e-5,1.371337556699239e-10,1.4951251689074623,0.0007530920588769547,0.00041256154485671626,3.569979155580554e-9,
135,1.2020954544486473,0.014405829933013809,2.1806938064868978e-5,1.373898991960118e-10,1.4903106299995577,0.0007287868243160904,0.00038051141407103006,2.8520815331294455e-9,
136,1.362231655777553,0.013892103571314577,2.1534494988451266e-5,1.3709175506688135e-10,1.5211880830743019,0.0007051665097987961,0.0003604115252296725,2.337121542547865e-9,
137,1.553771368015502,0.01324941332478083,2.1267680129300492e-5,1.3588181228260986e-10,1.5049240717993109,0.0006822617894223962,0.00032535259152095716,1.8253070915676024e-9,
138,1.4591775852462194,0.0126534579260963,2.095104087833221e-5,1.337974867243184e-10,1.4795310461186646,0.0006587611592438965,0.00029164883017670216,1.4294533399938436e-9,
139,1.4231297413483717,0.012058301176720458,2.0716900560369752e-5,1.3359192976515713e-10,1.4403556493897591,0.0006383486900564745,0.0002573983272448013,1.1092029097754291e-9,
140,1.6922893727426,0.01175604627230196,2.047317410460482e-5,1.3440850011829938e-10,1.4036001879517335,0.0006179292535918719,0.00022450298093085901,8.603351874601944e-10,
141,0.7293229961068739,0.011225699428364084,2.0224097492380903e-5,1.338980144017151e-10,1.3511481930712304,0.0005978857277361547,0.00019166647560261142,6.627552561842535e-10,
142,1.7612441167482056,0.013625224080008843,1.9986901690931656e-5,1.3974608718955167e-10,1.5803104435854716,0.000578392749079502,0.00019670341322817613,6.05875994174495e-10,
143,0.5014404553333491,0.011375091628859215,1.9741272001895362e-5,1.3497372611003807e-10,1.6718388482036997,0.0005594865986305811,0.00018850727575387818,4.4797270139656215e-10,
144,1.278335560066088,0.01020032580622431,1.9509040688644107e-5,1.3548290011957056e-10,1.6259658703329773,0.0005411661982641336,0.00016883049279500998,3.6186575446057585e-10,
145,2.160283028187821,0.009228344764688675,1.9269669336946476e-5,1.3452559406236123e-10,1.5488323158903592,0.0005234150746373574,0.00014893979882744216,3.016192797869011e-10,
146,0.7507179048098179,0.0086439374844517,1.902979649089535e-5,1.353855506306647e-10,1.6265506232488283,0.0005062230859074082,0.00014808119003066633,2.768781377957237e-10,
147,1.6418325453394236,0.008425585493976213,1.8804237518342313e-5,1.3684651940632553e-10,1.7272173330222809,0.0004895739564914844,0.00014754312448291424,2.545684234655379e-10,
148,0.5077955653948201,0.007420236127130672,1.8575566738263918e-5,1.3537502609200124e-10,1.702611913545497,0.00047349351783470954,0.00013673493591588354,2.2514464838894444e-10,
149,0.8627020217003537,0.006985100649895203,1.8377336254266493e-5,1.3553994844263843e-10,1.7078898996954563,0.00045843089683311587,0.00012724791884822793,2.0352467072209968e-10,
150,1.5639631702794146,0.006536819230700838,1.8179264153647066e-5,1.3582229932258975e-10,1.6946368091456596,0.00044352474899689753,0.00011704956333423645,1.860683777966583e-10,
151,1.891044048774008,0.006079952890311157,1.796723061425234e-5,1.3411396284288734e-10,1.6010381898071318,0.0004289278453685033,9.959485750253336e-5,1.6556967556474242e-10,
152,0.15244220592673088,0.005714997591535299,1.778239698485958e-5,1.3256517428298478e-10,1.5053035221217317,0.0004155762451885753,8.327052990285037e-5,1.4957357234706092e-10,
153,0.3428958136956979,0.005980296504051487,1.761655483930984e-5,1.3521083348203208e-10,1.5283207574392272,0.0004021668351086316,7.453707081488984e-5,1.4421652650984863e-10,
154,0.7398439138064821,0.005602598142120143,1.743047455446388e-5,1.3433612602667642e-10,1.3929664181867902,0.00038893710193775935,5.991483421090255e-5,1.3473285545083598e-10,
155,1.6564644887760047,0.005750163071719903,1.723601930992788e-5,1.3437214804047412e-10,1.3835387803517067,0.0003762573684998771,5.251267406349576e-5,1.3084921632324117e-10,
