Objective Value ($):,2.363267110223307e6
Investment Cost ($): ,117806.26740999994
Transportation Cost ($): ,1.1092197107884225e6
Operating Cost ($)): ,116540.62900948856
Total Revenue ($): ,54.050060726906814
Total Supply Cost ($): ,0.0
Total Technologies Installed: ,0
Total Pellet Generated (t): ,0.0
Total Struvite Generated (t): ,0.0
P from fertilizers (t): ,42.118851902861586
N from fertilizers (t): ,255.61324819066144
Total excess P (t): ,32.02148736326158
Total excess N (t): ,40.14638803570783
