Objective Value ($):,1.890867666568021e6
Investment Cost ($): ,893399.439155
Transportation Cost ($): ,763691.0043840846
Operating Cost ($)): ,50381.393495245735
Total Revenue ($): ,11.909219464330564
Total Technologies Installed: ,0
Total Pellet Generated (t): ,0.0
Total Struvite Generated (t): ,0.0
P from fertilizers (t): ,28.093345942271245
N from fertilizers (t): ,169.42715758805636
Total excess P (t): ,119.39284957720007
Total excess N (t): ,348.3799433461352
