#,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
1,2.549301944397602,7.774269598788635e-11,7.278464358078663e-5,1.35497745225263e-10,1.816846249140487e-5,0.028086365354720796,1.7129120958949665e-5,1.071924090660991e-10,
2,0.885988256385703,8.214701495594247e-11,6.435953803784554e-5,1.3775988239955196e-10,3.793207076458674e-6,0.023907765401715478,1.960008780068415e-6,1.1040245730290477e-10,
3,0.5274597114610052,8.876504355130986e-11,5.705247610553704e-5,1.323875136024951e-10,5.654292487170179e-8,0.015071840103745666,9.558681476871177e-9,1.1359525139343272e-10,
4,0.2551759377666566,1.0934682070797167e-10,5.011082325578173e-5,1.3347951739072594e-10,1.3622859528190262e-9,0.009686843614874319,1.5587532587280342e-10,1.1941469900534354e-10,
5,0.13345738610361055,1.5331938596443938e-9,4.386983108521809e-5,1.5661670192759556e-10,3.1706421236024227e-8,0.006425312605418914,3.5615036540066806e-9,2.1867942029078166e-10,
6,0.07780941000809559,4.647419979134378e-8,3.834720086591493e-5,1.5428082338578318e-10,3.4484856202940153e-6,0.004272094309300271,1.1015601569167583e-7,2.8474391185808427e-10,
7,0.34290942568181415,4.140076655676637e-5,3.3939973951651596e-5,1.9223223489723782e-10,0.0006339968884649311,0.0028464209264117643,3.089358416651743e-6,1.9237757386807803e-9,
8,1.4123601359417008,0.02932649328967716,2.955180263972885e-5,1.8086377538229426e-10,0.3248762039487904,0.0018629709052514394,0.00035940451754458663,5.577765013144466e-8,
9,1.1902549867309902,0.0355725403824671,2.5751849728909138e-5,1.4852007303967766e-10,0.8636458072242752,0.0012077793438128414,0.0005070826845167462,3.0338370886512705e-8,
10,1.1462480022578976,0.017420987696525458,2.2123981114660917e-5,1.3823958107086993e-10,1.1868196364480526,0.0007707844741761362,0.0003440784044813308,4.6466224700025124e-9,
11,1.3046113570054922,0.007834097114442088,1.8736775942674844e-5,1.3558367075550898e-10,1.2263273846213127,0.0004862287113732606,0.00010667689910972497,2.598719269596156e-10,
12,1.5610255358655638,0.003161639906776994,1.5966967015242688e-5,1.330436267334605e-10,0.7378628045853245,0.00030474991701027776,1.6678738569444273e-5,1.1303208685638928e-10,
13,1.1797606519376043,0.00010369634370044022,1.3568180131964416e-5,1.318400461921115e-10,0.12860124314147098,0.00018893924856384803,7.100575330345404e-7,1.0653706811437953e-10,
14,0.9917962723701803,3.649958887663047e-7,1.1577658403150963e-5,1.3073660524226252e-10,0.00462860394372844,0.00011727201295058038,7.097907667389238e-9,1.0490574674855036e-10,
15,0.7110193424161245,1.7133673972470432e-10,9.892372147280138e-6,1.2811260726393487e-10,4.725291349121089e-5,7.285330573143511e-5,6.80329930278056e-11,1.0269019561319235e-10,
