,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n328,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.1240886354084,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4262243905812,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n330,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.1502764023544,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n331,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.538043203314,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4038853208771,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.6226040264826,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n334,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6844250693351,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n335,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.0671411107772,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n336,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6678980915541,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n337,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.7316255353611,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,0.08162553536113543,0.08162553536113543,0.08162553536113543,-0.0,-0.0,-0.0,
n338,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8637578380471,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.21375783804713114,0.21375783804713114,0.21375783804713114,-0.0,-0.0,-0.0,
n339,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2837832090502,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n340,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0115640690628,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2953147010896,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2369567922112,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9137763045273,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.2637763045273209,0.2637763045273209,0.2637763045273209,-0.0,-0.0,-0.0,
n344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4368253682849,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8447454972281,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.58681980995,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9320389391738,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.28203893917385114,0.28203893917385114,0.28203893917385114,-0.0,-0.0,-0.0,
n348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0622354733835,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n349,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8597261228002,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.20972612280023478,0.20972612280023478,0.20972612280023478,-0.0,-0.0,-0.0,
n350,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.7538030012515,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.10380300125157671,0.10380300125157671,0.10380300125157671,-0.0,-0.0,-0.0,
n351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5762689943327,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4368366631807,0.002954714424309989,0.002954714424309989,0.002954714424309989,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2829521802687,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.7357294816428,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.8035802336843,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4315633285187,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8559845742136,0.016335362861175554,0.016335362861175554,0.016335362861175554,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2707841740652,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5222105459087,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n360,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.132953005312,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.1718270667575,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.1353358001628,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4439173049735,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n364,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0657841518179,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n365,-5.12821e-7,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.6174325492244,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n366,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.9231833663225,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n367,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.9420057332621,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n368,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0197961951336,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n369,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.7661656253324,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.1161656253323636,0.1161656253323636,0.1161656253323636,-0.0,-0.0,-0.0,
n370,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.5854050090452,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n371,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.6948552818711,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.044855281871180486,0.044855281871180486,0.044855281871180486,-0.0,-0.0,-0.0,
n372,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2811910540631,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8341533489277,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4368478136195,0.003909428849038702,0.003909428849038702,0.003909428849038702,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.8938031301769,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8340836500951,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.18408365009503344,0.18408365009503344,0.18408365009503344,-0.0,-0.0,-0.0,
n377,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9339102156756,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.28391021567566177,0.28391021567566177,0.28391021567566177,-0.0,-0.0,-0.0,
n378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8819086093353,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.3403495897028,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n380,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5381266987359,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n381,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9598964347825,0.002,0.002,0.002,0.009896434782561414,0.009896434782561414,0.009896434782561414,0.3098964347825614,0.3098964347825614,0.3098964347825614,-0.0,-0.0,-0.0,
n382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.850186773474,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.2001867734740333,0.2001867734740333,0.2001867734740333,-0.0,-0.0,-0.0,
n383,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,997.5576937935652,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n384,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0640296360064,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n385,-5.12821e-7,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.39098435664,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5886480889731,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8889019262962,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.23890192629619209,0.23890192629619209,0.23890192629619209,-0.0,-0.0,-0.0,
n388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.6854893909913,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.03548939099122722,0.03548939099122722,0.03548939099122722,-0.0,-0.0,-0.0,
n389,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.9567993657637,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n390,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.1559573376892,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n391,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.2779083331036,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8589270107851,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.578718169642,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n394,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.7452083559427,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.9738632919768,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.743485776612,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.09348577661208402,0.09348577661208402,0.09348577661208402,-0.0,-0.0,-0.0,
n397,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3236525345932,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n398,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.8867092271375,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n399,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.9681070758323,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n400,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4828444469471,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n401,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.0636307019404,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8742914235902,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.22429142359020066,0.22429142359020066,0.22429142359020066,-0.0,-0.0,-0.0,
n403,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,998.1290695303143,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n404,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.956264943458,0.002,0.002,0.002,0.006264943457947814,0.006264943457947814,0.006264943457947814,0.3062649434579478,0.3062649434579478,0.3062649434579478,-0.0,-0.0,-0.0,
n405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2920660070456,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3218918263655,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n407,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.3684241824735,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.734757690558,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.08475769055798399,0.08475769055798399,0.08475769055798399,-0.0,-0.0,-0.0,
n409,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.4975648464044,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n410,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.5559431781538,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n411,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.7231021474973,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.07310214749730276,0.07310214749730276,0.07310214749730276,-0.0,-0.0,-0.0,
n412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4669375297631,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.433335231671,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.1595187192844,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2608957329406,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n416,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.7033088177533,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n417,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6325744564894,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2390721253105,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n419,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4305210583727,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n420,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.1397086628524,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n421,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.9964268992145,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.5188040539848,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n423,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4899416260058,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n424,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.4586569214662,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4016458409485,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.5518457553776,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.329204697747,0.018128426866466048,0.018128426866466048,0.018128426866466048,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n428,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5640496579108,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n429,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.6134210621437,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n430,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6714930703544,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n431,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4351142501324,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2370048416606,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.3613602579799,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0640756508146,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8453288196098,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.1953288196097515,0.1953288196097515,0.1953288196097515,-0.0,-0.0,-0.0,
n436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5028776664876,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n437,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,997.8230697237221,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.890291441492,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n439,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6632770996699,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n440,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.0441975540482,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n441,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.4922760573018,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n442,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8124933484897,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.16249334848969327,0.16249334848969327,0.16249334848969327,-0.0,-0.0,-0.0,
n443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9546187648012,0.002,0.002,0.002,0.004618764801225535,0.004618764801225535,0.004618764801225535,0.3046187648012255,0.3046187648012255,0.3046187648012255,-0.0,-0.0,-0.0,
n444,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,998.2723771976389,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2317076249747,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.447604367192,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n447,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3555188734881,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n448,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.1220363988705,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n449,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.6645701687884,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,0.01457016878837325,0.01457016878837325,0.01457016878837325,-0.0,-0.0,-0.0,
n450,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8378408727591,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.18784087275909564,0.18784087275909564,0.18784087275909564,-0.0,-0.0,-0.0,
n451,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.6997705741783,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.04977057417832198,0.04977057417832198,0.04977057417832198,-0.0,-0.0,-0.0,
n452,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4740380631087,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n453,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5323371617523,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n454,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4564469068996,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
