#,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
1,2.549301944397602,7.774269598788635e-11,7.278464358078663e-5,1.35497745225263e-10,1.816846249140487e-5,0.028086365354720796,1.7129120958949665e-5,1.071924090660991e-10,
2,0.885988256385703,8.214701495594247e-11,6.435953803784554e-5,1.3775988239955196e-10,3.793207076458674e-6,0.023907765401715478,1.960008780068415e-6,1.1040245730290477e-10,
3,0.5274597114610052,8.876504355130986e-11,5.705247610553704e-5,1.323875136024951e-10,5.654292487170179e-8,0.015071840103745666,9.558681476871177e-9,1.1359525139343272e-10,
4,0.2551759377666566,1.0934682070797167e-10,5.011082325578173e-5,1.3347951739072594e-10,1.3622859528190262e-9,0.009686843614874319,1.5587532587280342e-10,1.1941469900534354e-10,
5,0.13345738610361055,1.5331938596443938e-9,4.386983108521809e-5,1.5661670192759556e-10,3.1706421236024227e-8,0.006425312605418914,3.5615036540066806e-9,2.1867942029078166e-10,
6,0.07780941000809559,4.647419979134378e-8,3.834720086591493e-5,1.5428082338578318e-10,3.4484856202940153e-6,0.004272094309300271,1.1015601569167583e-7,2.8474391185808427e-10,
7,0.34290942568181415,4.140076655676637e-5,3.3939973951651596e-5,1.9223223489723782e-10,0.0006339968884649311,0.0028464209264117643,3.089358416651743e-6,1.9237757386807803e-9,
8,1.4607935431689805,0.031785314579343464,2.954895989707739e-5,1.8150543088192256e-10,0.3543057373937456,0.0018629709344892792,0.00038589491076189837,5.9316857514681894e-8,
9,1.1863413177174498,0.03834968714692032,2.5776203760771512e-5,1.4828820685375314e-10,0.9811613144673924,0.0012077792662485594,0.0005686842232162842,3.394574146078301e-8,
10,1.167820116424146,0.018645479767712823,2.2128240533879797e-5,1.3806468050565693e-10,1.3540875992527674,0.0007707843546555283,0.00038862819811680336,5.2418430122065714e-9,
11,1.3339547160666487,0.008216489872039488,1.8721417134291764e-5,1.3530702954044435e-10,1.3952554481010675,0.0004862286288668855,0.00012009985525398732,2.762645681532327e-10,
12,1.6820494122839313,0.003248222393326915,1.594399832363158e-5,1.3283931339630142e-10,0.8249668843244186,0.00030474984032155,1.848546090616707e-5,1.126304095133913e-10,
13,1.2430721809397636,0.00010644429507051782,1.3539733547787068e-5,1.3164662973319996e-10,0.1437825110751204,0.00018893902459945483,7.869699977882875e-7,1.0585706075504539e-10,
14,0.9730056508997438,3.745410106016014e-7,1.157210553690901e-5,1.3088985718570276e-10,0.005175006718494124,0.00011727192909990965,7.862030232545449e-9,1.0542927230315933e-10,
15,0.8667900190836864,1.7380575156362534e-10,9.891165632180682e-6,1.280711216822129e-10,5.283107634799784e-5,7.285327284841296e-5,7.100215959633293e-11,1.0251399684772893e-10,
