#,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
1,2.549301944397602,7.774269598788635e-11,7.278464358078663e-5,1.35497745225263e-10,1.816846249140487e-5,0.028086365354720796,1.7129120958949665e-5,1.071924090660991e-10,
2,0.885988256385703,8.214701495594247e-11,6.435953803784554e-5,1.3775988239955196e-10,3.793207076458674e-6,0.023907765401715478,1.960008780068415e-6,1.1040245730290477e-10,
3,0.5274597114610052,8.876504355130986e-11,5.705247610553704e-5,1.323875136024951e-10,5.654292487170179e-8,0.015071840103745666,9.558681476871177e-9,1.1359525139343272e-10,
4,0.2551759377666566,1.0934682070797167e-10,5.011082325578173e-5,1.3347951739072594e-10,1.3622859528190262e-9,0.009686843614874319,1.5587532587280342e-10,1.1941469900534354e-10,
5,0.13345738610361055,1.5331938596443938e-9,4.386983108521809e-5,1.5661670192759556e-10,3.1706421236024227e-8,0.006425312605418914,3.5615036540066806e-9,2.1867942029078166e-10,
6,0.07780941000809559,4.647419979134378e-8,3.834720086591493e-5,1.5428082338578318e-10,3.4484856202940153e-6,0.004272094309300271,1.1015601569167583e-7,2.8474391185808427e-10,
7,0.34290942568181415,4.140076655676637e-5,3.3939973951651596e-5,1.9223223489723782e-10,0.0006339968884649311,0.0028464209264117643,3.089358416651743e-6,1.9237757386807803e-9,
8,1.4045521123339502,0.02797583129465582,2.9546049215722922e-5,1.8010751477631375e-10,0.30999869310124106,0.0018629708742888944,0.00034567110036354514,5.389239496620069e-8,
9,1.1390951170548258,0.0341526761199471,2.575988420840046e-5,1.4870531364666093e-10,0.8094626551460715,0.001207779445582276,0.0004786960667934365,2.8680544235323286e-8,
10,1.195087765862314,0.01673748073790093,2.212220392232163e-5,1.3845088314804134e-10,1.101239852818705,0.0007707845036093597,0.0003216575545444988,4.3559181600885725e-9,
11,1.3018495100996896,0.007568088542389428,1.8730796585047645e-5,1.3571858798192782e-10,1.1399441829134216,0.00048622878880951506,9.983433153309249e-5,2.5160625970978297e-10,
12,1.6543625643044244,0.00306224194537555,1.5949679554606847e-5,1.3289954345852602e-10,0.6843974974227514,0.0003047499321024746,1.5590114044282445e-5,1.1248736940618631e-10,
13,1.2203020251244694,0.00010036350751895022,1.3538216993195164e-5,1.3173473605830066e-10,0.11919123116545859,0.00018893909955459477,6.631597152306681e-7,1.061320754942033e-10,
14,1.0183001401048941,3.5321159760595656e-7,1.1559640385212671e-5,1.3071452896268878e-10,0.004289919672696666,0.0001172719554503224,6.631777701826223e-9,1.0488388256079027e-10,
15,0.7339373119142805,1.6791948455114523e-10,9.878107305803636e-6,1.2810404275307332e-10,4.37953249845788e-5,7.285327210214344e-5,6.634978328498114e-11,1.0267616553827353e-10,
