TIME,Operational cost ($),Transportation cost ($),Revenue ($),Supply Cost ($),P fertilizer (tonne),N fertilizer (tonne)
13239.9613924550727,26808.500167056016,0.22136433058336677,-0.0,0.0,38.62838563286842
23244.7042046345105,27199.865673220756,0.17552812142361257,-0.0,0.0,38.61804472200886
35765.083626567776,71016.23441164804,1.7695476455301273,-0.0,2.4562985829762773,36.78174364243317
46739.474549826611,89386.27036595144,1.7700085017575338,-0.0,2.67766083359541,53.87042691979619
57076.011423197646,84831.46915202509,1.8907864204874123,-0.0,2.7674842661191885,53.84412784415693
67068.650105523358,93205.04758667605,1.9220699581645566,-0.0,2.9387815633305654,53.84860414090158
76755.903811116591,99000.22023681138,1.9482664426582783,-0.0,2.7052943898869177,53.894638000618386
86616.157218959837,87054.16100306141,1.8828122148390567,-0.0,2.792616276763527,53.84621583897399
96758.00141938603,89315.37367036965,1.9482892623725003,-0.0,2.5528224957925696,52.844114919764245
105359.404898285035,76148.46518810032,1.8716982393402584,-0.0,3.430383682740999,17.089630272240214
115526.344541819897,74544.56186013731,1.9240411826310697,-0.0,3.572956138230497,17.089630272240214
124394.576021447447,60124.161839815344,1.885825592861213,-0.0,4.10086103846232,0.0
134310.096607107497,61993.78665137009,1.850891919315451,-0.0,4.1533856478610645,0.0
144160.011694295274,61511.064140663264,1.912711891117986,-0.0,4.140737979350658,0.0
153732.3852337998665,57700.055501676754,1.8748296940019686,-0.0,3.7286051700610674,0.0
