,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n11,-15.013332999216946,-20.999821421468432,-16.37836631212976,-0.0,-0.0,-0.0,-0.0,798.4758393010561,-14.287514606450488,-20.581487897718517,-16.148623612348626,-15.482663836465564,-16.198435190669258,-11.51660580353589,98.47583930105608,98.47583930105608,98.47583930105608,-0.0,-0.0,-0.0,
n12,-15.04870276941228,-20.86536567967747,-16.231920262853624,-0.0,-0.0,-0.0,-0.0,798.507057728507,-14.0976405649536,-20.391729002421147,-16.098378289283847,-15.576311111150115,-16.239434804175755,-11.493637749141563,98.50705772850701,98.50705772850701,98.50705772850701,-0.0,-0.0,-0.0,
n13,-14.802851818293945,-20.975260037565924,-16.415397384073756,-0.0,-0.0,-0.0,-0.0,798.109719232489,-13.887228413624356,-20.57163838494527,-16.110568972566718,-15.72010978792708,-16.35548430052673,-11.756275252555923,98.109719232489,98.109719232489,98.109719232489,-0.0,-0.05380065857894465,-0.05380065857894465,
n14,-15.932403804714063,-21.361982591584816,-16.704893882852456,-0.0,-0.0,-0.0,-0.0,797.6098025931095,-14.08672102306765,-21.081800326594834,-16.42372080664964,-16.263038699414793,-15.917616038847024,-11.3671509329308,97.60980259310956,97.60980259310956,97.60980259310956,-0.0,-0.0,-0.0,
n15,-15.164134577071282,-20.751649996192352,-16.1764880373891,-0.0,-0.0,-0.0,-0.0,797.891535919738,-13.588288734523776,-20.816998303349436,-16.302381751917757,-15.894622809648842,-16.40570584580813,-11.844392632297817,97.89153591973803,97.89153591973803,97.89153591973803,-0.0,-0.0,-0.0,
n16,-14.133490251798783,-20.161523271433772,-15.777406503698648,-0.0,-0.0,-0.0,-0.0,797.3531861961138,-13.559607545783422,-19.982345636907873,-15.604328690668432,-16.7141512925368,-17.23809049356787,-12.680946074534905,97.35318619611384,97.35318619611384,97.35318619611384,-0.0,-0.0,-0.0,
n17,-15.976262491279403,-21.021905888795704,-16.560813253664133,-0.0,-0.0,-0.0,-0.0,796.9217768383465,-13.847447290799343,-20.96636031292614,-16.388935003207873,-16.596522808171564,-16.901937167704535,-12.300673508501466,96.92177683834655,96.92177683834655,96.92177683834655,-0.0,-0.0,-0.0,
n18,-16.10104659526086,-21.16831079224408,-16.61292017768314,-0.0,-0.0,-0.0,-0.0,796.7424447599332,-13.807454638377541,-20.858713617139585,-16.302714452523038,-16.655340633502497,-17.07540939224837,-12.467533691244745,96.74244475993319,96.74244475993319,96.74244475993319,-0.0,-0.0,-0.0,
n19,-14.518546477149874,-20.957863591883726,-16.251083795907153,-0.0,-0.0,-0.0,-0.0,798.2244581457484,-14.118630100782534,-20.44643228783799,-16.023031901064773,-15.691127848066264,-16.441803310765454,-11.67245691044432,98.22445814574841,98.22445814574841,98.22445814574841,-0.0,-0.0,-0.0,
n20,-13.964944414609633,-19.819906483610843,-15.623451080243042,-0.0,-0.0,-0.0,-0.0,797.7800282551148,-13.415425549809871,-19.69562161301013,-15.347464074049856,-16.34840505706451,-17.043648880703255,-12.261699378578548,97.7800282551147,97.7800282551147,97.7800282551147,-0.0,-0.0,-0.0,
n21,-15.604823721487326,-20.89764602418489,-16.378834759636554,-0.0,-0.0,-0.0,-0.0,797.4439748988905,-13.804664626328666,-20.88606509231477,-16.334881518137966,-16.286908555472404,-16.498928349664176,-11.948627189021515,97.44397489889045,97.44397489889045,97.44397489889045,-0.0,-0.0,-0.0,
n22,-14.190206303831145,-20.390898949545264,-16.08951074261133,-0.0,-0.0,-0.0,-0.0,796.4828447493143,-12.57079254891115,-18.612802449048164,-14.52610803509758,-17.509507169531886,-17.68213587864393,-13.168731059714803,96.4828447493143,96.4828447493143,96.4828447493143,-0.0,-0.0,-0.0,
n23,-14.278474189046577,-20.457984257505657,-16.147964859885885,-0.0,-0.0,-0.0,-0.0,796.4503925186499,-12.480856936260764,-18.53382319529114,-14.465325479342686,-17.513843241119982,-17.691745223178202,-13.187590206629531,96.45039251864993,96.45039251864993,96.45039251864993,-0.0,-0.0,-0.0,
n24,-13.741046754422365,-19.987580675676224,-15.72438899603343,-0.0,-0.0,-0.0,-0.0,796.5969946958633,-13.00326662694624,-19.020736456862544,-14.872764507197134,-17.648289942188573,-17.887303228178922,-13.272453984083,96.59699469586329,96.59699469586329,96.59699469586329,-0.0,-0.0,-0.0,
n25,-14.405067953636467,-20.522870954150523,-16.235811647118105,-0.0,-0.0,-0.0,-0.0,796.3739214317461,-12.43816567316177,-18.437746382569816,-14.42776656748649,-17.457065072971385,-17.771408572584555,-13.140623679601365,96.37392143174615,96.37392143174615,96.37392143174615,-0.0,-0.0,-0.0,
n26,-14.509265771104335,-20.67852504232312,-16.38152393170401,-0.0,-0.0,-0.0,-0.0,796.4098909896128,-12.288794465390191,-18.298047953149535,-14.27577759392054,-17.449515654674045,-17.670916059105586,-13.132058105409826,96.40989098961273,96.40989098961273,96.40989098961273,-0.0,-0.0,-0.0,
n27,-14.35059813737474,-19.97787981700555,-15.7668717587727,-0.0,-0.0,-0.0,-0.0,796.2730933868518,-12.58113462273939,-18.79986957716901,-14.749025867993549,-17.36608253547694,-17.821403029052725,-13.25293603721947,96.27309338685171,96.27309338685171,96.27309338685171,-0.0,-0.0,-0.0,
n28,-14.193507637151226,-20.176881738974803,-15.888876146790109,-0.0,-0.0,-0.0,-0.0,797.6339544092049,-12.357860407201029,-18.50820085600349,-14.478730120936293,-16.942182669973064,-17.12366609264789,-12.366700107755204,97.63395440920486,97.63395440920486,97.63395440920486,-0.0,-0.0,-0.0,
n29,-14.15486432871073,-20.45732909541496,-16.29061222753615,-0.0,-0.0,-0.0,-0.0,797.1306827816518,-12.486668486722769,-18.667573071545025,-14.529616144142931,-17.192794738033985,-17.429660232068674,-12.840990095087308,97.13068278165176,97.13068278165176,97.13068278165176,-0.0,-0.0,-0.0,
n30,-12.677738660402232,-20.82547903663412,-16.409225752700706,-0.0,-0.0,-0.0,-0.0,797.0672058504376,-11.820913352548404,-17.11137070780063,-13.200294438220707,-17.54853093619736,-17.1594526252898,-12.78162160350596,97.06720585043763,97.06720585043763,97.06720585043763,-0.0,-0.0,-0.0,
n31,-13.106603151060142,-21.000506727863495,-16.422834986787084,-0.0,-0.0,-0.0,-0.0,796.8483714076314,-11.475680000117725,-16.9882823790425,-13.184406813328968,-17.32455445114982,-17.19582153391915,-12.762148018143137,96.84837140763135,96.84837140763135,96.84837140763135,-0.0,-0.0,-0.0,
n32,-14.16913069012394,-20.3638286662648,-16.1042370222871,-0.0,-0.0,-0.0,-0.0,797.7815336196695,-12.188660947806962,-18.1163461573069,-14.08149329817382,-16.833948946009617,-17.016755416118208,-12.209372415510918,97.78153361966947,97.78153361966947,97.78153361966947,-0.0,-0.0,-0.0,
n33,-13.54094749939006,-19.963684162378293,-15.63510637710775,-0.0,-0.0,-0.0,-0.0,797.0700395822051,-10.851896715952051,-16.146430944640795,-12.601533907727369,-17.19152125496217,-17.10148431179708,-12.665734776532341,97.0700395822051,97.0700395822051,97.0700395822051,-0.0,-0.0,-0.0,
n34,-13.417109472747635,-20.707977564040892,-16.210639477308515,-0.0,-0.0,-0.0,-0.0,796.7024862428486,-11.236393802206557,-16.815962459973015,-13.062500062567919,-17.23489183450906,-17.21404695716879,-12.772715264543503,96.70248624284864,96.70248624284864,96.70248624284864,-0.0,-0.0,-0.0,
n35,-14.88645243943847,-21.33950093098155,-16.743006985346305,-0.0,-0.0,-0.0,-0.0,796.9814357935063,-14.387165317798994,-21.093863434281953,-16.53999852941557,-16.863338450659775,-16.447859115576865,-11.886065492967491,96.98143579350626,96.98143579350626,96.98143579350626,-0.0,-0.0,-0.0,
n36,-15.217617320633444,-21.45818704540676,-16.985628723277287,-0.0,-0.0,-0.0,-0.0,797.0284249452955,-14.05600043660402,-20.921895281378408,-16.252895368716235,-16.783997829091877,-16.29074822105628,-11.75538732504181,97.0284249452955,97.0284249452955,97.0284249452955,-0.0,-0.0,-0.0,
n37,-15.407453574306516,-21.295083782334977,-16.698542124160895,-0.0,-0.0,-0.0,-0.0,797.2409288943265,-14.09982415214904,-21.082883254610124,-16.521484359411154,-16.585471178730153,-16.35125375166445,-11.803845309979415,97.24092889432654,97.24092889432654,97.24092889432654,-0.0,-0.0,-0.0,
n38,-13.35102220566482,-20.447274968742352,-16.26236914757081,-0.0,-0.0,-0.0,-0.0,797.2269782734121,-12.597119830576544,-17.963174032728997,-13.846469573456314,-17.38875851322284,-17.233957869424607,-12.66463386507382,97.22697827341214,97.22697827341214,97.22697827341214,-0.0,-0.0,-0.0,
n39,-15.181629167618643,-20.609371135938655,-16.12217937934253,-0.0,-0.0,-0.0,-0.0,797.6588372087996,-13.725535648733658,-20.544166905666522,-16.0219803098011,-16.119097201138352,-16.523456860037957,-11.9736545332006,97.65883720879954,97.65883720879954,97.65883720879954,-0.0,-0.0,-0.0,
n40,-16.042671150550365,-21.99328753396288,-17.32407828283507,-0.0,-0.0,-0.0,-0.0,796.4711930398287,-13.504516930931572,-20.09758017073517,-15.705775670297339,-16.592917551275747,-16.41788879665297,-11.712376374680124,96.47119303982869,96.47119303982869,96.47119303982869,-0.0,-0.0,-0.0,
n41,-15.581639796415004,-20.626221977643898,-16.426051807456155,-0.0,-0.0,-0.0,-0.0,796.5251299138337,-13.116393442788205,-19.746767728121124,-15.367903546195356,-17.003873504548622,-17.54060376262855,-12.89280836921627,96.52512991383364,96.52512991383364,96.52512991383364,-0.0,-0.0,-0.0,
n42,-15.491891511788202,-20.758542090661535,-16.556922308526147,-0.0,-0.0,-0.0,-0.0,796.4053334177429,-12.9788995122457,-19.537845764447958,-15.141008320841884,-17.076795298487735,-17.686620831975752,-13.004976766938968,96.40533341774285,96.40533341774285,96.40533341774285,-0.0,-0.0,-0.0,
n43,-14.076548219703428,-20.20606674062881,-15.995204756426809,-0.0,-0.0,-0.0,-0.0,797.7029228309996,-12.290784659835165,-18.179698988391277,-14.182885633675873,-16.912791075508235,-17.100895109790738,-12.290691453861765,97.7029228309996,97.7029228309996,97.7029228309996,-0.0,-0.0,-0.0,
n44,-14.470252889865263,-20.197162372572656,-15.900280800530096,-0.0,-0.0,-0.0,-0.0,797.9626218604701,-11.947688865596863,-18.114298752253646,-13.981545092598989,-16.652965198936666,-16.899223578466877,-12.030028678096233,97.9626218604701,97.9626218604701,97.9626218604701,-0.0,-0.0,-0.0,
n45,-14.306304074593893,-20.54654093108838,-16.14414024171001,-0.0,-0.0,-0.0,-0.0,796.6878002575878,-12.441792109160266,-18.460842385850913,-14.356353276718751,-17.42970707558634,-17.601529239483735,-13.064401709023466,96.68780025758777,96.68780025758777,96.68780025758777,-0.0,-0.0,-0.0,
n46,-14.16427957110818,-20.27520616216195,-16.00371727752325,-0.0,-0.0,-0.0,-0.0,796.4158061761509,-12.580033810260426,-18.715724225973148,-14.611433884523022,-17.523094460054967,-17.740562666667532,-13.182318350237885,96.41580617615092,96.41580617615092,96.41580617615092,-0.0,-0.0,-0.0,
n47,-14.385081246384571,-20.309961903434136,-16.116663575197396,-0.0,-0.0,-0.0,-0.0,796.3090499554597,-12.429620959714827,-18.534647647044412,-14.442599124771888,-17.54995896500057,-17.74852781816438,-13.201722602704946,96.30904995545971,96.30904995545971,96.30904995545971,-0.0,-0.0,-0.0,
n48,-13.8038691972918,-20.410465308157896,-15.889995403996414,-0.0,-0.0,-0.0,-0.0,796.2697583857934,-11.035452158472001,-16.46005015949634,-12.571120036150385,-17.194613612311556,-17.24935453455291,-12.840062964142746,96.26975838579338,96.26975838579338,96.26975838579338,-0.0,-0.0,-0.0,
n49,-13.87045160370413,-20.52335239598325,-16.00168303857834,-0.0,-0.0,-0.0,-0.0,796.1875095326121,-11.034335029232302,-16.549139509613035,-12.703722416593564,-17.228411248858947,-17.3159433953362,-12.894884486700898,96.18750953261207,96.18750953261207,96.18750953261207,-0.0,-0.0,-0.0,
n50,-13.641458722835285,-20.20114935517099,-15.743304648625115,-0.0,-0.0,-0.0,-0.0,796.1167438145848,-11.018922656861088,-16.348748765572793,-12.656142795499985,-17.211387295521284,-17.334416010422903,-12.88040733711733,96.11674381458477,96.11674381458477,96.11674381458477,-0.0,-0.0,-0.0,
n51,-13.743228871878632,-20.112287447376694,-15.67038473851346,-0.0,-0.0,-0.0,-0.0,796.045613357345,-10.946002746749434,-16.278508825378175,-12.530587889740982,-17.2502779142475,-17.373138593975582,-12.871414135744816,96.04561335734506,96.04561335734506,96.04561335734506,-0.0,-0.0,-0.0,
n52,-13.635376535776842,-20.06023677185395,-15.679800677283266,-0.0,-0.0,-0.0,-0.0,796.3793632497446,-10.986165692357572,-16.175234860750102,-12.536962798877406,-17.20665738777004,-17.220059442598625,-12.777218457904409,96.37936324974461,96.37936324974461,96.37936324974461,-0.0,-0.0,-0.0,
n53,-13.491652233889328,-20.654727651875323,-16.171979597116845,-0.0,-0.0,-0.0,-0.0,796.6559715203509,-11.229611031841769,-16.792349760472337,-12.99531497485714,-17.21856308744119,-17.213250569231636,-12.77191887660635,96.65597152035099,96.65597152035099,96.65597152035099,-0.0,-0.0,-0.0,
n54,-13.497376950569203,-20.537700986879212,-16.03695114318555,-0.0,-0.0,-0.0,-0.0,796.7409525862626,-11.25314175347848,-16.62471877849779,-12.901978181066864,-17.219038857113162,-17.206333401479284,-12.75998221386185,96.74095258626255,96.74095258626255,96.74095258626255,-0.0,-0.0,-0.0,
n55,-13.652823530656073,-20.1215792219242,-15.73987149758915,-0.0,-0.0,-0.0,-0.0,797.0983228999276,-10.85211525975169,-16.304723804432662,-12.694367325187802,-17.227891008124452,-17.157359042720493,-12.685412134439956,97.0983228999275,97.0983228999275,97.0983228999275,-0.0,-0.0,-0.0,
n56,-15.346109386188198,-21.42684530602379,-16.770020350177,-0.0,-0.0,-0.0,-0.0,797.130792149065,-14.153882629015119,-21.311424814880073,-16.6685134803809,-16.660129340999035,-16.073058050535852,-11.554620565711966,97.13079214906496,97.13079214906496,97.13079214906496,-0.0,-0.0,-0.0,
n57,-15.554577766636399,-21.176124002672523,-16.519299046825733,-0.0,-0.0,-0.0,-0.0,797.2621425738298,-14.229074522700525,-21.56214580315459,-16.89218022223402,-16.577800635122028,-15.98733894827333,-11.43687392456151,97.2621425738298,97.2621425738298,97.2621425738298,-0.0,-0.0,-0.0,
n58,-15.522090487296786,-21.46532360707394,-16.80849865122715,-0.0,-0.0,-0.0,-0.0,797.2289783324758,-14.199796130034366,-21.274454935803785,-16.607613922223223,-16.582555854457315,-16.10374488028171,-11.534076229372666,97.22897833247572,97.22897833247572,97.22897833247572,-0.0,-0.0,-0.0,
n59,-15.382936240040577,-21.204089297562533,-16.52810205282836,-0.0,-0.0,-0.0,-0.0,797.2487479330243,-14.300942372489505,-21.603185969282222,-16.911690624723487,-16.557491734741838,-15.909476521141027,-11.359011497429208,97.24874793302435,97.24874793302435,97.24874793302435,-0.0,-0.0,-0.0,
n60,-15.67218005026234,-22.151741681318068,-17.555200023143986,-0.0,-0.0,-0.0,-0.0,796.6636424155258,-13.630600655560194,-20.40283256689935,-15.916296448328367,-16.604386917343597,-16.453258764936145,-11.826109555668063,96.6636424155258,96.6636424155258,96.6636424155258,-0.0,-0.0,-0.0,
n61,-15.711308211069392,-22.174030503772187,-17.577488845598104,-0.0,-0.0,-0.0,-0.0,796.6373555061879,-13.576177029742576,-20.348896799004237,-15.918530420347661,-16.63407888496727,-16.47152523511517,-11.796417588044388,96.63735550618787,96.63735550618787,96.63735550618787,-0.0,-0.0,-0.0,
n62,-15.570779639888299,-22.042139391484092,-17.44559773331001,-0.0,-0.0,-0.0,-0.0,796.6378972751814,-13.675149084730839,-20.39127268631825,-15.896371197834704,-16.700309481664075,-16.48546859610049,-11.843586612695177,96.63789727518144,96.63789727518144,96.63789727518144,-0.0,-0.0,-0.0,
n63,-15.231735999701693,-21.65625636140795,-16.989960578094582,-0.0,-0.0,-0.0,-0.0,797.5890951702236,-14.579623820555915,-21.380463580377736,-16.636528580377735,-16.49019286804271,-15.587738722336498,-11.037273698624679,97.58909517022359,97.58909517022359,97.58909517022359,-0.0,-0.0,-0.0,
n64,-15.59932537362583,-21.336873753358073,-16.61421326856384,-0.0,-0.0,-0.0,-0.0,797.7612303898222,-14.251925267082973,-21.819807732248446,-17.075872732248445,-16.294144414801952,-15.363683645113337,-10.813218621401518,97.76123038982223,97.76123038982223,97.76123038982223,-0.0,-0.0,-0.0,
n65,-15.569661578047445,-21.494978965471468,-16.772318480677235,-0.0,-0.0,-0.0,-0.0,797.7095782530549,-14.174105350063744,-21.665612388780207,-16.91776752013505,-16.290633094587644,-15.331688637230608,-10.781223613518788,97.7095782530549,97.7095782530549,97.7095782530549,-0.0,-0.0,-0.0,
n66,-15.9520010073702,-21.307610849972086,-16.584950365177853,-0.0,-0.0,-0.0,-0.0,797.9092881924305,-14.052466419955014,-21.803550395564752,-17.05961539556475,-16.19960796546542,-15.229153969099224,-10.678688945387405,97.90928819243047,97.90928819243047,97.90928819243047,-0.0,-0.0,-0.0,
n67,-15.99199984862958,-21.285190324505912,-16.56252983971168,-0.0,-0.0,-0.0,-0.0,797.8434607353317,-14.024656773560695,-21.793513969527044,-17.049578969527044,-16.19434270607795,-15.10649681353599,-10.556031789824171,97.8434607353318,97.8434607353318,97.8434607353318,-0.0,-0.0,-0.0,
n68,-15.66067098484661,-21.340869265643065,-16.618208780848835,-0.0,-0.0,-0.0,-0.0,797.3765669477598,-14.126567821928235,-21.798266344021144,-17.054331344021143,-16.233838936696564,-15.574374271989615,-11.023909248277796,97.3765669477598,97.3765669477598,97.3765669477598,-0.0,-0.0,-0.0,
n69,-16.211118498475997,-21.566728341077884,-16.84406785628365,-0.0,-0.0,-0.0,-0.0,798.0416794521582,-14.031210387052683,-21.544505134233553,-16.800497904458954,-16.161049443843417,-15.312419719843488,-10.761982639621069,98.04167945215822,98.04167945215822,98.04167945215822,-0.0,-0.0,-0.0,
n70,-16.239672168947667,-21.459673343963185,-16.787465754450075,-0.0,-0.05646980055861727,-0.0,-0.0,798.1103339705335,-14.024915875698797,-21.445764788952,-16.678297653744153,-16.14501583881566,-15.376609517655462,-10.82874157130398,98.11033397053347,98.11033397053347,98.11033397053347,-0.0,-0.05646980055861727,-0.0,
n71,-15.892038950560949,-21.111515263256734,-16.439307673743624,-0.0,-0.0,-0.0,-0.0,798.2325130851352,-14.169258439813174,-21.543501528957385,-16.856252810885785,-16.050045311595646,-15.550694832015006,-11.000229808303187,98.23251308513525,98.23251308513525,98.23251308513525,-0.0,-0.0,-0.0,
n72,-15.216297960922464,-21.014726122202873,-16.3930911950304,-0.0,-0.0,-0.0,-0.0,798.5009326376069,-14.015828692786977,-21.388109681198703,-16.75768180917246,-15.707160201440837,-15.928234718161592,-11.377769694449773,98.50093263760681,98.50093263760681,98.50093263760681,-0.0,-0.0,-0.0,
n73,-15.215429413429783,-21.035180836884667,-16.40674838414582,-0.0,-0.0,-0.0,-0.0,798.3997091760169,-13.930060172408151,-21.412710095462355,-16.774644872823746,-15.729309682864953,-15.9151342310396,-11.36466920732778,98.39970917601694,98.39970917601694,98.39970917601694,-0.0,-0.0,-0.0,
n74,-15.41142855845144,-21.398203548508544,-16.793459730411186,-0.0,-0.0,-0.0,-0.0,798.2093420659384,-14.170483634954126,-21.027303230930492,-16.54371648670283,-15.904927764967777,-15.74939215063468,-11.198930269975264,98.20934206593837,98.20934206593837,98.20934206593837,-0.0,-0.0,-0.0,
n75,-15.740714998153685,-21.629932382508947,-16.907271897714715,-0.0,-0.0,-0.0,-0.0,797.8887202035246,-14.151342701108147,-21.526749103097572,-16.78281410309757,-16.212183871308387,-15.434831811436352,-10.884366787724533,97.88872020352454,97.88872020352454,97.88872020352454,-0.0,-0.0,-0.0,
n76,-15.567858508621121,-21.378577517604185,-16.712281734290816,-0.0,-0.0,-0.0,-0.0,797.903367193185,-14.227695158438724,-21.337034029840392,-16.695840683630163,-16.152542737764957,-15.617057285503899,-11.066462094150467,97.90336719318496,97.90336719318496,97.90336719318496,-0.0,-0.0,-0.0,
n77,-15.587688245512332,-21.13216980334526,-16.46587402003189,-0.0,-0.0,-0.0,-0.0,797.7851403988664,-14.231238513710855,-21.549707274898726,-16.86910075864879,-16.218646663702415,-15.68829759612626,-11.13783257241444,97.78514039886635,97.78514039886635,97.78514039886635,-0.0,-0.0,-0.0,
n78,-15.448696789797568,-21.432161913879057,-16.785915993546592,-0.0,-0.0,-0.0,-0.0,797.9850997455517,-13.966688103453826,-21.131529981923936,-16.481521526450052,-15.997630648560547,-15.770202526552998,-11.218878653505023,97.98509974555168,97.98509974555168,97.98509974555168,-0.0,-0.0,-0.0,
n79,-15.25481424194942,-21.013774788142037,-16.451035714915143,-0.0,-0.0,-0.0,-0.0,798.2125560326708,-14.08455873978589,-21.021955435970337,-16.4576999206061,-15.719366731409073,-15.966046684735765,-11.415936787235486,98.21255603267088,98.21255603267088,98.21255603267088,-0.0,-0.0,-0.0,
n80,-15.100058226008931,-20.84842212537392,-16.285683052147025,-0.0,-0.0,-0.0,-0.0,798.276052018671,-14.060346182574007,-21.187308098738455,-16.623052583374218,-15.631529012221936,-16.041153425425044,-11.490688401713225,98.27605201867097,98.27605201867097,98.27605201867097,-0.0,-0.0,-0.0,
n81,-15.098368887489412,-21.173672143472515,-16.610933070245622,-0.0,-0.0,-0.0,-0.0,798.1098640316802,-14.016474770511977,-20.901878744560825,-16.29780256527562,-15.739453193765229,-16.062209380075338,-11.49904833128592,98.10986403168027,98.10986403168027,98.10986403168027,-0.0,-0.0,-0.0,
n82,-15.12328292304895,-21.312407126237993,-16.7496680530111,-0.0,-0.0,-0.0,-0.0,798.5230686444861,-14.177549495874642,-21.032893584255135,-16.403198683166657,-15.581331753633183,-16.056725439699488,-11.32830677455435,98.52306864448612,98.52306864448612,98.52306864448612,-0.0,-0.0,-0.0,
n83,-14.967055009591984,-21.110185547281382,-16.590877318946124,-0.0,-0.0,-0.0,-0.0,798.0670352771176,-13.86385433201851,-20.692979301891658,-16.130188318044528,-15.749205599079877,-16.181234551825472,-11.576792736610217,98.06703527711763,98.06703527711763,98.06703527711763,-0.0,-0.0,-0.0,
n84,-15.036826709678849,-21.13471515973503,-16.61540693139977,-0.0,-0.0,-0.0,-0.0,798.0292351608294,-13.869912925727556,-20.807668521865182,-16.121546837254837,-15.798582061923508,-16.1337010635234,-11.556875255709617,98.02923516082944,98.02923516082944,98.02923516082944,-0.0,-0.0,-0.0,
n85,-15.616748284470928,-21.0309019946204,-16.384656074287935,-0.0,-0.0,-0.0,-0.0,797.7862265906107,-13.890992540346481,-21.413584433558594,-16.7555049136134,-16.11801134914189,-15.869145659569512,-11.318680635857692,97.78622659061065,97.78622659061065,97.78622659061065,-0.0,-0.0,-0.0,
n86,-15.533463088841604,-20.986588599694016,-16.372541129765995,-0.0,-0.0,-0.0,-0.0,797.6645290185073,-14.003011952319198,-21.333783987414463,-16.71188099266399,-16.177634990293743,-16.11206368156573,-11.56159865785391,97.66452901850735,97.66452901850735,97.66452901850735,-0.0,-0.0,-0.0,
n87,-15.769850505670277,-21.408121088101495,-16.76187516776903,-0.0,-0.0,-0.0,-0.0,797.6100179632936,-14.011018779694732,-21.18287716233926,-16.49411912976,-16.28287797029262,-15.840271405305204,-11.289806381593385,97.61001796329356,97.61001796329356,97.61001796329356,-0.0,-0.0,-0.0,
n88,-15.81321194232826,-21.500728144577906,-16.85448222424544,-0.0,-0.0,-0.0,-0.0,797.5414012380495,-14.044251157015085,-21.051981158150728,-16.371374641900793,-16.335027144875212,-15.914601351858613,-11.364114703540341,97.54140123804952,97.54140123804952,97.54140123804952,-0.0,-0.0,-0.0,
n89,-15.743371481425564,-21.637418556382265,-16.980593600535475,-0.0,-0.0,-0.0,-0.0,797.4555654536341,-14.066041333340298,-21.10267186317018,-16.457448238250283,-16.39912471177439,-15.969921236685781,-11.419420335252472,97.45556545363411,97.45556545363411,97.45556545363411,-0.0,-0.0,-0.0,
n90,-15.687296567094846,-21.281985935906242,-16.66793846597822,-0.0,-0.0,-0.0,-0.0,797.5480573630243,-13.95191821832737,-21.059499286767466,-16.43759629201699,-16.29480407118364,-16.06676232242373,-11.516729402927858,97.54805736302431,97.54805736302431,97.54805736302431,-0.0,-0.0,-0.0,
n91,-15.646495162339004,-21.34835439603267,-16.734306926104647,-0.0,-0.0,-0.0,-0.0,797.4935680984183,-13.89717258761679,-20.97201819107581,-16.374000690973208,-16.35106425331206,-16.10829442399341,-11.55575226726137,97.49356809841831,97.49356809841831,97.49356809841831,-0.0,-0.0,-0.0,
