,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n262,-2.2812092301098463,-3.3259341834135356,-2.6478292030009003,-0.0,-0.0,-0.0,-0.0,796.3821710335213,-1.6479076631091594,-2.7539508898020446,-2.151016571085927,-3.9309516735785484,-6.1022742014619284,-4.9108362749411105,96.38217103352136,96.38217103352136,96.38217103352136,-0.0,-0.0,-0.0,
n263,-1.2581652413940152,-1.869331763344521,-1.460368748465626,-0.0,-0.0,-0.0,-0.0,796.0724286091798,-0.10420324972404742,-0.08784270099345123,-0.10420324972404742,-2.894248344605166,-4.343016383378098,-3.4806287662447546,96.07242860917988,96.07242860917988,96.07242860917988,-0.0,-0.0,-0.0,
n264,-1.2334417633776804,-1.8325986052220804,-1.4316718861930453,-0.0,-0.0,-0.0,-0.0,796.0872410778121,-0.05535454727150026,-0.026263050931331373,-0.05535454727150026,-2.868195703297141,-4.325338478741092,-3.444839291136922,96.08724107781205,96.08724107781205,96.08724107781205,-0.0,-0.0,-0.0,
n265,-2.25918072959243,-3.423446371496973,-2.7198292355259475,-0.0,-0.0,-0.0,-0.0,796.388025214869,-1.6985138335018346,-2.828890977885632,-2.209561609780063,-3.9492148261504383,-6.193029918414085,-4.970885790811112,96.38802521486906,96.38802521486906,96.38802521486906,-0.0,-0.0,-0.0,
n266,-1.3324397052210852,-2.1409454608792364,-1.67256016537346,-0.0,-0.0,-0.0,-0.0,796.3759549203386,-0.7374929952275882,-1.221866565628025,-0.7486052389809889,-3.329416267499899,-5.258146735101024,-4.071899640109113,96.37595492033857,96.37595492033857,96.37595492033857,-0.0,-0.0,-0.0,
n267,-1.3522564399482455,-2.0091287155427073,-1.5695816255611874,-0.0,-0.0,-0.0,-0.0,796.1398469643757,-0.09130135838976369,-0.01672758283605877,-0.01672758283605877,-2.943801496756916,-4.439991675950671,-3.4418241680877117,96.13984696437568,96.13984696437568,96.13984696437568,-0.0,-0.0,-0.0,
n268,-2.314025186574628,-3.438086381762096,-2.6653535207057075,-0.0,-0.0,-0.0,-0.0,796.2588129433951,-1.6457070366146984,-2.7627611818888145,-2.181988433347464,-4.114202396193151,-6.609983383659405,-5.2050127416301155,96.25881294339514,96.25881294339514,96.25881294339514,-0.0,-0.0,-0.0,
n269,-1.4656515792840106,-2.1776066934706004,-1.7012008376214232,-0.0,-0.0,-0.0,-0.0,796.3959108065411,-0.8707048692905135,-1.3485027397114182,-0.8799018178861815,-3.400462600333459,-5.329193067934583,-4.141745124033379,96.39591080654115,96.39591080654115,96.39591080654115,-0.0,-0.0,-0.0,
n270,-1.42235128607428,-2.1073945218119507,-1.650941624505007,-0.0,-0.0,-0.0,-0.0,796.1568841091298,-0.03971196920579093,-0.03971196920579093,-0.03971196920579093,-2.988445350208211,-4.4861305761921475,-3.4991925197923894,96.15688410912975,96.15688410912975,96.15688410912975,-0.0,-0.0,-0.0,
n271,-1.754505801385254,-2.514828031459158,-1.9685733594170158,-0.0,-0.0,-0.0,-0.0,796.4229475283071,-1.347360268365492,-1.9467434926219744,-1.3901734699231283,-3.690601938987499,-5.634976448770223,-4.4610160070116995,96.42294752830713,96.42294752830713,96.42294752830713,-0.0,-0.0,-0.0,
n272,-1.476226848828368,-2.353787808292225,-1.8388379329730822,-0.0,-0.12310041462896194,-0.12310041462896194,-0.12310041462896194,796.3137228592377,-0.5052952090101835,-1.015853187116055,-0.5143965265458269,-3.3885101701662763,-5.180950596855759,-3.956052303772616,96.31372285923771,96.31372285923771,96.31372285923771,-0.12310041462896194,-0.12310041462896194,-0.12310041462896194,
n273,-1.5504864208175357,-2.3034173509094877,-1.7996697408151936,-0.0,-0.0,-0.0,-0.0,796.2058865852581,-0.1757796938861426,-0.1757796938861426,-0.1722515269974615,-3.111833069702013,-4.564209558424733,-3.6128536811088012,96.2058865852581,96.2058865852581,96.2058865852581,-0.0,-0.0,-0.0,
n274,-1.407848746581896,-2.2984530932300937,-1.7956090689658677,-0.0,-0.0,-0.0,-0.0,796.1414751969638,-0.143033638929283,-0.143033638929283,-0.143033638929283,-3.0859007691000113,-4.511727118000861,-3.5824620607109163,96.14147519696377,96.14147519696377,96.14147519696377,-0.0,-0.0,-0.0,
n275,-1.349374873257291,-2.1441548556658967,-1.6750674248871706,-0.0,-0.0,-0.0,-0.0,796.4136324925838,-0.9936035909892798,-1.4655872662461142,-0.946140763544516,-3.458017117404964,-5.38571929609483,-4.207348571733223,96.41363249258387,96.41363249258387,96.41363249258387,-0.0,-0.0,-0.0,
n276,-1.4634060062869465,-2.3003714171531886,-1.797107711615426,-0.0,-0.0,-0.0,-0.0,796.2312461215721,-0.1741057095376777,-0.21012828402953834,-0.1397837094977159,-3.1410167667239492,-4.610178129132904,-3.6610401175461327,96.23124612157211,96.23124612157211,96.23124612157211,-0.0,-0.0,-0.0,
n277,-2.148112990572254,-3.442098943352038,-2.689053823706645,-0.0,-0.0,-0.0,-0.0,796.3005852331075,-1.5938666500132188,-2.6626462801626616,-2.1845373478095946,-4.040311691784876,-6.562581581604468,-5.256472335512631,96.30058523310748,96.30058523310748,96.30058523310748,-0.0,-0.0,-0.0,
n278,-2.052456012625586,-3.3784207382559934,-2.6393068165118025,-0.0,-0.0,-0.0,-0.0,796.3404247600936,-1.838958418649351,-2.74508049944558,-2.144086804122321,-3.9769107484444848,-6.3504343250058675,-5.218111478053873,96.34042476009355,96.34042476009355,96.34042476009355,-0.0,-0.0,-0.0,
n279,-1.4640989762517358,-2.1752998977742894,-1.6993987111021793,-0.0,-0.0,-0.0,-0.0,796.4328615308627,-1.0896354918869267,-1.580311369240559,-1.039343224214098,-3.515315283284442,-5.446840637497044,-4.268469913135437,96.4328615308627,96.4328615308627,96.4328615308627,-0.0,-0.0,-0.0,
n280,-1.261928776024334,-1.7912116599469654,-1.464737132026911,-0.0,-0.0,-0.0,-0.0,796.1115871755321,-0.026867534624846482,0.026867534624846482,-0.026867534624846482,-2.853002629885592,-4.343140185335151,-3.4456978393960442,96.11158717553216,96.11158717553216,96.11158717553216,-0.0,-0.0,-0.0,
n281,-1.312930789448606,-1.9507002316086643,-1.5239358318980878,-0.0,-0.0,-0.0,-0.0,796.1585733232522,-0.15705641522039418,-0.08248263966668926,-0.08248263966668926,-2.922436699536551,-4.424702014007608,-3.466692511590475,96.15857332325216,96.15857332325216,96.15857332325216,-0.0,-0.0,-0.0,
n282,-2.348301238245772,-3.489012373041203,-2.6913381658279216,-0.0,-0.0,-0.0,-0.0,796.2736534505675,-1.573462826080545,-2.8350053924229677,-2.1650047913169033,-4.075672150574936,-6.64842938647228,-5.228818307057727,96.27365345056756,96.27365345056756,96.27365345056756,-0.0,-0.0,-0.0,
n283,-1.3478998247906848,-2.2024922808601337,-1.7206420811842367,-0.0,-0.0,-0.0,-0.0,796.2845616307079,-0.02925148402468175,-0.31504429325011796,-0.09248693408168394,-3.1075105468450976,-4.769100951943086,-3.6871868241601473,96.28456163070794,96.28456163070794,96.28456163070794,-0.0,-0.0,-0.0,
n284,-2.303987210290483,-3.4373843031436544,-2.7061307451613823,-0.0,-0.0,-0.0,-0.0,796.4191443331957,-1.7712642286414575,-2.8146331221801417,-2.1984230224722623,-3.9900557420697083,-6.315698785367102,-5.0623025620541116,96.41914433319576,96.41914433319576,96.41914433319576,-0.0,-0.0,-0.0,
n285,-2.264644084084023,-3.305921670608049,-2.62860182270618,-0.0,-0.0,-0.0,-0.0,796.4479572769266,-1.839436178881022,-2.733938376996558,-2.1353823042132043,-3.928981849909945,-6.062173221828401,-4.883824807206484,96.44795727692653,96.44795727692653,96.44795727692653,-0.0,-0.0,-0.0,
n286,-2.0528805886374175,-3.0500881477551007,-2.3828051811828277,-0.0,-0.0,-0.0,-0.0,796.4453569162368,-1.608425664261349,-2.4781048541436097,-1.860343118506746,-3.843001995420981,-5.933567978416829,-4.7473579519452205,96.44535691623682,96.44535691623682,96.44535691623682,-0.0,-0.0,-0.0,
n287,-1.9907276996745242,-2.9577438628396857,-2.3106635151424464,-0.0,-0.0,-0.0,-0.0,796.461069368811,-1.6167082262703378,-2.3971201046178936,-1.7679988335913313,-3.8519996575083355,-5.877141713381477,-4.6986419143828755,96.46106936881098,96.46106936881098,96.46106936881098,-0.0,-0.0,-0.0,
n288,-1.9433208452414426,-2.8414913008459037,-2.2556377630397852,-0.0,-0.0,-0.0,-0.0,796.4485769897041,-1.5781605809721002,-2.2695071165455944,-1.6618780833625943,-3.824557942667391,-5.807022176799599,-4.628583742042318,96.44857698970407,96.44857698970407,96.44857698970407,-0.0,-0.0,-0.0,
n289,-1.4982001219292187,-2.260879541857519,-1.7662556704577277,-0.0,-0.0,-0.0,-0.0,796.4334504877538,-1.2019702189729349,-1.6888953575572097,-1.131077481672685,-3.5555318194319305,-5.504841052828622,-4.32713654138942,96.43345048775384,96.43345048775384,96.43345048775384,-0.0,-0.0,-0.0,
n290,-2.1950611580622255,-3.4006489263428485,-2.656672033245177,-0.0,-0.0,-0.0,-0.0,796.3793926599761,-1.7373110006794008,-2.661621233188006,-2.15820689893247,-4.100167795635094,-6.441674648905147,-5.223227335232257,96.37939265997615,96.37939265997615,96.37939265997615,-0.0,-0.0,-0.0,
n291,-2.411532764494616,-3.5303509812005998,-2.7990974232183277,-0.0,-0.08782101860239648,-0.08782101860239648,-0.08782101860239648,796.4289885696363,-1.8508658684040205,-2.911396009613593,-2.274016568380951,-4.030469244764937,-6.27249952774301,-5.022222273173421,96.42898856963633,96.42898856963633,96.42898856963633,-0.08782101860239648,-0.08782101860239648,-0.08782101860239648,
n292,-1.4744824753427241,-2.3555321817778685,-1.8405823064587261,-0.0,-0.12135604114331817,-0.12135604114331817,-0.12135604114331817,796.3904696283271,-0.4901051645461908,-0.9501341065758745,-0.45474315109318003,-3.35219319559468,-5.085420211414937,-3.9223858397342424,96.39046962832705,96.39046962832705,96.39046962832705,-0.12135604114331817,-0.12135604114331817,-0.12135604114331817,
n293,-2.24779214963669,-3.4017524157737293,-2.6575341068004015,-0.0,-0.0,-0.0,-0.0,796.3544438365611,-1.693545809077655,-2.7640520844830943,-2.1589078726387005,-4.02418063345948,-6.5081983297157775,-5.203310117344931,96.35444383656113,96.35444383656113,96.35444383656113,-0.0,-0.0,-0.0,
n294,-1.139471602403848,-2.230502320228477,-1.742524224813806,-0.0,-0.0,-0.0,-0.0,796.2952652519326,-0.1846112664542922,-0.6426905370845618,-0.18504367907121727,-3.282892922678566,-4.944483327776554,-3.7428697808755804,96.29526525193266,96.29526525193266,96.29526525193266,-0.0,-0.0,-0.0,
n295,-2.423110033052786,-3.560711086545805,-2.7770711452662424,-0.0,-0.0,-0.0,-0.0,796.3035428146911,-1.62652843214409,-2.7418083972018152,-2.071807796095751,-4.066506290210021,-6.697167069837805,-5.256060018896311,96.30354281469108,96.30354281469108,96.30354281469108,-0.0,-0.0,-0.0,
n296,-1.3957332863374066,-2.046810165958264,-1.6200457662476873,-0.0,-0.0,-0.0,-0.0,796.2040578943293,-0.07060782746311067,-0.07060782746311067,-0.07060782746311067,-2.9813144253084087,-4.443417226780559,-3.512710803498061,96.20405789432925,96.20405789432925,96.20405789432925,-0.0,-0.0,-0.0,
n297,-1.8129556066602504,-2.6638937787892285,-2.1043211362195273,-0.0,-0.0,-0.0,-0.0,796.4627341166713,-1.3997634363799327,-2.0919104851777375,-1.4834809387704269,-3.7542899617234213,-5.719785462292074,-4.543575255772874,96.46273411667131,96.46273411667131,96.46273411667131,-0.0,-0.0,-0.0,
n298,-2.2515057324670202,-3.34519746896649,-2.6133519672209293,-0.0,-0.0,-0.0,-0.0,796.408800726244,-1.683076429585383,-2.718065807592801,-2.122982262877759,-4.0712426910516175,-6.446955575580126,-5.2533311082481475,96.40880072624394,96.40880072624394,96.40880072624394,-0.0,-0.0,-0.0,
n299,-1.6370297159295706,-2.4322334975137556,-1.8664849193482147,-0.0,-0.0,-0.0,-0.0,796.4615660916786,-1.2289390941240337,-1.8604118243913748,-1.298020139498019,-3.6274439793920545,-5.596206196178111,-4.417892119976459,96.4615660916786,96.4615660916786,96.4615660916786,-0.0,-0.0,-0.0,
n300,-1.33062612052877,-2.0829648774830503,-1.6272642828180262,-0.0,-0.0,-0.0,-0.0,796.3671059192958,-0.18414819447065622,-0.3919768757698087,-0.07521322981976915,-3.1637635265607407,-4.777415419436301,-3.7180864310155965,96.3671059192958,96.3671059192958,96.3671059192958,-0.0,-0.0,-0.0,
n301,-2.3736908574227504,-3.4577970450282685,-2.7486383053802355,-0.0,-0.0,-0.0,-0.0,796.4559683459703,-1.8409678757737251,-2.8646045790264223,-2.2383011890409783,-4.027231020540251,-6.326165766873667,-5.099477840524655,96.45596834597035,96.45596834597035,96.45596834597035,-0.0,-0.0,-0.0,
n302,-1.2019157819445498,-2.180968515333608,-1.7235596455546605,-0.0,-0.08785283173402185,-0.08785283173402185,-0.08785283173402185,796.3359351569643,-0.05593483738315108,-0.29568151303317436,0.053497108764450976,-3.172317658479546,-4.71437731649746,-3.6494409171040125,96.33593515696433,96.33593515696433,96.33593515696433,-0.08785283173402185,-0.08785283173402185,-0.08785283173402185,
n303,-2.2586607890886516,-3.486069096316153,-2.806593801245628,-0.0,-0.0,-0.0,-0.0,796.4526482771503,-1.6882459893016606,-2.914018420543234,-2.2962566849063704,-4.0163569604599445,-6.158215911719961,-4.996241561822506,96.45264827715026,96.45264827715026,96.45264827715026,-0.0,-0.0,-0.0,
n304,-1.427317543085452,-2.238855055026378,-1.6924928756381024,-0.0,-0.0,-0.0,-0.0,796.500826567686,-1.1658708184419886,-1.6950287200498912,-1.072707632954761,-3.5803081945352218,-5.493071026851509,-4.316989695430952,96.50082656768599,96.50082656768599,96.50082656768599,-0.0,-0.0,-0.0,
n305,-1.2020223130269383,-1.7859168383164925,-1.3952029218022053,-0.0,-0.0,-0.0,-0.0,796.1596916188387,0.010425255140636525,0.011911216426971724,-0.08189638035395007,-2.8849527434842033,-4.335927934912407,-3.4163491216738557,96.15969161883874,96.15969161883874,96.15969161883874,-0.0,-0.0,-0.0,
n306,-2.3141367117023255,-3.4382520813512727,-2.6860485588543934,-0.0,-0.0,-0.0,-0.0,796.3891300376312,-1.7598903711432903,-2.697707522417459,-2.1820936913154116,-4.0595643998944855,-6.543582096150783,-5.167926350909926,96.38913003763112,96.38913003763112,96.38913003763112,-0.0,-0.0,-0.0,
n307,-1.9651838681226679,-2.939442697924944,-2.296366187174196,-0.0,-0.0,-0.0,-0.0,796.5114345496237,-1.606692400840011,-2.367459404313453,-1.7613383584943678,-3.835838516449134,-5.8667418777652856,-4.688427801563634,96.51143454962367,96.51143454962367,96.51143454962367,-0.0,-0.0,-0.0,
n308,-1.3353284869081492,-2.2279875126257966,-1.7405595941883745,-0.0,-0.0,-0.0,-0.0,796.4522818015316,-0.6214924924180711,-1.0803826648613777,-0.5450864104065092,-3.4293147525776746,-5.1494256412481185,-3.9995073967172368,96.45228180153167,96.45228180153167,96.45228180153167,-0.0,-0.0,-0.0,
n309,-2.382746676387632,-3.5401900319865063,-2.765685036610477,-0.0,-0.0,-0.0,-0.0,796.3404083606183,-1.737472129250606,-2.8001239614228,-2.246848115836994,-4.02984732189588,-6.639064324563697,-5.2893678159273865,96.34040836061834,96.34040836061834,96.34040836061834,-0.0,-0.0,-0.0,
n310,-2.3902892597247845,-3.4443564122134194,-2.7643039596911776,-0.0,-0.0,-0.0,-0.0,796.5069068101091,-1.849162562580682,-2.8717285789887836,-2.25396684335192,-3.926782261891687,-6.135661329557587,-4.957634359656324,96.50690681010906,96.50690681010906,96.50690681010906,-0.0,-0.0,-0.0,
n311,-1.322784871416558,-2.1416614914341965,-1.7037112537404635,-0.0,-0.0,-0.0,-0.0,796.3205808571585,-0.0,-0.16850519190673457,-0.0,-3.1044902872121116,-4.647765464238633,-3.634031449375079,96.3205808571585,96.3205808571585,96.3205808571585,-0.0,-0.0,-0.0,
n312,-2.485291472290879,-3.6226877993924003,-2.8401447380465417,-0.0,-0.0,-0.0,-0.0,796.3356853150857,-1.6896020249243895,-2.8048819899821145,-2.117889652778612,-4.100145539692847,-6.720136466714495,-5.288035593817026,96.33568531508568,96.33568531508568,96.33568531508568,-0.0,-0.0,-0.0,
n313,-2.231588177208805,-3.2871956828370603,-2.5902334019578266,-0.0,-0.0,-0.0,-0.0,796.4263686560715,-1.8125576317072973,-2.6940032168352146,-2.10418397556573,-3.936243627371607,-6.3974761827000854,-5.14374617047349,96.42636865607153,96.42636865607153,96.42636865607153,-0.0,-0.0,-0.0,
n314,-2.3648437123136965,-3.577040033381519,-2.8856062882966547,-0.0,-0.0,-0.0,-0.0,796.4909090580767,-1.7346624383751728,-2.9954950044453996,-2.375269171957397,-4.005568416935113,-6.268459509175578,-5.021985180452234,96.49090905807671,96.49090905807671,96.49090905807671,-0.0,-0.0,-0.0,
n315,-2.2827205289849144,-3.3277599981720094,-2.6495833872480308,-0.0,-0.0,-0.0,-0.0,796.5100664497932,-1.8541345678508339,-2.7557767045605184,-2.1380149689236547,-3.992504012886346,-6.074208791696395,-4.895449605500905,96.51006644979319,96.51006644979319,96.51006644979319,-0.0,-0.0,-0.0,
n316,-1.7688647431014648,-2.628108725747494,-2.053144297823665,-0.0,-0.0,-0.0,-0.0,796.5395869230958,-1.3780366217319118,-2.068210782045386,-1.4383636964991393,-3.735581281804542,-5.7006729845694375,-4.523238307391202,96.53958692309588,96.53958692309588,96.53958692309588,-0.0,-0.0,-0.0,
n317,-1.3729158757943725,-2.0398236818073565,-1.5935613012651406,-0.0,-0.0,-0.0,-0.0,796.4033412625892,-0.33355309948755135,-0.5865675708911079,-0.037101205955156036,-3.1583893102036193,-4.886374777387558,-3.818756658732956,96.40334126258918,96.40334126258918,96.40334126258918,-0.0,-0.0,-0.0,
n318,-1.181624505780611,-1.5819840103418215,-1.2457898960636098,-0.0,-0.0,-0.0,-0.0,796.141950284283,-0.19499901128002048,-0.14215908341376282,-0.20894195391191597,-2.7753931347265195,-4.226368326154724,-3.3924485158486646,96.14195028428293,96.14195028428293,96.14195028428293,-0.0,-0.0,-0.0,
n319,-1.432916151184439,-2.1699282589872486,-1.695202252471099,-0.0,-0.0,-0.0,-0.0,796.5333120606892,-1.0953437944739144,-1.570496697416627,-0.9582930078114748,-3.5288679872713726,-5.436298934999118,-4.257928210637511,96.53331206068923,96.53331206068923,96.53331206068923,-0.0,-0.0,-0.0,
n320,-1.2471313758781832,-2.111493206242999,-1.5965433309238566,-0.0,-0.0,-0.0,-0.0,796.4278644886007,-0.4332570460575095,-0.7101148693758299,-0.1626485433576939,-3.2253478901516397,-4.948626471398635,-3.8754808633306297,96.42786448860068,96.42786448860068,96.42786448860068,-0.0,-0.0,-0.0,
n321,-1.2069397480424067,-1.7932229672462765,-1.3664585675357,-0.0,-0.0,-0.0,-0.0,796.2061775861048,-0.07709667758307011,0.09943314915067836,-0.1694183130776567,-2.838274379364893,-4.327680259971679,-3.3696707575545455,96.20617758610476,96.20617758610476,96.20617758610476,-0.0,-0.0,-0.0,
n322,-1.2179395050387323,-2.1320550418406423,-1.6231706123189575,-0.0,-0.0,-0.0,-0.0,796.4825555319782,-0.7176382000039342,-1.1943442428561746,-0.5719982578289673,-3.4198954598268556,-5.212033098245141,-4.047035199251687,96.48255553197816,96.48255553197816,96.48255553197816,-0.0,-0.0,-0.0,
n323,-2.1662004246311874,-3.187331328283019,-2.5143369876752684,-0.0,-0.0,-0.0,-0.0,796.4995264710002,-1.7593892887882614,-2.615007641804264,-1.9972459061674002,-3.9170387175824604,-5.9987434963925095,-4.820372772030902,96.49952647100014,96.49952647100014,96.49952647100014,-0.0,-0.0,-0.0,
n324,-2.52677602638969,-3.6817155703387825,-2.884041363125501,-0.0,-0.0,-0.0,-0.0,796.3793564597162,-1.5860832470622925,-2.7013632121200173,-2.2209467224688875,-4.044935524833062,-6.704227618453299,-5.335600779628651,96.37935645971616,96.37935645971616,96.37935645971616,-0.0,-0.0,-0.0,
n325,-2.452056682482555,-3.539156591739905,-2.8597486788308077,-0.0,-0.0,-0.0,-0.0,796.5176414555085,-1.7735202275145447,-2.968662088945131,-2.34941156249155,-3.9586045502094076,-6.3038996937031015,-5.042709334659899,96.51764145550848,96.51764145550848,96.51764145550848,-0.0,-0.0,-0.0,
n326,-1.322282687838393,-2.095143792672923,-1.6367787561085683,-0.0,-0.0,-0.0,-0.0,796.4901207132106,-0.821981382803595,-1.2986874256558354,-0.6438060174108301,-3.364245762333703,-5.262601167515031,-4.089516095350309,96.49012071321052,96.49012071321052,96.49012071321052,-0.0,-0.0,-0.0,
n327,-1.4393778849344931,-2.1385702857142226,-1.6707046191022554,-0.0,-0.0,-0.0,-0.0,796.3098619899525,-0.11659301351793527,-0.24816294435348374,0.022832243635372368,-3.088651920910443,-4.585805475784405,-3.5743116092084857,96.30986198995254,96.30986198995254,96.30986198995254,-0.0,-0.0,-0.0,
n328,-2.2220796932443734,-3.301477432854723,-2.579196781035477,-0.0,-0.0,-0.0,-0.0,796.4506706772974,-1.5895280737844608,-2.6245174517918786,-2.095209821300915,-4.021350234624459,-6.496848032007284,-5.203438651820989,96.45067067729738,96.45067067729738,96.45067067729738,-0.0,-0.0,-0.0,
n329,-2.320752515115802,-3.3731355207732445,-2.6937276078641474,-0.0,-0.0,-0.0,-0.0,796.4924276568864,-1.7157781881246301,-2.8017235141012256,-2.188337719347674,-4.00578378900629,-6.392933600286518,-5.131743241243315,96.49242765688643,96.49242765688643,96.49242765688643,-0.0,-0.0,-0.0,
n330,-1.2467197332833617,-2.06030061959184,-1.6046000249268162,-0.0,-0.0,-0.0,-0.0,796.3952839261159,-0.1567972705175475,-0.32530246242428207,-0.06945408582450477,-3.119658440744168,-4.692647835894617,-3.629997927778399,96.39528392611588,96.39528392611588,96.39528392611588,-0.0,-0.0,-0.0,
n331,-1.7028451553729804,-2.633946481526495,-2.0557296447307976,-0.0,-0.0,-0.0,-0.0,796.5769398525741,-1.4395010342069783,-2.0682711611134965,-1.4487725134960994,-3.770101197284569,-5.703786454318238,-4.525986184561792,96.57693985257409,96.57693985257409,96.57693985257409,-0.0,-0.0,-0.0,
n332,-1.6499930744261837,-2.45149393882947,-1.9151684069788342,-0.0,-0.0,-0.0,-0.0,796.5518904341078,-1.3396487665788863,-1.888070537991411,-1.2723413917436663,-3.6990684779169456,-5.606478431546491,-4.428128701283084,96.55189043410785,96.55189043410785,96.55189043410785,-0.0,-0.0,-0.0,
n333,-1.8513714163573363,-2.7506938520336117,-2.1489108658376086,-0.0,-0.0,-0.0,-0.0,796.5330815507606,-1.503394304820974,-2.1832465383965154,-1.560948822785257,-3.802438712785375,-5.766051837562774,-4.590095738372035,96.5330815507606,96.5330815507606,96.5330815507606,-0.0,-0.0,-0.0,
n334,-1.4614613603463062,-2.171381033201255,-1.6963371960388023,-0.0,-0.0,-0.0,-0.0,796.4848481123245,-0.5910113771891399,-0.9707029401417142,-0.42323661412357816,-3.364328194560111,-5.083670958859469,-3.917156876420981,96.48484811232453,96.48484811232453,96.48484811232453,-0.0,-0.0,-0.0,
n335,-1.3619893700258057,-2.023589515083025,-1.580878764004244,-0.0,-0.0,-0.0,-0.0,796.3819309773646,-0.12283248973621937,-0.21003282568183823,0.03919520349765032,-3.1700009484047618,-4.6321037498769115,-3.568520788182429,96.38193097736458,96.38193097736458,96.38193097736458,-0.0,-0.0,-0.0,
n336,-2.540301299577087,-3.6892496162377784,-2.891575409024497,-0.0,-0.0,-0.0,-0.0,796.3742753346693,-1.7114353613433144,-2.709358966190835,-2.2134126765698916,-4.0708069651402035,-6.771082079403177,-5.338981206505708,96.37427533466928,96.37427533466928,96.37427533466928,-0.0,-0.0,-0.0,
n337,-1.9525117307836761,-2.9009640996064423,-2.2663057433455607,-0.0,-0.0,-0.0,-0.0,796.5667457836562,-1.585633909462157,-2.336862548386605,-1.7123297802040094,-3.8735494800181445,-5.846195850627543,-4.667845151165138,96.56674578365613,96.56674578365613,96.56674578365613,-0.0,-0.0,-0.0,
n338,-2.1389485262787167,-3.0821196321501603,-2.4548831764257617,-0.0,-0.0,-0.0,-0.0,796.5938775721121,-1.7372301195297837,-2.511661821305722,-1.8923014082550236,-3.906668871384517,-5.942686145842082,-4.764315421480474,96.59387757211208,96.59387757211208,96.59387757211208,-0.0,-0.0,-0.0,
n339,-1.468879839548094,-2.283624760945149,-1.784024804746202,-0.0,-0.0,-0.0,-0.0,796.5799725439505,-1.1585355317007966,-1.7213948369617258,-1.0980963763157676,-3.602474752648631,-5.5169762393608925,-4.34077169982326,96.57997254395043,96.57997254395043,96.57997254395043,-0.0,-0.0,-0.0,
n340,-1.3708357575260879,-2.1178164412967306,-1.6544911965348261,-0.0,-0.0,-0.0,-0.0,796.5336945560281,-0.8737072621686817,-1.3488601651113943,-0.7374074317297783,-3.4114896123809366,-5.319555942581035,-4.155660113228396,96.53369455602808,96.53369455602808,96.53369455602808,-0.0,-0.0,-0.0,
n341,-1.336855731790775,-2.019760056465837,-1.5778870951107151,-0.0,-0.0,-0.0,-0.0,796.406986133214,-0.24370365966576318,-0.4754276701210853,0.009194695857250176,-3.1187459661996635,-4.802019536036698,-3.7392161132136836,96.40698613321398,96.40698613321398,96.40698613321398,-0.0,-0.0,-0.0,
n342,-1.2067411932890122,-1.975779616695367,-1.5435284750711902,-0.0,-0.0,-0.0,-0.0,796.4432135275403,-0.25503461678114936,-0.43746778357746896,0.058949562906311787,-3.188140386733937,-4.751789210175339,-3.66982169267941,96.4432135275403,96.4432135275403,96.4432135275403,-0.0,-0.0,-0.0,
n343,-2.203690226803163,-3.1568948138135005,-2.5223710872247525,-0.0,-0.0,-0.0,-0.0,796.5735200303477,-1.7791720277573797,-2.591300458429387,-1.9683951240832012,-3.888726617859524,-5.982652578834564,-4.804281854472957,96.57352003034775,96.57352003034775,96.57352003034775,-0.0,-0.0,-0.0,
n344,-1.3294789201215056,-1.975286784529609,-1.5270444358861877,-0.0,-0.0,-0.07961347447871522,-0.0,796.47152704386,-0.41501690319036477,-0.6722709489456968,-0.12904327513444772,-3.2266220604897735,-4.898530551348069,-3.8068692155376094,96.47152704386001,96.47152704386001,96.47152704386001,-0.0,-0.0,-0.0,
n345,-2.43748430047136,-3.6460943363937366,-2.848420129180455,-0.0,-0.0,-0.0,-0.0,796.4238808821106,-1.71718459940874,-2.778900464611511,-2.2565679564139334,-4.114856246084501,-6.668672819434407,-5.2891746960279535,96.42388088211054,96.42388088211054,96.42388088211054,-0.0,-0.0,-0.0,
n346,-2.396875932319349,-3.602227429602885,-2.922819516693788,-0.0,-0.0,-0.0,-0.0,796.560864949749,-1.8679000505531362,-3.0317223867194794,-2.41248240035453,-4.00894045582999,-6.270284227499816,-5.093045240280482,96.56086494974898,96.56086494974898,96.56086494974898,-0.0,-0.0,-0.0,
n347,-2.2889624360327336,-3.342222974844263,-2.6634789512571064,-0.0,-0.0,-0.0,-0.0,796.5772752211396,-1.8286119731904489,-2.770239681232772,-2.1528840042953905,-3.9879868145698896,-6.081562974348364,-4.903163193059441,96.57727522113967,96.57727522113967,96.57727522113967,-0.0,-0.0,-0.0,
n348,-2.270299405426388,-3.3731203591060472,-2.6351660276922986,-0.0,-0.0,-0.0,-0.0,796.4908706144479,-1.7014174864970544,-2.674491264258331,-2.1407198245091137,-3.988278035308591,-6.544891371005481,-5.2704226252756925,96.49087061444794,96.49087061444794,96.49087061444794,-0.0,-0.0,-0.0,
n349,-2.3952968957306027,-3.448466720628752,-2.7690301913582194,-0.0,-0.0,-0.0,-0.0,796.5743362717714,-1.7222775134925798,-2.8764548106558254,-2.2586930750189618,-3.931275102731026,-6.138181986446676,-4.9598112620850685,96.57433627177133,96.57433627177133,96.57433627177133,-0.0,-0.0,-0.0,
