TIME,Operational cost ($),Transportation cost ($),Revenue ($),Supply Cost ($),P fertilizer (tonne),N fertilizer (tonne)
1872.6971346524222,15378.281844658515,0.008959179434969638,-0.0,0.0,4.707932218916988
2858.4495464373013,18112.856370146448,0.008812912540916333,-0.0,0.0,6.030149300947075
33360.7194527017473,53460.30629744247,1.1025014179739927,-0.0,2.1138387045421845,10.518996498028038
44151.145683165585,63327.65333127237,1.1106159976461865,-0.0,1.9076270817664205,19.39915387516575
54375.613687709856,62830.88791099889,1.1129204043530132,-0.0,2.4476344428941887,19.540496979395986
64281.818621900311,63399.338662457114,1.111957496614079,-0.0,2.011693440486447,19.181517059011664
74129.805803472691,65697.52198768448,1.1103969207136541,-0.0,2.1383964632322034,19.355026422717586
84121.807562658589,64788.89438471162,1.1103148101259457,-0.0,2.227952420672066,19.364723550956064
94222.728533623927,66618.17471618768,1.1113508729840986,-0.0,1.9776084956821198,19.336920815760397
103771.7764461523147,55172.12267166554,0.9287213623465488,-0.0,1.9965705171842787,11.235649389692412
113460.1447184218405,54047.01584246887,0.9255221258010101,-0.0,2.029427527957254,10.549537343221356
123161.562930280873,43199.927734863726,0.5664568609917763,-0.0,2.455205958009535,2.551763533560754
133067.0373121350335,46376.87812266071,0.5654864533434146,-0.0,2.3128379267965213,2.551763533560754
143528.19918600607,46538.7166605496,0.5702207784746905,-0.0,2.3131194765675853,2.551763533560754
153017.8868759271772,44742.42784631675,0.5649818709862506,-0.0,2.1614334864804654,2.551763533560754
