,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n253,-16.911133083028904,-23.07054386061952,-18.264067600837176,-0.0,-0.0,-0.0,-0.0,796.1933808500495,-14.816926415144753,-22.015417681952773,-17.19854783892377,-17.09418173082702,-17.784988053414047,-13.083282502052068,96.19338085004946,96.19338085004946,96.19338085004946,-0.0,-0.0,-0.0,
n254,-16.14397004772571,-23.13118653838818,-18.24669466812996,-0.0,-0.0,-0.0,-0.0,796.3559250983391,-14.562987914176171,-21.69971348443841,-16.951911960423544,-17.466629537217244,-17.791521690005467,-13.201835558999386,96.3559250983391,96.3559250983391,96.3559250983391,-0.0,-0.0,-0.0,
n255,-16.929346856239114,-23.06628591879872,-18.367426147694278,-0.0,-0.0,-0.0,-0.0,796.1706228820597,-14.857336552533072,-22.075457582856423,-17.245452485174994,-17.039057172503234,-17.78271715110962,-13.138407060375856,96.1706228820596,96.1706228820596,96.1706228820596,-0.0,-0.0,-0.0,
n256,-16.014475888069537,-22.901060241257756,-18.12157827382441,-0.0,-0.0,-0.0,-0.0,796.2293152370625,-14.578137823368008,-21.66063434505323,-16.921382376245752,-17.611524043304787,-17.79757714708711,-13.150029350469188,96.22931523706248,96.22931523706248,96.22931523706248,-0.0,-0.0,-0.0,
n257,-15.827523435032113,-24.510000063878312,-19.147825345961106,-0.0,-0.0,-0.0,-0.0,796.2282938287009,-13.346959926301592,-19.72568893250373,-15.212927247163753,-17.284090364935818,-17.44052622766866,-12.81329269811375,96.22829382870084,96.22829382870084,96.22829382870084,-0.0,-0.0,-0.0,
n258,-16.116326852863782,-24.023848986221783,-18.768031959487935,-0.0,-0.0,-0.0,-0.0,796.1000164557524,-13.145724679356821,-19.502036880151618,-15.10604926843286,-17.197576363587377,-17.310305923962524,-12.799365372985664,96.10001645575248,96.10001645575248,96.10001645575248,-0.0,-0.0,-0.0,
n259,-15.983039582704063,-22.786968778078105,-18.016649984834395,-0.0,-0.0,-0.0,-0.0,796.3899290909442,-14.801485501365068,-22.037625283278715,-17.215896962899727,-17.516920802639763,-17.880638865183236,-13.353377496923583,96.38992909094414,96.38992909094414,96.38992909094414,-0.0,-0.0,-0.0,
n260,-16.289074411774962,-23.376500328642507,-18.571616025838285,-0.0,-0.0,-0.0,-0.0,796.4118832998305,-14.442693888082376,-21.459396710684288,-16.764170590242706,-17.39238207165329,-17.706286291100824,-13.100222528014678,96.41188329983046,96.41188329983046,96.41188329983046,-0.0,-0.0,-0.0,
n261,-16.134999410003964,-23.65628279318777,-18.451895827940064,-0.0,-0.0,-0.0,-0.0,796.0431949949912,-12.884585277626192,-19.183447181110004,-14.82980488652424,-17.287665213083084,-17.23828619158467,-12.62741155191341,96.04319499499114,96.04319499499114,96.04319499499114,-0.0,-0.0,-0.0,
n262,-16.031461237332955,-22.626621188171146,-17.806301493824236,-0.0,-0.0,-0.0,-0.0,796.3821710335213,-14.943743004118181,-22.171288990800875,-17.345745736011462,-17.40473494076768,-17.944596186842407,-13.27956900456622,96.38217103352136,96.38217103352136,96.38217103352136,-0.0,-0.0,-0.0,
n263,-16.037374284601178,-23.827691438712318,-18.614788775064664,-0.0,-0.0,-0.0,-0.0,796.0724286091798,-12.94996419489803,-19.304750482303493,-14.924044260470056,-17.255170518824357,-17.28371006293507,-12.704111497279758,96.07242860917988,96.07242860917988,96.07242860917988,-0.0,-0.0,-0.0,
n264,-16.011175935745158,-23.788766976286794,-18.584380011039087,-0.0,-0.0,-0.0,-0.0,796.0872410778121,-13.017069460725216,-19.31593136420903,-14.962289069623264,-17.229117877516334,-17.308944422570818,-12.697742138587971,96.08724107781205,96.08724107781205,96.08724107781205,-0.0,-0.0,-0.0,
n265,-16.087019301622334,-22.614482498323877,-17.65749132328192,-0.0,-0.0,-0.0,-0.0,796.388025214869,-15.006896297538724,-22.243662674042234,-17.41904870103297,-17.36505927745726,-17.960621381413176,-13.36521565589687,96.38802521486906,96.38802521486906,96.38802521486906,-0.0,-0.0,-0.0,
n266,-15.828031709526453,-24.23240190465965,-19.35082785317677,-0.0,-0.0,-0.0,-0.0,796.3759549203386,-13.837615936048786,-20.625140355313327,-16.013116379420858,-17.30646400691658,-17.683369151060052,-12.83073192612912,96.37595492033857,96.37595492033857,96.37595492033857,-0.0,-0.0,-0.0,
n267,-16.131465483155406,-23.967488390910503,-18.724001652160222,-0.0,-0.0,-0.0,-0.0,796.1398469643757,-13.114879763942044,-19.486579155877067,-15.10587293404363,-17.24817427082432,-17.343463484708444,-12.795037254161318,96.13984696437568,96.13984696437568,96.13984696437568,-0.0,-0.0,-0.0,
n268,-17.06447927572002,-23.195007223876328,-18.391260440318053,-0.0,-0.0,-0.0,-0.0,796.2588129433951,-14.891964957739583,-22.172366849579824,-17.297256905980255,-17.01239709472509,-17.72585733898083,-13.066336436652705,96.25881294339514,96.25881294339514,96.25881294339514,-0.0,-0.0,-0.0,
n269,-15.81867682872764,-24.099293523867228,-19.217615979113845,-0.0,-0.0,-0.0,-0.0,796.3959108065411,-13.970827810111711,-20.758315388220378,-16.144528980831314,-17.260910221096747,-17.63781536524022,-12.880030366209358,96.39591080654115,96.39591080654115,96.39591080654115,-0.0,-0.0,-0.0,
n270,-16.201560329281442,-24.065754197179746,-18.805361651104043,-0.0,-0.0,-0.0,-0.0,796.1568841091298,-13.050442980051532,-19.397137114153523,-15.198083650557088,-17.22778551196066,-17.361258838366105,-12.73766890245664,96.15688410912975,96.15688410912975,96.15688410912975,-0.0,-0.0,-0.0,
n271,-16.304996044900427,-23.498249937257278,-18.682685227390028,-0.0,-0.0,-0.0,-0.0,796.4229475283071,-14.367799929874604,-21.348122012806712,-16.677240061342676,-17.339634812964803,-17.63949518777436,-13.088825592537699,96.42294752830713,96.42294752830713,96.42294752830713,-0.0,-0.0,-0.0,
n272,-15.694208198713499,-24.445244252072637,-19.432288816087986,-0.0,-0.0,-0.0,-0.0,796.3137228592377,-13.726086289660135,-20.394687408099532,-15.77980111833002,-17.261982647907967,-17.58788980285333,-12.883635637730356,96.31372285923771,96.31372285923771,96.31372285923771,-0.0,-0.0,-0.0,
n273,-16.107709358287625,-24.26876682344396,-18.960034276418025,-0.0,-0.0,-0.0,-0.0,796.2058865852581,-13.187746289205036,-19.528388337325417,-15.211576365543685,-17.253857482046485,-17.4138737060552,-12.791283636048629,96.2058865852581,96.2058865852581,96.2058865852581,-0.0,-0.0,-0.0,
n274,-16.213801095346536,-24.25681276859789,-18.950029095564904,-0.0,-0.0,-0.0,-0.0,796.1414751969638,-13.241965598198089,-19.55326750337576,-15.354214039779325,-17.329930908305492,-17.424836771155164,-12.826035024841998,96.14147519696377,96.14147519696377,96.14147519696377,-0.0,-0.0,-0.0,
n275,-15.847870805905277,-23.975972558508026,-19.14057423262327,-0.0,-0.0,-0.0,-0.0,796.4136324925838,-14.05398881751833,-20.881872964770068,-16.268109500309116,-17.201277754104026,-17.63703449731475,-12.945939976597518,96.41363249258387,96.41363249258387,96.41363249258387,-0.0,-0.0,-0.0,
n276,-16.018216111993272,-24.265720889687664,-18.956988342661727,-0.0,-0.0,-0.0,-0.0,796.2312461215721,-13.278095857525033,-19.618737905645414,-15.23959805568089,-17.302043918483815,-17.36568726961787,-12.83947007248596,96.23124612157211,96.23124612157211,96.23124612157211,-0.0,-0.0,-0.0,
n277,-16.863847956248566,-23.098202142344824,-18.302735059284274,-0.0,-0.0,-0.0,-0.0,796.3005852331075,-14.835499575798059,-22.10859831618407,-17.271342840586044,-17.107573805748636,-17.839140531779034,-13.211254862556904,96.30058523310748,96.30058523310748,96.30058523310748,-0.0,-0.0,-0.0,
n278,-16.502406623843264,-22.90984501057493,-18.106086462112494,-0.0,-0.0,-0.0,-0.0,796.3404247600936,-14.763363368458911,-21.948177041096454,-17.14601779764118,-17.242221233497666,-17.82108076535171,-13.274399923470188,96.34042476009355,96.34042476009355,96.34042476009355,-0.0,-0.0,-0.0,
n279,-15.962594908899721,-23.861546571772166,-19.044542331725623,-0.0,-0.0,-0.0,-0.0,796.4328615308627,-14.116007188569,-20.996475479899217,-16.353509233550085,-17.251182205216637,-17.698220685578455,-12.93157916657442,96.4328615308627,96.4328615308627,96.4328615308627,-0.0,-0.0,-0.0,
n280,-16.03966294839181,-23.80531345766295,-18.53124942548291,-0.0,-0.0,-0.0,-0.0,796.1115871755321,-12.988582448078562,-19.26280077865285,-14.909158484067087,-17.213924804104785,-17.28060811027419,-12.704300524791314,96.11158717553216,96.11158717553216,96.11158717553216,-0.0,-0.0,-0.0,
n281,-16.092139832655764,-23.90905990697646,-18.678355858497124,-0.0,-0.0,-0.0,-0.0,796.1585733232522,-13.082903138521296,-19.420854645684198,-15.040117877213,-17.254981369831885,-17.378532848351448,-12.798934282696136,96.15857332325216,96.15857332325216,96.15857332325216,-0.0,-0.0,-0.0,
n282,-17.136723486254176,-23.262736865718622,-18.45714567043761,-0.0,-0.0,-0.0,-0.0,796.2736534505675,-14.964209168273737,-22.23424499792316,-17.36950111651441,-16.973866849106876,-17.690718549583732,-13.02780619103449,96.27365345056756,96.27365345056756,96.27365345056756,-0.0,-0.0,-0.0,
n283,-15.716415371689227,-24.47820296377644,-19.122984655725613,-0.0,-0.0,-0.0,-0.0,796.2845616307079,-13.318845944724792,-19.809699618316166,-15.127498993520518,-17.310219537744253,-17.425532104161036,-12.798298574606125,96.28456163070794,96.28456163070794,96.28456163070794,-0.0,-0.0,-0.0,
n284,-16.26769846473152,-22.628640181721334,-17.825375194723573,-0.0,-0.0,-0.0,-0.0,796.4191443331957,-14.962012760222573,-22.229868496875536,-17.404409221075,-17.299675364134657,-17.973514273405712,-13.413219453889369,96.41914433319576,96.41914433319576,96.41914433319576,-0.0,-0.0,-0.0,
n285,-15.887582562439892,-22.67715901774535,-17.896764801902158,-0.0,-0.0,-0.0,-0.0,796.4479572769266,-14.926501462893805,-22.150224075520512,-17.325733223205976,-17.506309439539834,-17.904740408847577,-13.292778164058822,96.44795727692653,96.44795727692653,96.44795727692653,-0.0,-0.0,-0.0,
n286,-15.931299340758143,-22.94935562740694,-18.12813026102453,-0.0,-0.0,-0.0,-0.0,796.4453569162368,-14.746722103973278,-21.894390552667563,-17.09968515383947,-17.528423257032628,-17.77015153501566,-13.223205713989193,96.44535691623682,96.44535691623682,96.44535691623682,-0.0,-0.0,-0.0,
n287,-15.977356963285505,-23.055154874348226,-18.22874879984959,-0.0,-0.0,-0.0,-0.0,796.461069368811,-14.700664481445916,-21.802152184863868,-16.988357389032767,-17.486490541877203,-17.77166068534551,-13.24609317913901,96.46106936881098,96.46106936881098,96.46106936881098,-0.0,-0.0,-0.0,
n288,-16.08595431295632,-23.186629005439247,-18.359572955842406,-0.0,-0.0,-0.0,-0.0,796.4485769897041,-14.585379017744016,-21.671393046232136,-16.9297873380349,-17.44148409395236,-17.70154114876363,-13.175973642557132,96.44857698970407,96.44857698970407,96.44857698970407,-0.0,-0.0,-0.0,
n289,-16.048690365444394,-23.75135115924773,-18.932207604639615,-0.0,-0.0,-0.0,-0.0,796.4334504877538,-14.198405272891188,-21.10518194676998,-16.465843960636093,-17.309210656305325,-17.638308831132584,-12.991491021020291,96.43345048775384,96.43345048775384,96.43345048775384,-0.0,-0.0,-0.0,
n290,-16.718147815840602,-22.99583583940547,-18.240065398759018,-0.0,-0.0,-0.0,-0.0,796.3793926599761,-14.857486710517607,-22.110506644575395,-17.272833673628387,-17.118964186307057,-17.78493703428434,-13.224616325199836,96.37939265997615,96.37939265997615,96.37939265997615,-0.0,-0.0,-0.0,
n291,-16.141731741570304,-22.549958049129618,-17.72081398760441,-0.0,-0.08782101860239648,-0.08782101860239648,-0.08782101860239648,796.4289885696363,-15.062486565566333,-22.308597839788348,-17.48357315022723,-17.33084021354462,-18.041875800027675,-13.44647007451137,96.42898856963633,96.42898856963633,96.42898856963633,-0.08782101860239648,-0.08782101860239648,-0.08782101860239648,
n292,-15.692463825227856,-24.44698862555828,-19.43403318957363,-0.0,-0.12135604114331817,-0.12135604114331817,-0.12135604114331817,796.3904696283271,-13.550063183027442,-20.318812180995266,-15.723676449227794,-17.26105231538229,-17.50659580948376,-12.882705305204679,96.39046962832705,96.39046962832705,96.39046962832705,-0.12135604114331817,-0.12135604114331817,-0.12135604114331817,
n293,-16.90218082127826,-23.149911613895696,-18.346164830337422,-0.0,-0.0,-0.0,-0.0,796.3544438365611,-14.755353931689186,-22.184507924046414,-17.228249604599934,-17.053190553859945,-17.83634997600788,-13.158092644389205,96.35444383656113,96.35444383656113,96.35444383656113,-0.0,-0.0,-0.0,
n294,-15.441062827709992,-24.614747800812644,-19.229656899081302,-0.0,-0.0,-0.0,-0.0,796.2952652519326,-13.46911061689142,-20.01288237290702,-15.456340948208272,-17.2882841334389,-17.49384889345905,-12.876411749895334,96.29526525193266,96.29526525193266,96.29526525193266,-0.0,-0.0,-0.0,
n295,-17.150926097322337,-23.355933860939775,-18.54287864987593,-0.0,-0.0,-0.0,-0.0,796.3035428146911,-14.93029761347656,-22.325628154233517,-17.440891884246295,-16.98976362177385,-17.644994293883293,-13.073530446734928,96.30354281469108,96.30354281469108,96.30354281469108,-0.0,-0.0,-0.0,
n296,-16.174942329544567,-24.00545188130333,-18.774465792846723,-0.0,-0.0,-0.0,-0.0,796.2040578943293,-13.149989133337822,-19.428032972410843,-15.180337247110188,-17.28087679371335,-17.414350120118794,-12.724150618750969,96.20405789432925,96.20405789432925,96.20405789432925,-0.0,-0.0,-0.0,
n297,-16.224518165898928,-23.349825867969695,-18.533578787362874,-0.0,-0.0,-0.0,-0.0,796.4627341166713,-14.475538602671023,-21.50819618370169,-16.802293937961096,-17.42681206945384,-17.7266724442634,-13.15251361527362,96.46273411667131,96.46273411667131,96.46273411667131,-0.0,-0.0,-0.0,
n298,-16.743349280012424,-23.01185878930488,-18.208112005746607,-0.0,-0.0,-0.0,-0.0,796.408800726244,-14.913931284922402,-22.159543961768506,-17.311142831062593,-17.14906795932295,-17.75483326126845,-13.194512552183946,96.40880072624394,96.40880072624394,96.40880072624394,-0.0,-0.0,-0.0,
n299,-16.190118518201,-23.581486149245166,-18.769992002258068,-0.0,-0.0,-0.0,-0.0,796.4615660916786,-14.249378755633145,-21.276535902426218,-16.61006915085168,-17.400776966252124,-17.702653147369805,-13.025667632942254,96.4615660916786,96.4615660916786,96.4615660916786,-0.0,-0.0,-0.0,
n300,-15.70871516617005,-24.35940036088382,-19.030173089634026,-0.0,-0.0,-0.0,-0.0,796.3671059192958,-13.22718900796058,-19.80525282432275,-15.261745848106646,-17.231247207716965,-17.342920525256517,-12.715686995701606,96.3671059192958,96.3671059192958,96.3671059192958,-0.0,-0.0,-0.0,
n301,-16.26938642975304,-22.58567342846959,-17.781917579045576,-0.0,-0.0,-0.0,-0.0,796.4559683459703,-15.03171640735484,-22.272351070194134,-17.447857770887257,-17.31564832569681,-17.992481283874763,-13.447292738988951,96.45596834597035,96.45596834597035,96.45596834597035,-0.0,-0.0,-0.0,
n302,-15.827456227363744,-24.332732880267237,-19.030690603871168,-0.0,-0.08785283173402185,-0.08785283173402185,-0.08785283173402185,796.3359351569643,-13.29948316450785,-19.69973181291775,-15.16545048537001,-17.29989272162855,-17.394782881406435,-12.78433250961319,96.33593515696433,96.33593515696433,96.33593515696433,-0.08785283173402185,-0.08785283173402185,-0.08785283173402185,
n303,-15.961206046311887,-22.46648627526853,-17.723971149045923,-0.0,-0.0,-0.0,-0.0,796.4526482771503,-15.081647272152004,-22.330508129231408,-17.50581326675265,-17.44292379533193,-18.030001473723804,-13.364938354294853,96.45264827715026,96.45264827715026,96.45264827715026,-0.0,-0.0,-0.0,
n304,-15.964806011657743,-23.7731580806505,-18.97111780817427,-0.0,-0.0,-0.0,-0.0,796.500826567686,-14.062051518977004,-21.08315745993884,-16.38475664430842,-17.32629167076961,-17.623111220025482,-12.927361063703502,96.50082656768599,96.50082656768599,96.50082656768599,-0.0,-0.0,-0.0,
n305,-15.979756485394413,-23.742085209381205,-18.547911046648245,-0.0,-0.0,-0.0,-0.0,796.1596916188387,-12.991521555426084,-19.303298051341883,-14.999659093689802,-17.165657812306,-17.289209290825564,-12.748590892779518,96.15969161883874,96.15969161883874,96.15969161883874,-0.0,-0.0,-0.0,
n306,-16.90922427942617,-23.186411279473237,-18.382664495914963,-0.0,-0.0,-0.0,-0.0,796.3891300376312,-14.821691462657009,-22.24478587531598,-17.276618754397425,-17.055973297899826,-17.80096995949171,-13.1227088779542,96.38913003763112,96.38913003763112,96.38913003763112,-0.0,-0.0,-0.0,
n307,-15.955765612213257,-23.074231746269213,-18.26770859443179,-0.0,-0.0,-0.0,-0.0,796.5114345496237,-14.722255832518163,-21.783745993526225,-17.020170450423425,-17.510270333382362,-17.769191081274506,-13.229932038079808,96.51143454962367,96.51143454962367,96.51143454962367,-0.0,-0.0,-0.0,
n308,-15.547860905884741,-24.319443956406207,-19.307728185930653,-0.0,-0.0,-0.0,-0.0,796.4522818015316,-13.680311741312945,-20.4338158467916,-15.814019708541123,-17.213090016605385,-17.53394472245114,-12.897565255471413,96.45228180153167,96.45228180153167,96.45228180153167,-0.0,-0.0,-0.0,
n309,-17.103410397932805,-23.29711087410074,-18.546073356466007,-0.0,-0.0,-0.0,-0.0,796.3404083606183,-15.000727672029035,-22.288502852222148,-17.41188868584649,-17.061338477464243,-17.709360106615442,-13.115277819391855,96.34040836061834,96.34040836061834,96.34040836061834,-0.0,-0.0,-0.0,
n310,-15.793253486496404,-22.570007774158647,-17.74825731897393,-0.0,-0.0,-0.0,-0.0,796.5069068101091,-15.045212964595514,-22.288298373361396,-17.4635234251982,-17.53177907454717,-17.978228516576763,-13.371982154953876,96.50690681010906,96.50690681010906,96.50690681010906,-0.0,-0.0,-0.0,
n311,-15.905914010768202,-24.27320100877319,-18.98908127571641,-0.0,-0.0,-0.0,-0.0,796.3205808571585,-13.258281300701956,-19.57271496603026,-15.106679039363431,-17.27749835068907,-17.326955510139,-12.763825603114858,96.3205808571585,96.3205808571585,96.3205808571585,-0.0,-0.0,-0.0,
n312,-17.213107536560432,-23.379608641506632,-18.60595224265623,-0.0,-0.0,-0.0,-0.0,796.3356853150857,-14.990251816452899,-22.376797053288747,-17.48086628582137,-16.956124372291026,-17.61135504440047,-13.107169696217754,96.33568531508568,96.33568531508568,96.33568531508568,-0.0,-0.0,-0.0,
n313,-16.439987791944247,-22.738944803171037,-17.943477720110486,-0.0,-0.0,-0.0,-0.0,796.4263686560715,-14.892095802949138,-22.110288915359167,-17.28579806304463,-17.244771239498775,-17.90201805081725,-13.356305345820306,96.42636865607153,96.42636865607153,96.42636865607153,-0.0,-0.0,-0.0,
n314,-16.138168967086862,-22.447802620134507,-17.644513312458315,-0.0,-0.0,-0.0,-0.0,796.4909090580767,-14.946283135537486,-22.409396433036473,-17.584825753803678,-17.344916052999466,-18.069973943947183,-13.407078347388735,96.49090905807671,96.49090905807671,96.49090905807671,-0.0,-0.0,-0.0,
n315,-15.769490923524106,-22.685959648586913,-17.871462409918635,-0.0,-0.0,-0.0,-0.0,796.5100664497932,-14.945316013001783,-22.17215556860053,-17.347571550769935,-17.554411412488648,-17.91739237774053,-13.356300327035223,96.51006644979319,96.51006644979319,96.51006644979319,-0.0,-0.0,-0.0,
n316,-16.211852548551626,-23.383576949961807,-18.58173114967401,-0.0,-0.0,-0.0,-0.0,796.5395869230958,-14.451453304592578,-21.472411130659957,-16.774337774997115,-17.343133563477938,-17.668231244373693,-13.092905988251308,96.53958692309588,96.53958692309588,96.53958692309588,-0.0,-0.0,-0.0,
n317,-15.511846059806292,-24.40063583410622,-19.100399415366,-0.0,-0.0,-0.0,-0.0,796.4033412625892,-13.41211295481311,-19.928197335832373,-15.30603450408977,-17.163780520963954,-17.369345280984103,-12.751908137420388,96.40334126258918,96.40334126258918,96.40334126258918,-0.0,-0.0,-0.0,
n318,-15.959358678148087,-23.58636622169965,-18.34248678022759,-0.0,-0.0,-0.0,-0.0,796.141950284283,-12.974935611304796,-19.27865526352193,-15.060521773288746,-17.275217421063687,-17.229146039490015,-12.639031284021835,96.14195028428293,96.14195028428293,96.14195028428293,-0.0,-0.0,-0.0,
n319,-15.899493457573282,-23.84663617958594,-19.045448678459337,-0.0,-0.0,-0.0,-0.0,796.5333120606892,-13.996233000891223,-20.976709787715606,-16.28899761618998,-17.29645635754401,-17.600156982098557,-12.856537936506259,96.53331206068923,96.53331206068923,96.53331206068923,-0.0,-0.0,-0.0,
n320,-15.386061559890102,-24.496525198351993,-19.22618391528219,-0.0,-0.0,-0.0,-0.0,796.4278644886007,-13.456346831877573,-20.053586975136298,-15.431819004005959,-17.15567305098385,-17.361237811004,-12.743800667440285,96.42786448860068,96.42786448860068,96.42786448860068,-0.0,-0.0,-0.0,
n321,-15.984673920409882,-23.74939133831099,-18.55361877738419,-0.0,-0.0,-0.0,-0.0,796.2061775861048,-12.903999622702377,-19.23893885686683,-14.912137160966095,-17.21233617642531,-17.335887654944873,-12.701912528660207,96.20617758610476,96.20617758610476,96.20617758610476,-0.0,-0.0,-0.0,
n322,-15.633786609192295,-24.242526751149843,-19.42511716780007,-0.0,-0.0,-0.0,-0.0,796.4825555319782,-13.794273319307742,-20.547008658049318,-15.868184507317089,-17.181111555134038,-17.559809811020546,-12.836785747207522,96.48255553197816,96.48255553197816,96.48255553197816,-0.0,-0.0,-0.0,
n323,-15.782832032202705,-22.82672871134317,-18.011243715760845,-0.0,-0.0,-0.0,-0.0,796.4995264710002,-14.888205501732179,-22.031293340328215,-17.20680248801368,-17.608937190113647,-17.842761916081177,-13.280835031731337,96.49952647100014,96.49952647100014,96.49952647100014,-0.0,-0.0,-0.0,
n324,-17.25459209065924,-23.438636412453015,-18.63488962889474,-0.0,-0.0,-0.0,-0.0,796.3793564597162,-15.079436539849697,-22.414285821182215,-17.51015343270156,-17.01133438715081,-17.666565059260254,-13.12307854447895,96.37935645971616,96.37935645971616,96.37935645971616,-0.0,-0.0,-0.0,
n325,-16.2136889444271,-22.47456305501902,-17.670816271460744,-0.0,-0.0,-0.0,-0.0,796.5176414555085,-15.034340385648186,-22.38632191867872,-17.55896814433783,-17.337914398867376,-18.04923565258768,-13.451608151249118,96.51764145550848,96.51764145550848,96.51764145550848,-0.0,-0.0,-0.0,
n326,-15.720984843840208,-24.14823144678476,-19.371966482967146,-0.0,-0.0,-0.0,-0.0,796.4901207132106,-13.898616502107403,-20.651026473682943,-15.962479811682172,-17.191113758261228,-17.58001732089393,-12.78113604971437,96.49012071321052,96.49012071321052,96.49012071321052,-0.0,-0.0,-0.0,
n327,-15.996527028003216,-24.157557328545252,-18.872488262198473,-0.0,-0.0,-0.0,-0.0,796.3098619899525,-13.218900317166167,-19.456121952512326,-15.076982102547802,-17.215315410146168,-17.309829028384353,-12.752741564148314,96.30986198995254,96.30986198995254,96.30986198995254,-0.0,-0.0,-0.0,
n328,-16.782678693418973,-23.049638435377275,-18.245891651819,-0.0,-0.0,-0.0,-0.0,796.4506706772974,-14.915045019478084,-22.251569574510757,-17.38303550154941,-17.11028404876952,-17.804725717695607,-13.213568769878908,96.45067067729738,96.45067067729738,96.45067067729738,-0.0,-0.0,-0.0,
n329,-16.370700499621975,-22.636988106663768,-17.833241323105494,-0.0,-0.0,-0.0,-0.0,796.4924276568864,-14.984408752185058,-22.231442963177198,-17.392947073371168,-17.24888049228396,-17.963137772419543,-13.39851269596045,96.49242765688643,96.49242765688643,96.49242765688643,-0.0,-0.0,-0.0,
n330,-15.752660971201891,-24.215696206701516,-18.917907808581376,-0.0,-0.0,-0.0,-0.0,796.3952839261159,-13.25071844770818,-19.631233353088955,-15.230027178831875,-17.300918295439583,-17.35657570928191,-12.759792081518178,96.39528392611588,96.39528392611588,96.39528392611588,-0.0,-0.0,-0.0,
n331,-16.1805604950516,-23.366287186434224,-18.566931035522227,-0.0,-0.0,-0.0,-0.0,796.5769398525741,-14.454998736347127,-21.478248886438955,-16.778898373292474,-17.38048699538436,-17.630877812467272,-13.055552556344887,96.57693985257409,96.57693985257409,96.57693985257409,-0.0,-0.0,-0.0,
n332,-16.06209253590842,-23.551062187275708,-18.74844227683354,-0.0,-0.0,-0.0,-0.0,796.5518904341078,-14.284727050317736,-21.29579634374193,-16.60743217564915,-17.43493539984914,-17.621736300601583,-12.997008722822649,96.55189043410785,96.55189043410785,96.55189043410785,-0.0,-0.0,-0.0,
n333,-16.09616092671582,-23.262858122788614,-18.459279011167038,-0.0,-0.0,-0.0,-0.0,796.5330815507606,-14.553309896160453,-21.59499625694607,-16.888685459444336,-17.40999099445877,-17.662316662229646,-13.123057619034949,96.5330815507606,96.5330815507606,96.5330815507606,-0.0,-0.0,-0.0,
n334,-15.522052179927153,-24.384455942145227,-19.435507143725467,-0.0,-0.0,-0.0,-0.0,796.4848481123245,-13.66567006032085,-20.310646158172986,-15.659612482985644,-17.170166104555246,-17.50021811541247,-12.823532719613377,96.48484811232453,96.48484811232453,96.48484811232453,-0.0,-0.0,-0.0,
n335,-15.858086409468108,-24.160797901317295,-18.87501987873451,-0.0,-0.0,-0.0,-0.0,796.3819309773646,-13.135448810965737,-19.52481724401056,-15.22951152909965,-17.239441155843615,-17.29509856968594,-12.698314941922208,96.38193097736458,96.38193097736458,96.38193097736458,-0.0,-0.0,-0.0,
n336,-17.26811736384664,-23.44617045835201,-18.642423674793736,-0.0,-0.0,-0.0,-0.0,796.3742753346693,-15.085774840244179,-22.47046835983115,-17.554044612752854,-17.00412090811753,-17.599710598310377,-13.056224083529072,96.37427533466928,96.37427533466928,96.37427533466928,-0.0,-0.0,-0.0,
n337,-15.937274472424836,-23.109947946315252,-18.30715307354722,-0.0,-0.0,-0.0,-0.0,796.5667457836562,-14.709583695179171,-21.745266504518902,-17.04757191373532,-17.48062483831075,-17.747056104518173,-13.168753260189268,96.56674578365613,96.56674578365613,96.56674578365613,-0.0,-0.0,-0.0,
n338,-15.763830346623418,-22.9288780634637,-18.12094720570077,-0.0,-0.0,-0.0,-0.0,796.5938775721121,-14.896020490674212,-21.926186130501918,-17.176582437416233,-17.581199469286858,-17.804066186635563,-13.269327891165375,96.59387757211208,96.59387757211208,96.59387757211208,-0.0,-0.0,-0.0,
n339,-15.993567271238753,-23.679793045099323,-18.88472070686911,-0.0,-0.0,-0.0,-0.0,796.5799725439505,-14.103613815439646,-21.12792716585761,-16.43654061929385,-17.338917051333677,-17.55670049160733,-12.900414997554334,96.57997254395043,96.57997254395043,96.57997254395043,-0.0,-0.0,-0.0,
n340,-15.677856925268049,-24.024211413263345,-19.248091340974685,-0.0,-0.0,-0.0,-0.0,796.5336945560281,-13.77459646858599,-20.7578166769317,-16.086499845203587,-17.21194499811334,-17.521968652981922,-12.847280067592457,96.53369455602808,96.53369455602808,96.53369455602808,-0.0,-0.0,-0.0,
n341,-15.62430724049303,-24.32693488777723,-19.004810249683032,-0.0,-0.0,-0.0,-0.0,796.406986133214,-13.3115969336376,-19.77885431597046,-15.177337922429626,-17.191546595297503,-17.387938085617595,-12.760704556062683,96.40698613321398,96.40698613321398,96.40698613321398,-0.0,-0.0,-0.0,
n342,-15.624261741220657,-24.20519548615143,-18.87469571118127,-0.0,-0.0,-0.0,-0.0,796.4432135275403,-13.253738000109147,-19.692889633344976,-15.101623530101058,-17.232436349449813,-17.35020741693774,-12.69131013552841,96.4432135275403,96.4432135275403,96.4432135275403,-0.0,-0.0,-0.0,
n343,-15.716929043428939,-22.85388260243606,-18.05315239820604,-0.0,-0.0,-0.0,-0.0,796.5735200303477,-14.960762191198658,-22.001145018130035,-17.259261938080243,-17.615860712172136,-17.84790268719494,-13.23950111037293,96.57352003034775,96.57352003034775,96.57352003034775,-0.0,-0.0,-0.0,
