,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4924276568864,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.49242765688643,96.49242765688643,96.49242765688643,-0.0,-0.0,-0.0,
n330,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3952839261159,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.39528392611588,96.39528392611588,96.39528392611588,-0.0,-0.0,-0.0,
n331,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5769398525741,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.57693985257409,96.57693985257409,96.57693985257409,-0.0,-0.0,-0.0,
n332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5518904341078,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.55189043410785,96.55189043410785,96.55189043410785,-0.0,-0.0,-0.0,
n333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5330815507606,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.5330815507606,96.5330815507606,96.5330815507606,-0.0,-0.0,-0.0,
n334,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4848481123245,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.48484811232453,96.48484811232453,96.48484811232453,-0.0,-0.0,-0.0,
n335,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3819309773646,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.38193097736458,96.38193097736458,96.38193097736458,-0.0,-0.0,-0.0,
n336,-5.12821e-12,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.3742753346693,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.37427533466928,96.37427533466928,96.37427533466928,-0.0,-0.0,-0.0,
n337,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5667457836562,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.56674578365613,96.56674578365613,96.56674578365613,-0.0,-0.0,-0.0,
n338,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5938775721121,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.59387757211208,96.59387757211208,96.59387757211208,-0.0,-0.0,-0.0,
n339,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5799725439505,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.57997254395043,96.57997254395043,96.57997254395043,-0.0,-0.0,-0.0,
n340,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5336945560281,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.53369455602808,96.53369455602808,96.53369455602808,-0.0,-0.0,-0.0,
n341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.406986133214,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.40698613321398,96.40698613321398,96.40698613321398,-0.0,-0.0,-0.0,
n342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4432135275403,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.4432135275403,96.4432135275403,96.4432135275403,-0.0,-0.0,-0.0,
n343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5735200303477,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.57352003034775,96.57352003034775,96.57352003034775,-0.0,-0.0,-0.0,
n344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.47152704386,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.47152704386001,96.47152704386001,96.47152704386001,-0.0,-0.0,-0.0,
n345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4238808821106,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.42388088211054,96.42388088211054,96.42388088211054,-0.0,-0.0,-0.0,
n346,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.560864949749,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.56086494974898,96.56086494974898,96.56086494974898,-0.0,-0.0,-0.0,
n347,-5.12821e-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5772752211396,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.57727522113967,96.57727522113967,96.57727522113967,-0.0,-0.0,-0.0,
n348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4908706144479,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.49087061444794,96.49087061444794,96.49087061444794,-0.0,-0.0,-0.0,
n349,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5743362717714,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.57433627177133,96.57433627177133,96.57433627177133,-0.0,-0.0,-0.0,
n350,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5517246685431,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.55172466854309,96.55172466854309,96.55172466854309,-0.0,-0.0,-0.0,
n351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5901343408931,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.59013434089306,96.59013434089306,96.59013434089306,-0.0,-0.0,-0.0,
n352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5116769748056,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.51167697480558,96.51167697480558,96.51167697480558,-0.0,-0.0,-0.0,
n353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4767051057424,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.47670510574244,96.47670510574244,96.47670510574244,-0.0,-0.0,-0.0,
n354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5460468794194,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.54604687941938,96.54604687941938,96.54604687941938,-0.0,-0.0,-0.0,
n355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3505343629504,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.35053436295037,96.35053436295037,96.35053436295037,-0.0,-0.0,-0.0,
n356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5596353500589,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.55963535005888,96.55963535005888,96.55963535005888,-0.0,-0.0,-0.0,
n357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5701363967722,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.57013639677223,96.57013639677223,96.57013639677223,-0.0,-0.0,-0.0,
n358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.48060078452,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.48060078452005,96.48060078452005,96.48060078452005,-0.0,-0.0,-0.0,
n359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6303370720374,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.63033707203734,96.63033707203734,96.63033707203734,-0.0,-0.0,-0.0,
n360,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5162159123008,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.51621591230081,96.51621591230081,96.51621591230081,-0.0,-0.0,-0.0,
n361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4898871729057,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.48988717290572,96.48988717290572,96.48988717290572,-0.0,-0.0,-0.0,
n362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5930692204,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.5930692204,96.5930692204,96.5930692204,-0.0,-0.0,-0.0,
n363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5334242023341,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.5334242023341,96.5334242023341,96.5334242023341,-0.0,-0.0,-0.0,
n364,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5260744439574,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.52607444395741,96.52607444395741,96.52607444395741,-0.0,-0.0,-0.0,
n365,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6438610043705,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64386100437049,96.64386100437049,96.64386100437049,-0.0,-0.0,-0.0,
n366,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5886148603981,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.58861486039811,96.58861486039811,96.58861486039811,-0.0,-0.0,-0.0,
n367,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.4623730462487,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.46237304624871,96.46237304624871,96.46237304624871,-0.0,-0.0,-0.0,
n368,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4604542439597,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.46045424395967,96.46045424395967,96.46045424395967,-0.0,-0.0,-0.0,
n369,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6281599428103,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.62815994281027,96.62815994281027,96.62815994281027,-0.0,-0.0,-0.0,
n370,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5337553993496,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.53375539934956,96.53375539934956,96.53375539934956,-0.0,-0.0,-0.0,
n371,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.637491269434,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.63749126943404,96.63749126943404,96.63749126943404,-0.0,-0.0,-0.0,
n372,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.505984158393,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.505984158393,96.505984158393,96.505984158393,-0.0,-0.0,-0.0,
n373,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.4821624066899,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.48216240668988,96.48216240668988,96.48216240668988,-0.0,-0.0,-0.0,
n374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5517715499205,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.5517715499205,96.5517715499205,96.5517715499205,-0.0,-0.0,-0.0,
n375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4045419479377,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.40454194793773,96.40454194793773,96.40454194793773,-0.0,-0.0,-0.0,
n376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6444468028482,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.6444468028482,96.6444468028482,96.6444468028482,-0.0,-0.0,-0.0,
n377,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6445151276125,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64451512761248,96.64451512761248,96.64451512761248,-0.0,-0.0,-0.0,
n378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5248202635289,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.52482026352888,96.52482026352888,96.52482026352888,-0.0,-0.0,-0.0,
n379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6315606844341,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.63156068443418,96.63156068443418,96.63156068443418,-0.0,-0.0,-0.0,
n380,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6772806405701,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.67728064057009,96.67728064057009,96.67728064057009,-0.0,-0.0,-0.0,
n381,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.6765778151641,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.6765778151641,96.6765778151641,96.6765778151641,-0.0,-0.0,-0.0,
n382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6483890444889,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64838904448885,96.64838904448885,96.64838904448885,-0.0,-0.0,-0.0,
n383,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.2869606431962,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.2869606431962,96.2869606431962,96.2869606431962,-0.0,-0.0,-0.0,
n384,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5622408771616,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.56224087716156,96.56224087716156,96.56224087716156,-0.0,-0.0,-0.0,
n385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6208424803544,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.6208424803544,96.6208424803544,96.6208424803544,-0.0,-0.0,-0.0,
n386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6367570120944,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.63675701209446,96.63675701209446,96.63675701209446,-0.0,-0.0,-0.0,
n387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6845607103003,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.6845607103003,96.6845607103003,96.6845607103003,-0.0,-0.0,-0.0,
n388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6405565815979,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64055658159792,96.64055658159792,96.64055658159792,-0.0,-0.0,-0.0,
n389,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6441602142552,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64416021425522,96.64416021425522,96.64416021425522,-0.0,-0.0,-0.0,
n390,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5801456407424,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.58014564074246,96.58014564074246,96.58014564074246,-0.0,-0.0,-0.0,
n391,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5967810299222,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.59678102992223,96.59678102992223,96.59678102992223,-0.0,-0.0,-0.0,
n392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5431733758534,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.54317337585341,96.54317337585341,96.54317337585341,-0.0,-0.0,-0.0,
n393,-5.12821e-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7083344848628,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.70833448486275,96.70833448486275,96.70833448486275,-0.0,-0.0,-0.0,
n394,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3521814521838,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.35218145218376,96.35218145218376,96.35218145218376,-0.0,-0.0,-0.0,
n395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5606669001824,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.56066690018238,96.56066690018238,96.56066690018238,-0.0,-0.0,-0.0,
n396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6855724153635,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.68557241536351,96.68557241536351,96.68557241536351,-0.0,-0.0,-0.0,
n397,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5533852067975,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.55338520679757,96.55338520679757,96.55338520679757,-0.0,-0.0,-0.0,
n398,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.322233107433,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.322233107433,96.322233107433,96.322233107433,-0.0,-0.0,-0.0,
n399,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.4627276966052,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.46272769660516,96.46272769660516,96.46272769660516,-0.0,-0.0,-0.0,
n400,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.5945193461953,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.59451934619534,96.59451934619534,96.59451934619534,-0.0,-0.0,-0.0,
n401,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4962055328722,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.49620553287217,96.49620553287217,96.49620553287217,-0.0,-0.0,-0.0,
n402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7019697487037,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.70196974870369,96.70196974870369,96.70196974870369,-0.0,-0.0,-0.0,
n403,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.469551173364,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.46955117336404,96.46955117336404,96.46955117336404,-0.0,-0.0,-0.0,
n404,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7172417594732,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.7172417594731,96.7172417594731,96.7172417594731,-0.0,-0.0,-0.0,
n405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6420715122753,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64207151227527,96.64207151227527,96.64207151227527,-0.0,-0.0,-0.0,
n406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5843247103622,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.58432471036228,96.58432471036228,96.58432471036228,-0.0,-0.0,-0.0,
n407,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3037597798659,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.3037597798659,96.3037597798659,96.3037597798659,-0.0,-0.0,-0.0,
n408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7152303549435,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.71523035494349,96.71523035494349,96.71523035494349,-0.0,-0.0,-0.0,
n409,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3548504240243,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.3548504240243,96.3548504240243,96.3548504240243,-0.0,-0.0,-0.0,
n410,-5.12821e-12,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.3775252016455,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.37752520164557,96.37752520164557,96.37752520164557,-0.0,-0.0,-0.0,
n411,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7482726755857,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.7482726755857,96.7482726755857,96.7482726755857,-0.0,-0.0,-0.0,
n412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6610644179501,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.66106441795016,96.66106441795016,96.66106441795016,-0.0,-0.0,-0.0,
n413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6425581026925,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64255810269249,96.64255810269249,96.64255810269249,-0.0,-0.0,-0.0,
n414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6449861237196,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.64498612371962,96.64498612371962,96.64498612371962,-0.0,-0.0,-0.0,
n415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7380048060127,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.73800480601261,96.73800480601261,96.73800480601261,-0.0,-0.0,-0.0,
n416,-5.12821e-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5362331786971,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.53623317869713,96.53623317869713,96.53623317869713,-0.0,-0.0,-0.0,
n417,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5590555045353,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.55905550453527,96.55905550453527,96.55905550453527,-0.0,-0.0,-0.0,
n418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6864998877428,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.68649988774277,96.68649988774277,96.68649988774277,-0.0,-0.0,-0.0,
n419,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.773699499582,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.77369949958198,96.77369949958198,96.77369949958198,-0.0,-0.0,-0.0,
n420,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5799978455848,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.5799978455848,96.5799978455848,96.5799978455848,-0.0,-0.0,-0.0,
n421,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5452172027611,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.5452172027611,96.5452172027611,96.5452172027611,-0.0,-0.0,-0.0,
n422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4176615209986,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.41766152099866,96.41766152099866,96.41766152099866,-0.0,-0.0,-0.0,
n423,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7455931455117,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.74559314551169,96.74559314551169,96.74559314551169,-0.0,-0.0,-0.0,
n424,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.396813405253,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.39681340525306,96.39681340525306,96.39681340525306,-0.0,-0.0,-0.0,
n425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.734096276796,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.734096276796,96.734096276796,96.734096276796,-0.0,-0.0,-0.0,
n426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6827267272952,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.68272672729518,96.68272672729518,96.68272672729518,-0.0,-0.0,-0.0,
n427,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.7108721423905,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.71087214239047,96.71087214239047,96.71087214239047,-0.0,-0.0,-0.0,
n428,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7425259944573,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.7425259944573,96.7425259944573,96.7425259944573,-0.0,-0.0,-0.0,
n429,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7493691933,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.74936919329998,96.74936919329998,96.74936919329998,-0.0,-0.0,-0.0,
n430,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6044917863716,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.60449178637154,96.60449178637154,96.60449178637154,-0.0,-0.0,-0.0,
n431,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6812288542563,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.6812288542563,96.6812288542563,96.6812288542563,-0.0,-0.0,-0.0,
n432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6353345852169,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.63533458521694,96.63533458521694,96.63533458521694,-0.0,-0.0,-0.0,
n433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.3657928919357,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.36579289193573,96.36579289193573,96.36579289193573,-0.0,-0.0,-0.0,
n434,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.6904465688058,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.6904465688058,96.6904465688058,96.6904465688058,-0.0,-0.0,-0.0,
n435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7791103748901,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.77911037489017,96.77911037489017,96.77911037489017,-0.0,-0.0,-0.0,
n436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7308439294521,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.73084392945209,96.73084392945209,96.73084392945209,-0.0,-0.0,-0.0,
n437,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4993155006807,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.4993155006807,96.4993155006807,96.4993155006807,-0.0,-0.0,-0.0,
n438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.5228682228602,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.5228682228602,96.5228682228602,96.5228682228602,-0.0,-0.0,-0.0,
n439,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.7195308053222,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.71953080532215,96.71953080532215,96.71953080532215,-0.0,-0.0,-0.0,
n440,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.5999965771462,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.59999657714616,96.59999657714616,96.59999657714616,-0.0,-0.0,-0.0,
n441,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.4473358366305,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.44733583663046,96.44733583663046,96.44733583663046,-0.0,-0.0,-0.0,
n442,-0.0,-7.619289999999999e-12,-5.95238e-12,-0.0,-0.0,-0.0,-0.0,796.8400455580062,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.84004555800618,96.84004555800618,96.84004555800618,-0.0,-0.0,-0.0,
n443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.798605948398,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.7986059483979,96.7986059483979,96.7986059483979,-0.0,-0.0,-0.0,
n444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.623790596587,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.623790596587,96.623790596587,96.623790596587,-0.0,-0.0,-0.0,
n445,-5.12821e-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.6730245516667,0.00199999999583013,0.00199999999380456,0.00199999999515997,0.00049999998711771,0.00049999998085998,0.00049999998504734,96.67302455166671,96.67302455166671,96.67302455166671,-0.0,-0.0,-0.0,
n446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,796.803352146794,0.002,0.002,0.002,0.0005,0.0005,0.0005,96.80335214679404,96.80335214679404,96.80335214679404,-0.0,-0.0,-0.0,
