,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n18,-14.300043457900994,-18.491244868546552,-14.521530480958813,-0.0,-0.0,-0.0,-0.0,796.7424447599332,-11.703319207305915,-17.823732266092215,-13.952936400934593,-16.47205763815615,-17.017998714956565,-12.467533691244745,96.74244475993319,96.74244475993319,96.74244475993319,-0.0,-0.0,-0.0,
n19,-12.698424923367693,-18.136193694570043,-14.18578212616485,-0.0,-0.0,-0.0,-0.0,798.2244581457484,-12.073635002547535,-17.371028344310577,-13.495142905898732,-15.691127848066264,-16.44487009472535,-11.71637896407027,98.22445814574841,98.22445814574841,98.22445814574841,-0.0,-0.0,-0.0,
n20,-12.1519626194646,-17.289730101551427,-13.555235846265342,-0.0,-0.0,-0.0,-0.0,797.7800282551148,-11.378452317688817,-16.700313613750104,-12.918449636659979,-16.34840505706451,-17.04384088314533,-12.262067450305942,97.7800282551147,97.7800282551147,97.7800282551147,-0.0,-0.0,-0.0,
n21,-13.791841926342293,-18.271830518188082,-14.136569069144292,-0.0,-0.0,-0.0,-0.0,797.4439748988905,-11.6424946677724,-17.87933871607413,-13.988229208404203,-16.29859009255643,-16.498888661080787,-11.9486273082352,97.44397489889045,97.44397489889045,97.44397489889045,-0.0,-0.0,-0.0,
n22,-12.397881122101346,-17.35835781532425,-13.698478681789247,-0.0,-0.0,-0.0,-0.0,796.4828447493143,-10.568281593535769,-15.637545073309626,-12.217622905623225,-17.496780959941542,-17.667338912114538,-13.149396317695672,96.4828447493143,96.4828447493143,96.4828447493143,-0.0,-0.0,-0.0,
n23,-12.486149007316778,-17.340340294322488,-13.716496202791012,-0.0,-0.0,-0.0,-0.0,796.4503925186499,-10.52172110908357,-15.558211491154504,-12.128692906305805,-17.464363596872264,-17.631680153238747,-13.159005662229946,96.45039251864993,96.45039251864993,96.45039251864993,-0.0,-0.0,-0.0,
n24,-11.948721572692566,-17.32109099496366,-13.634418126562322,-0.0,-0.0,-0.0,-0.0,796.5969946958633,-10.989502104755855,-16.045479081124007,-12.548420319165968,-17.648289942188573,-17.885168102175957,-13.249061528440398,96.59699469586329,96.59699469586329,96.59699469586329,-0.0,-0.0,-0.0,
n25,-12.612742771906667,-17.378487360755315,-13.629679571763338,-0.0,-0.0,-0.0,-0.0,796.3739214317461,-10.435654717786386,-15.466372902947855,-12.06676967406928,-17.414681035898028,-17.660728714858568,-13.105577394734718,96.37392143174615,96.37392143174615,96.37392143174615,-0.0,-0.0,-0.0,
n26,-12.716940589374536,-17.478621484574248,-13.756297794101494,-0.0,-0.0,-0.0,-0.0,796.4098909896128,-10.286283510014806,-15.322790577410993,-11.89929324239239,-17.385216441564218,-17.619299409005304,-13.133631032444315,96.40989098961273,96.40989098961273,96.40989098961273,-0.0,-0.0,-0.0,
n27,-12.558272955644942,-16.94787354592625,-13.37058260699624,-0.0,-0.0,-0.0,-0.0,796.2730933868518,-10.720371576224224,-15.82461220143047,-12.410326140241,-17.361185221001584,-17.84241909735239,-13.23937240304556,96.27309338685171,96.27309338685171,96.27309338685171,-0.0,-0.0,-0.0,
n28,-12.383941386455325,-17.57259017342411,-13.78845239205359,-0.0,-0.0,-0.0,-0.0,797.6339544092049,-10.230609700387394,-15.4941925298595,-12.071262097221437,-16.939587763341375,-17.22268263352294,-12.374648099038215,97.63395440920486,97.63395440920486,97.63395440920486,-0.0,-0.0,-0.0,
n29,-12.345298078014828,-17.78630797457084,-14.183357167828474,-0.0,-0.0,-0.0,-0.0,797.1306827816518,-10.413665093375931,-15.660231081209481,-12.148758406325866,-17.16114758706174,-17.560732954379308,-12.808382287264074,97.13068278165176,97.13068278165176,97.13068278165176,-0.0,-0.0,-0.0,
n30,-10.845155009700504,-17.192757818829175,-13.566881735795649,-0.0,-0.0,-0.0,-0.0,797.0672058504376,-9.761916482255245,-14.083345367951171,-10.90269115567572,-17.54853093619736,-17.34802744986699,-12.562649750434202,97.06720585043763,97.06720585043763,97.06720585043763,-0.0,-0.0,-0.0,
n31,-11.274019500358413,-17.359091513453208,-13.568743079261276,-0.0,-0.0,-0.0,-0.0,796.8483714076314,-9.428052152251485,-14.07284128328269,-10.72429901492367,-17.395610844621228,-17.415039439652194,-12.55517093623018,96.84837140763135,96.84837140763135,96.84837140763135,-0.0,-0.0,-0.0,
n32,-12.33654703942221,-17.491527606008162,-13.769155735393985,-0.0,-0.0,-0.0,-0.0,797.7815336196695,-10.049468124698656,-15.10233783116291,-11.786280325034891,-16.833948946009617,-17.094862886216426,-12.258774431829188,97.78153361966947,97.78153361966947,97.78153361966947,-0.0,-0.0,-0.0,
n33,-11.057152649372407,-16.319379810221154,-12.752133412009192,-0.0,-0.0,-0.0,-0.0,797.0700395822051,-8.783091701246658,-13.082982421834695,-10.156501677742556,-17.347373311695474,-17.301550252560535,-12.531427683021775,97.0700395822051,97.0700395822051,97.0700395822051,-0.0,-0.0,-0.0,
n34,-11.584525822045906,-17.081591080498505,-13.31637330467696,-0.0,-0.0,-0.0,-0.0,796.7024862428486,-9.30250062688514,-13.769381724106726,-10.717993377254542,-17.41746529461304,-17.40216992881546,-12.580995837569754,96.70248624284864,96.70248624284864,96.70248624284864,-0.0,-0.0,-0.0,
n35,-13.08464064185047,-18.66248271982286,-14.651617288621985,-0.0,-0.0,-0.0,-0.0,796.9814357935063,-12.362742121253293,-18.08677430386557,-14.141851018949051,-16.863338450659775,-16.42898245779078,-11.8967348155073,96.98143579350626,96.98143579350626,96.98143579350626,-0.0,-0.0,-0.0,
n36,-13.415805523045444,-18.87139099513608,-14.860525563935202,-0.0,-0.0,-0.0,-0.0,797.0284249452955,-12.031577240058319,-17.8965592255668,-13.89922928101807,-16.73760805002306,-16.252361187820128,-11.7425238307836,97.0284249452955,97.0284249452955,97.0284249452955,-0.0,-0.0,-0.0,
n37,-13.605641776718516,-18.61801785863745,-14.607152427436572,-0.0,-0.0,-0.0,-0.0,797.2409288943265,-11.914442453497502,-18.075069474130853,-14.171706307822713,-16.585727801355926,-16.354311938797903,-11.8038468974672,97.24092889432654,97.24092889432654,97.24092889432654,-0.0,-0.0,-0.0,
n38,-11.541455954968919,-17.56412471774884,-14.059908658644929,-0.0,-0.0,-0.0,-0.0,797.2269782734121,-10.56398412877964,-14.950474445437713,-11.55589164924198,-17.38875851322284,-17.323889712077474,-12.616653914132128,97.22697827341214,97.22697827341214,97.22697827341214,-0.0,-0.0,-0.0,
n39,-13.36864737247361,-18.028906411335978,-14.054408234230715,-0.0,-0.0,-0.0,-0.0,797.6588372087996,-11.508493443111774,-17.537703043853092,-13.651228263897153,-16.11947734698442,-16.523823022903215,-11.973006628426589,97.65883720879954,97.65883720879954,97.65883720879954,-0.0,-0.0,-0.0,
n40,-14.137347618295752,-19.34918919472113,-15.298162447598644,-0.0,-0.0,-0.0,-0.0,796.4711930398287,-11.419774628735498,-17.03732557408474,-13.292123698613658,-16.64838139783349,-16.396033551550488,-11.87414071837485,96.47119303982869,96.47119303982869,96.47119303982869,-0.0,-0.0,-0.0,
n41,-13.789314614685205,-18.04636607393701,-14.357299165463951,-0.0,-0.0,-0.0,-0.0,796.5251299138337,-11.096045932460928,-16.73895394764185,-12.991557102626455,-16.962765567617584,-17.37917694251473,-12.964468085872884,96.52512991383364,96.52512991383364,96.52512991383364,-0.0,-0.0,-0.0,
n42,-13.699566330058403,-18.110452575774676,-14.488169666533942,-0.0,-0.0,-0.0,-0.0,796.4053334177429,-10.911805909867338,-16.529432045729127,-12.727926905159658,-17.069762723930673,-17.449747669457466,-13.048297689147768,96.40533341774285,96.40533341774285,96.40533341774285,-0.0,-0.0,-0.0,
n43,-12.2439645690017,-17.649289531644154,-13.926917661029975,-0.0,-0.0,-0.0,-0.0,797.7029228309996,-10.139425749784472,-15.16517291817675,-11.790753807945594,-16.91281395563539,-17.179002579888955,-12.320303140613609,97.7029228309996,97.7029228309996,97.7029228309996,-0.0,-0.0,-0.0,
n44,-12.625197122433605,-17.601260870889845,-13.571685322685767,-0.0,-0.0,-0.0,-0.0,797.9626218604701,-9.919096400987721,-15.088962696442042,-11.660417481649194,-16.652965198936666,-16.97729732197855,-12.079230569541599,97.9626218604701,97.9626218604701,97.9626218604701,-0.0,-0.0,-0.0,
n45,-12.513978892864094,-17.498689833917023,-13.884649458429204,-0.0,-0.0,-0.0,-0.0,796.6878002575878,-10.424244784584328,-15.485585010112372,-12.087388597966605,-17.429004973419715,-17.654907204131852,-13.071123890305284,96.68780025758777,96.68780025758777,96.68780025758777,-0.0,-0.0,-0.0,
n46,-12.37195438937838,-17.21884951967925,-13.603363562951253,-0.0,-0.0,-0.0,-0.0,796.4158061761509,-10.650559226861668,-15.741109226129117,-12.332557733073239,-17.522929186667927,-17.75128022328784,-13.162983608218754,96.41580617615092,96.41580617615092,96.41580617615092,-0.0,-0.0,-0.0,
n47,-12.592756064654772,-17.166205225611442,-13.63985898044502,-0.0,-0.0,-0.0,-0.0,796.3090499554597,-10.427903959467642,-15.559390271305872,-12.118254936740723,-17.50352493420087,-17.682507053626654,-13.14499387271231,96.30904995545971,96.30904995545971,96.30904995545971,-0.0,-0.0,-0.0,
n48,-11.345452855745739,-16.760143798508803,-13.036479603533499,-0.0,-0.0,-0.0,-0.0,796.2697583857934,-8.962147018798241,-13.490013647912738,-10.533865194249772,-17.46786492219518,-17.40284858887637,-12.635131419160702,96.26975838579338,96.26975838579338,96.26975838579338,-0.0,-0.0,-0.0,
n49,-11.412035262158067,-16.870735391808598,-13.148167238115423,-0.0,-0.0,-0.0,-0.0,796.1875095326121,-9.107651995172636,-13.480806256143865,-10.60387325706812,-17.49401861632002,-17.42006353551917,-12.70077951080772,96.18750953261207,96.18750953261207,96.18750953261207,-0.0,-0.0,-0.0,
n50,-11.183042381289225,-16.520746911417863,-12.860697351822028,-0.0,-0.0,-0.0,-0.0,796.1167438145848,-8.946883572773928,-13.382538996086877,-10.450994331789406,-17.467070256278674,-17.362296944617665,-12.679473565707172,96.11674381458477,96.11674381458477,96.11674381458477,-0.0,-0.0,-0.0,
n51,-11.284812530332571,-16.433892056722065,-12.816868938050543,-0.0,-0.0,-0.0,-0.0,796.045613357345,-8.795112876233338,-13.25167735070336,-10.399990399368102,-17.437403870526314,-17.359451097486993,-12.72762913110104,96.04561335734506,96.04561335734506,96.04561335734506,-0.0,-0.0,-0.0,
n52,-11.176960194230782,-16.4076197676793,-12.826284876820347,-0.0,-0.0,-0.0,-0.0,796.3793632497446,-8.607562344628715,-13.271151573782397,-10.276905973743041,-17.350201003102786,-17.373575942027614,-12.63752160777074,96.37936324974461,96.37936324974461,96.37936324974461,-0.0,-0.0,-0.0,
n53,-11.505466054584893,-17.015224408516662,-13.32975580409792,-0.0,-0.0,-0.0,-0.0,796.6559715203509,-9.245724864604277,-13.766770169676079,-10.654139148182953,-17.400994404131655,-17.41849867588333,-12.570150429646006,96.65597152035099,96.65597152035099,96.65597152035099,-0.0,-0.0,-0.0,
n54,-11.433960545436557,-16.89805118995327,-13.241795047558082,-0.0,-0.0,-0.0,-0.0,796.7409525862626,-9.117116400884417,-13.705833224452807,-10.654992528684357,-17.49422992760687,-17.377853834156546,-12.596834032511055,96.74095258626255,96.74095258626255,96.74095258626255,-0.0,-0.0,-0.0,
n55,-11.169028680638421,-16.431255841487168,-12.856898532490591,-0.0,-0.0,-0.0,-0.0,797.0983228999276,-8.887856821728057,-13.232065689375984,-10.249335095202989,-17.371325367298844,-17.325559350789632,-12.526888653618624,97.0983228999275,97.0983228999275,97.0983228999275,-0.0,-0.0,-0.0,
n56,-13.52767762586428,-18.73418390680106,-14.666447084665592,-0.0,-0.0,-0.0,-0.0,797.130792149065,-12.115828249463105,-18.286088759068466,-14.315329442126599,-16.59231396925392,-16.00421207518403,-11.554620565711966,97.13079214906496,97.13079214906496,97.13079214906496,-0.0,-0.0,-0.0,
n57,-13.541058914637583,-18.483462603449794,-14.415725781314327,-0.0,-0.0,-0.0,-0.0,797.2621425738298,-12.017156839410541,-18.536809747342982,-14.52871333849213,-16.467934930474666,-15.98733894827333,-11.43687392456151,97.2621425738298,97.2621425738298,97.2621425738298,-0.0,-0.0,-0.0,
n58,-13.547246918183214,-18.772662207851212,-14.704925385715747,-0.0,-0.0,-0.0,-0.0,797.2289783324758,-12.029887654633313,-18.249118879992178,-14.23951373409071,-16.52869885577633,-16.084541253084485,-11.547377418371248,97.22897833247572,97.22897833247572,97.22897833247572,-0.0,-0.0,-0.0,
n59,-13.543720831431415,-18.511427898339804,-14.424528787316955,-0.0,-0.0,-0.0,-0.0,797.2487479330243,-12.083791855717779,-18.577849913470615,-14.5482237409816,-16.42113103352147,-15.909476521141027,-11.359011497429208,97.24874793302435,97.24874793302435,97.24874793302435,-0.0,-0.0,-0.0,
n60,-13.867428412878038,-19.474675757620542,-15.463810326419665,-0.0,-0.0,-0.0,-0.0,796.6636424155258,-11.606637474940387,-17.37749651108774,-13.50172909511908,-16.729099352109014,-16.362807360976564,-11.866939730251731,96.6636424155258,96.6636424155258,96.6636424155258,-0.0,-0.0,-0.0,
n61,-13.813793032831462,-19.49696458007466,-15.486099148873786,-0.0,-0.0,-0.0,-0.0,796.6373555061879,-11.550965035645998,-17.32356074319263,-13.446056655824691,-16.74792539425792,-16.390998299563833,-11.837247762628056,96.63735550618787,96.63735550618787,96.63735550618787,-0.0,-0.0,-0.0,
n62,-13.66619225438622,-19.365073467786566,-15.354208036585689,-0.0,-0.0,-0.0,-0.0,796.6378972751814,-11.681959580124634,-17.383458905838978,-13.507940733947665,-16.7339820332726,-16.391979577944166,-11.872572819950092,96.63789727518144,96.63789727518144,96.63789727518144,-0.0,-0.0,-0.0,
n63,-13.376037798251907,-18.914793825082807,-14.848262664840671,-0.0,-0.0,-0.0,-0.0,797.5890951702236,-12.465359952360743,-18.282743580377737,-14.222524311474078,-16.49019286804271,-15.582717391874754,-11.033026898388226,97.58909517022359,97.58909517022359,97.58909517022359,-0.0,-0.0,-0.0,
n64,-13.74323975479206,-18.579787956698514,-14.460310080346996,-0.0,-0.0,-0.0,-0.0,797.7612303898222,-12.289790982997356,-18.722087732248447,-14.655857732248446,-16.368463649918063,-15.363683645113337,-10.813218621401518,97.76123038982223,97.76123038982223,97.76123038982223,-0.0,-0.0,-0.0,
n65,-13.752256052956685,-18.737893168811908,-14.61841529246039,-0.0,-0.0,-0.0,-0.0,797.7095782530549,-12.175404347850192,-18.56789238878021,-14.542504582546536,-16.312060962458187,-15.331713089415892,-10.781278867467977,97.7095782530549,97.7095782530549,97.7095782530549,-0.0,-0.0,-0.0,
n66,-14.095163633916595,-18.550525053312526,-14.431047176961005,-0.0,-0.0,-0.0,-0.0,797.9092881924305,-12.074873359524437,-18.705830395564753,-14.639600395564749,-16.178225553832792,-15.229153969099224,-10.678688945387405,97.90928819243047,97.90928819243047,97.90928819243047,-0.0,-0.0,-0.0,
n67,-14.066393668325086,-18.528104527846352,-14.408626651494837,-0.0,-0.0,-0.0,-0.0,797.8434607353317,-12.065000998172927,-18.695793969527045,-14.629563969527045,-16.246219936069274,-15.10649681353599,-10.556031789824171,97.8434607353318,97.8434607353318,97.8434607353318,-0.0,-0.0,-0.0,
n68,-13.801873504019555,-18.583783468983505,-14.464305592631991,-0.0,-0.0,-0.0,-0.0,797.3765669477598,-11.945335283930255,-18.700546344021145,-14.634316344021142,-16.307025715257286,-15.574374271989615,-11.023909248277796,97.3765669477598,97.3765669477598,97.3765669477598,-0.0,-0.0,-0.0,
n69,-14.354120368385004,-18.809642544418324,-14.690164668066803,-0.0,-0.0,-0.0,-0.0,798.0416794521582,-11.883486351344839,-18.446785134233554,-14.40947663137422,-16.171168368486445,-15.313574889289317,-10.762620474089095,98.04167945215822,98.04167945215822,98.04167945215822,-0.0,-0.0,-0.0,
n70,-14.383947522271832,-18.702587547303626,-14.63356256623323,-0.0,-0.0,-0.0,-0.0,798.1103339705335,-11.761527537643474,-18.324512653744154,-14.323809381612069,-16.102048171461483,-15.37336538572511,-10.831252005667011,98.11033397053347,98.11033397053347,98.11033397053347,-0.0,-0.0,-0.0,
n71,-14.052496985230077,-18.354429466597175,-14.28540448552678,-0.0,-0.0,-0.0,-0.0,798.2325130851352,-11.798279295524056,-18.445781528957387,-14.436237810885785,-16.038100021731967,-15.550694832015006,-11.000229808303187,98.23251308513525,98.23251308513525,98.23251308513525,-0.0,-0.0,-0.0,
n72,-13.547655258937834,-18.30975557300327,-14.27990171902183,-0.0,-0.0,-0.0,-0.0,798.5009326376069,-11.837488050384046,-18.348943696658523,-14.383410645194763,-15.716939155242926,-15.928234718161592,-11.377769694449773,98.50093263760681,98.50093263760681,98.50093263760681,-0.0,-0.0,-0.0,
n73,-13.588716382093818,-18.333901002543318,-14.296442185295188,-0.0,-0.0,-0.0,-0.0,798.3997091760169,-11.832421600346954,-18.377690808585545,-14.403613210978522,-15.731937268708823,-15.9151342310396,-11.36466920732778,98.39970917601694,98.39970917601694,98.39970917601694,-0.0,-0.0,-0.0,
n74,-13.564723509952225,-18.696923714167195,-14.683153531560551,-0.0,-0.0,-0.0,-0.0,798.2093420659384,-11.880378416204694,-17.99097946232018,-14.016901864713159,-15.901510313082031,-15.750268211974577,-11.197471642708091,98.20934206593837,98.20934206593837,98.20934206593837,-0.0,-0.0,-0.0,
n75,-13.853444693662393,-18.872846585849388,-14.753368709497868,-0.0,-0.0,-0.0,-0.0,797.8887202035246,-12.164188639888645,-18.4290631473553,-14.419605186306645,-16.212183871308387,-15.434831491831835,-10.884366787724533,97.88872020352454,97.88872020352454,97.88872020352454,-0.0,-0.0,-0.0,
n76,-13.68636782865253,-18.63711498127904,-14.570583821036903,-0.0,-0.0,-0.0,-0.0,797.903367193185,-12.032533887063341,-18.245453200224347,-14.216391264487688,-16.14938975913042,-15.616902956562248,-11.066580805681333,97.90336719318496,97.90336719318496,97.90336719318496,-0.0,-0.0,-0.0,
n77,-13.773862686881772,-18.390707267020115,-14.324176106777978,-0.0,-0.0,-0.0,-0.0,797.7851403988664,-12.064560987234845,-18.469540767815687,-14.462798978746614,-16.211762002808623,-15.68829759612626,-11.13783257241444,97.78514039886635,97.78514039886635,97.78514039886635,-0.0,-0.0,-0.0,
n78,-13.541288888074638,-18.73088207953771,-14.675609794695958,-0.0,-0.0,-0.0,-0.0,797.9850997455517,-11.944730748626952,-18.051363474840898,-14.044621685771826,-15.997630648560547,-15.770366736677792,-11.218801634965711,97.98509974555168,97.98509974555168,97.98509974555168,-0.0,-0.0,-0.0,
n79,-13.315811554238483,-18.312494953800687,-14.340729516064512,-0.0,-0.0,-0.0,-0.0,798.2125560326708,-11.857043300470476,-17.986936149093527,-14.086668258760879,-15.719745017349322,-15.964401993697164,-11.415581661023946,98.21255603267088,98.21255603267088,98.21255603267088,-0.0,-0.0,-0.0,
n80,-13.35874840590631,-18.14714229103257,-14.175376853296395,-0.0,-0.0,-0.0,-0.0,798.276052018671,-12.022395963238592,-18.152288811861645,-14.252020921528995,-15.63155693053966,-16.041153425425044,-11.490688401713225,98.27605201867097,98.27605201867097,98.27605201867097,-0.0,-0.0,-0.0,
n81,-13.267523056050322,-18.472392309131166,-14.500626871394992,-0.0,-0.0,-0.0,-0.0,798.1098640316802,-11.84231162246605,-17.827038793763048,-13.944287818126389,-15.740082082450849,-16.065989441588055,-11.5148796199481,98.10986403168027,98.10986403168027,98.10986403168027,-0.0,-0.0,-0.0,
n82,-13.37558399943054,-18.611127291896643,-14.63936185416047,-0.0,-0.0,-0.0,-0.0,798.5230686444861,-12.109554516080955,-17.9949027863948,-14.032167021321433,-15.607864260396198,-16.076242058919348,-11.341304754208176,98.52306864448612,98.52306864448612,98.52306864448612,-0.0,-0.0,-0.0,
n83,-13.228757082039177,-18.417524148058654,-14.487304053434721,-0.0,-0.0,-0.0,-0.0,798.0670352771176,-11.786206840186574,-17.657960015014847,-13.759156656199304,-15.749205599079877,-16.181318059444326,-11.586305644694498,98.06703527711763,98.06703527711763,98.06703527711763,-0.0,-0.0,-0.0,
n84,-13.285856799836953,-18.4420537605123,-14.51183366588837,-0.0,-0.0,-0.0,-0.0,798.0292351608294,-11.904954484728366,-17.650119057522254,-13.748292916033398,-15.798680406988344,-16.133563718497847,-11.560922264516904,98.02923516082944,98.02923516082944,98.02923516082944,-0.0,-0.0,-0.0,
n85,-13.77805155520647,-18.329622160279055,-14.274349875437302,-0.0,-0.0,-0.0,-0.0,797.7862265906107,-11.840575614060514,-18.378565146681783,-14.384473251768174,-16.098002652060835,-15.869145659569512,-11.318680635857692,97.78622659061065,97.78622659061065,97.78622659061065,-0.0,-0.0,-0.0,
n86,-13.66350100665645,-18.293927200471288,-14.268967864254593,-0.0,-0.0,-0.0,-0.0,797.6645290185073,-11.806899023539486,-18.30844793160286,-14.348414108922103,-16.177634990293743,-16.11206368156573,-11.56159865785391,97.66452901850735,97.66452901850735,97.66452901850735,-0.0,-0.0,-0.0,
n87,-13.915342623325698,-18.70684125376015,-14.651568968918397,-0.0,-0.0,-0.0,-0.0,797.6100179632936,-12.04834776634717,-18.094559138926897,-14.096680848551534,-16.270372099395313,-15.84007563054453,-11.289806381593385,97.61001796329356,97.61001796329356,97.61001796329356,-0.0,-0.0,-0.0,
n88,-13.927145914279073,-18.79944831023656,-14.744176025394808,-0.0,-0.0,-0.0,-0.0,797.5414012380495,-12.033283048698392,-17.97181465106769,-13.97679243517989,-16.330429815796236,-15.914601351858613,-11.364136328146794,97.54140123804952,97.54140123804952,97.54140123804952,-0.0,-0.0,-0.0,
n89,-13.839899052463279,-18.944757157159536,-14.877020335024067,-0.0,-0.0,-0.0,-0.0,797.4555654536341,-12.05527418445105,-18.07551519363324,-14.09838617258111,-16.385647525200287,-15.969763503401847,-11.419298479690026,97.45556545363411,97.45556545363411,97.45556545363411,-0.0,-0.0,-0.0,
n90,-13.796090698619464,-18.589324536683513,-14.564365200466817,-0.0,-0.0,-0.0,-0.0,797.5480573630243,-11.950846292215385,-18.034163230955862,-14.053016772709878,-16.306196724639847,-16.067246294478732,-11.516569474516412,97.54805736302431,97.54805736302431,97.54805736302431,-0.0,-0.0,-0.0,
n91,-13.758416387489337,-18.65569299680994,-14.630733660593245,-0.0,-0.0,-0.0,-0.0,797.4935680984183,-11.913171981085258,-18.01774497524751,-14.083443039348122,-16.363666571206956,-16.108293003483908,-11.559922317554369,97.49356809841831,97.49356809841831,97.49356809841831,-0.0,-0.0,-0.0,
