Objective Value ($):,3.618557129565084e6
Investment Cost ($): ,893399.439155
Transportation Cost ($): ,1.1386922274466713e6
Operating Cost ($)): ,118053.03404472086
Total Revenue ($): ,55.1758001192843
Total Technologies Installed: ,0
Total Pellet Generated (t): ,0.0
Total Struvite Generated (t): ,0.0
P from fertilizers (t): ,37.28391237483734
N from fertilizers (t): ,291.6242727548736
Total excess P (t): ,25.508391016716246
Total excess N (t): ,71.39819309350904
